interval,day,week,classifier,score
33,Tuesday,24,Medical_Space,0.732474
43,Monday,24,Medical_Space,0.731774
45,Friday,24,Medical_Space,0.72004
45,Friday,24,Medical_Space,0.70674
47,Friday,24,Medical_Space,0.751885
51,Wednesday,24,Medical_Space,0.695582
51,Wednesday,24,Medical_Space,0.713725
35,Friday,22,Medical_Space,0.763697
48,Friday,24,Medical_Space,0.760117
73,Thursday,23,Medical_Space,0.583806
34,Saturday,23,Medical_Space,0.70975
50,Thursday,24,Medical_Space,0.725872
44,Friday,24,Medical_Space,0.753146
45,Friday,24,Medical_Space,0.720586
45,Friday,24,Medical_Space,0.717954
45,Friday,24,Medical_Space,0.736077
45,Friday,24,Medical_Space,0.704027
47,Friday,24,Medical_Space,0.758424
47,Friday,24,Medical_Space,0.719054
47,Friday,24,Medical_Space,0.585669
60,Friday,24,Medical_Space,0.773612
36,Monday,24,Medical_Space,0.785436
69,Monday,25,Medical_Space,0.615273
79,Sunday,25,Medical_Space,0.74461
68,Saturday,24,Medical_Space,0.728218
73,Saturday,24,Medical_Space,0.724755
74,Saturday,24,Medical_Space,0.615038
60,Monday,25,Medical_Space,0.695982
40,Monday,24,Medical_Space,0.787019
42,Monday,24,Medical_Space,0.741009
37,Saturday,23,Medical_Space,0.777171
61,Monday,24,Medical_Space,0.743852
49,Monday,24,Medical_Space,0.800597
63,Monday,24,Medical_Space,0.759079
66,Monday,24,Medical_Space,0.727131
59,Tuesday,24,Medical_Space,0.733195
45,Tuesday,24,Medical_Space,0.703575
40,Monday,24,Medical_Space,0.785606
42,Monday,24,Medical_Space,0.75941
28,Monday,24,Medical_Space,0.728022
42,Monday,24,Medical_Space,0.787055
50,Wednesday,24,Medical_Space,0.739349
61,Wednesday,24,Medical_Space,0.711704
32,Monday,24,Medical_Space,0.7585
38,Monday,24,Medical_Space,0.793578
44,Monday,24,Medical_Space,0.725146
33,Thursday,24,Medical_Space,0.608844
66,Monday,24,Medical_Space,0.726674
45,Tuesday,24,Medical_Space,0.777931
45,Friday,24,Medical_Space,0.689878
47,Friday,24,Medical_Space,0.723798
47,Friday,24,Medical_Space,0.757234
47,Friday,24,Medical_Space,0.727244
44,Friday,24,Medical_Space,0.752562
45,Friday,24,Medical_Space,0.715395
51,Friday,24,Medical_Space,0.752255
51,Friday,24,Medical_Space,0.732962
32,Thursday,24,Medical_Space,0.645519
45,Thursday,24,Medical_Space,0.715761
44,Friday,24,Medical_Space,0.724664
47,Friday,24,Medical_Space,0.738402
59,Monday,25,Medical_Space,0.738654
48,Friday,24,Medical_Space,0.732135
61,Saturday,24,Medical_Space,0.760829
38,Monday,25,Medical_Space,0.75017
60,Monday,25,Medical_Space,0.662847
91,Tuesday,21,Medical_Space,0.759873
36,Wednesday,21,Medical_Space,0.647228
39,Wednesday,21,Medical_Space,0.697757
38,Wednesday,21,Medical_Space,0.629576
41,Wednesday,21,Medical_Space,0.7045
41,Wednesday,21,Medical_Space,0.739664
34,Wednesday,21,Medical_Space,0.66412
26,Wednesday,21,Medical_Space,0.627084
67,Wednesday,21,Medical_Space,0.713574
54,Wednesday,21,Medical_Space,0.779822
66,Wednesday,21,Medical_Space,0.717773
52,Wednesday,21,Medical_Space,0.687535
54,Wednesday,21,Medical_Space,0.717975
37,Thursday,21,Medical_Space,0.717899
36,Thursday,21,Medical_Space,0.752683
63,Thursday,21,Medical_Space,0.743173
33,Thursday,21,Medical_Space,0.637699
64,Thursday,21,Medical_Space,0.676261
60,Thursday,21,Medical_Space,0.729583
36,Thursday,21,Medical_Space,0.736545
63,Thursday,21,Medical_Space,0.70879
81,Thursday,21,Medical_Space,0.696822
37,Thursday,21,Medical_Space,0.720665
81,Thursday,21,Medical_Space,0.702941
65,Thursday,21,Medical_Space,0.685407
26,Friday,21,Medical_Space,0.677222
67,Thursday,21,Medical_Space,0.611263
27,Friday,21,Medical_Space,0.777314
62,Thursday,21,Medical_Space,0.695381
63,Thursday,21,Medical_Space,0.706016
26,Friday,21,Medical_Space,0.801649
26,Friday,21,Medical_Space,0.772466
34,Friday,21,Medical_Space,0.753627
27,Friday,21,Medical_Space,0.793736
27,Friday,21,Medical_Space,0.738953
77,Thursday,21,Medical_Space,0.730861
61,Thursday,21,Medical_Space,0.706644
36,Friday,21,Medical_Space,0.722101
74,Thursday,21,Medical_Space,0.635521
36,Friday,21,Medical_Space,0.656583
26,Friday,21,Medical_Space,0.721515
33,Friday,21,Medical_Space,0.667154
37,Friday,21,Medical_Space,0.707451
26,Friday,21,Medical_Space,0.767915
38,Friday,21,Medical_Space,0.589271
35,Friday,21,Medical_Space,0.643829
35,Friday,21,Medical_Space,0.725669
36,Friday,21,Medical_Space,0.658241
36,Friday,21,Medical_Space,0.712667
37,Friday,21,Medical_Space,0.731693
33,Saturday,21,Medical_Space,0.697531
59,Friday,21,Medical_Space,0.550909
26,Saturday,21,Medical_Space,0.572938
59,Sunday,22,Medical_Space,0.661199
32,Sunday,22,Medical_Space,0.71147
34,Sunday,22,Medical_Space,0.66351
64,Sunday,22,Medical_Space,0.685361
63,Sunday,22,Medical_Space,0.665465
78,Sunday,22,Medical_Space,0.763074
61,Sunday,22,Medical_Space,0.735069
37,Sunday,22,Medical_Space,0.651735
41,Sunday,22,Medical_Space,0.572386
64,Sunday,22,Medical_Space,0.706198
49,Sunday,22,Medical_Space,0.651148
35,Sunday,22,Medical_Space,0.636932
35,Sunday,22,Medical_Space,0.733125
49,Sunday,22,Medical_Space,0.648758
34,Monday,22,Medical_Space,0.703772
65,Sunday,22,Medical_Space,0.671913
59,Sunday,22,Medical_Space,0.715915
35,Monday,22,Medical_Space,0.627438
35,Sunday,22,Medical_Space,0.694455
38,Monday,22,Medical_Space,0.671457
35,Sunday,22,Medical_Space,0.699243
64,Sunday,22,Medical_Space,0.746787
35,Sunday,22,Medical_Space,0.635044
37,Wednesday,22,Medical_Space,0.628074
61,Wednesday,22,Medical_Space,0.591458
51,Wednesday,22,Medical_Space,0.724104
66,Wednesday,22,Medical_Space,0.646723
37,Wednesday,22,Medical_Space,0.744106
64,Wednesday,22,Medical_Space,0.62042
40,Friday,22,Medical_Space,0.662231
33,Monday,22,Medical_Space,0.760266
59,Sunday,22,Medical_Space,0.704377
40,Monday,22,Medical_Space,0.793161
31,Friday,22,Medical_Space,0.768739
29,Sunday,24,Medical_Space,0.720362
76,Thursday,23,Medical_Space,0.724
49,Monday,24,Medical_Space,0.727952
37,Sunday,24,Medical_Space,0.662987
62,Sunday,24,Medical_Space,0.732386
67,Wednesday,22,Medical_Space,0.542518
35,Monday,24,Medical_Space,0.800166
72,Tuesday,22,Medical_Space,0.664294
36,Monday,24,Medical_Space,0.766252
34,Sunday,24,Medical_Space,0.711115
47,Monday,24,Medical_Space,0.689174
50,Wednesday,24,Medical_Space,0.677521
57,Monday,24,Medical_Space,0.681926
34,Tuesday,24,Medical_Space,0.759434
55,Wednesday,22,Medical_Space,0.649
38,Monday,24,Medical_Space,0.767064
35,Thursday,24,Medical_Space,0.683145
35,Monday,24,Medical_Space,0.780892
56,Monday,24,Medical_Space,0.699201
58,Wednesday,22,Medical_Space,0.628701
43,Monday,24,Medical_Space,0.697525
60,Wednesday,22,Medical_Space,0.728911
50,Wednesday,24,Medical_Space,0.704327
44,Friday,24,Medical_Space,0.665548
32,Monday,23,Medical_Space,0.707197
88,Thursday,22,Medical_Space,0.702978
58,Saturday,24,Medical_Space,0.775434
59,Saturday,24,Medical_Space,0.739622
59,Saturday,24,Medical_Space,0.746671
65,Saturday,24,Medical_Space,0.716899
26,Thursday,24,Medical_Space,0.693179
28,Thursday,22,Medical_Space,0.669432
88,Thursday,22,Medical_Space,0.646685
54,Thursday,24,Medical_Space,0.642133
40,Thursday,24,Medical_Space,0.744143
51,Thursday,24,Medical_Space,0.641936
40,Sunday,25,Medical_Space,0.769147
43,Sunday,25,Medical_Space,0.69761
45,Friday,24,Medical_Space,0.704827
30,Sunday,24,Medical_Space,0.765026
44,Friday,24,Medical_Space,0.744299
45,Friday,24,Medical_Space,0.691881
45,Friday,24,Medical_Space,0.701781
47,Friday,24,Medical_Space,0.735319
47,Friday,24,Medical_Space,0.729495
47,Friday,24,Medical_Space,0.73117
32,Wednesday,23,Medical_Space,0.751337
64,Sunday,24,Medical_Space,0.671621
38,Saturday,24,Medical_Space,0.623755
38,Saturday,24,Medical_Space,0.526083
58,Saturday,24,Medical_Space,0.761442
59,Saturday,24,Medical_Space,0.71795
45,Sunday,25,Medical_Space,0.768746
60,Sunday,25,Medical_Space,0.702981
69,Monday,25,Medical_Space,0.679567
36,Monday,24,Medical_Space,0.775624
38,Monday,24,Medical_Space,0.792101
39,Saturday,23,Medical_Space,0.737111
55,Sunday,24,Medical_Space,0.754532
33,Tuesday,24,Medical_Space,0.614499
35,Tuesday,24,Medical_Space,0.685763
36,Sunday,24,Medical_Space,0.637954
36,Monday,24,Medical_Space,0.791316
42,Monday,24,Medical_Space,0.6915
43,Monday,24,Medical_Space,0.698094
61,Wednesday,24,Medical_Space,0.676049
32,Thursday,24,Medical_Space,0.75167
25,Thursday,24,Medical_Space,0.593678
32,Thursday,24,Medical_Space,0.719189
48,Thursday,24,Medical_Space,0.717568
40,Wednesday,24,Medical_Space,0.657602
47,Friday,24,Medical_Space,0.756859
44,Friday,24,Medical_Space,0.714964
74,Friday,24,Medical_Space,0.659541
47,Friday,24,Medical_Space,0.522658
59,Saturday,24,Medical_Space,0.706267
66,Saturday,24,Medical_Space,0.745991
25,Thursday,24,Medical_Space,0.670887
67,Thursday,24,Medical_Space,0.748213
44,Sunday,25,Medical_Space,0.756444
57,Sunday,25,Medical_Space,0.675633
49,Thursday,24,Medical_Space,0.749189
45,Friday,24,Medical_Space,0.74677
69,Monday,25,Medical_Space,0.697586
45,Friday,24,Medical_Space,0.709386
58,Saturday,24,Medical_Space,0.738259
61,Saturday,24,Medical_Space,0.767431
34,Saturday,24,Medical_Space,0.595065
39,Saturday,24,Medical_Space,0.540797
33,Sunday,25,Medical_Space,0.693236
42,Saturday,24,Medical_Space,0.734745
60,Saturday,24,Medical_Space,0.712783
58,Sunday,25,Medical_Space,0.702621
60,Sunday,25,Medical_Space,0.7182
37,Monday,25,Medical_Space,0.654532
69,Monday,25,Medical_Space,0.635794
40,Wednesday,21,Medical_Space,0.699126
44,Wednesday,21,Medical_Space,0.676912
66,Wednesday,21,Medical_Space,0.745873
57,Wednesday,21,Medical_Space,0.703828
37,Thursday,21,Medical_Space,0.667291
33,Thursday,21,Medical_Space,0.66033
32,Thursday,21,Medical_Space,0.692205
37,Thursday,21,Medical_Space,0.75408
32,Thursday,21,Medical_Space,0.787014
26,Thursday,21,Medical_Space,0.640374
37,Thursday,21,Medical_Space,0.604724
25,Friday,21,Medical_Space,0.763885
26,Friday,21,Medical_Space,0.684218
64,Thursday,21,Medical_Space,0.674655
32,Friday,21,Medical_Space,0.715489
29,Friday,21,Medical_Space,0.712336
39,Thursday,21,Medical_Space,0.577242
37,Friday,21,Medical_Space,0.685835
37,Friday,21,Medical_Space,0.679955
26,Friday,21,Medical_Space,0.720523
36,Friday,21,Medical_Space,0.711309
36,Friday,21,Medical_Space,0.675522
37,Friday,21,Medical_Space,0.648666
36,Friday,21,Medical_Space,0.636896
34,Sunday,22,Medical_Space,0.6433
32,Sunday,22,Medical_Space,0.73964
95,Sunday,22,Medical_Space,0.668605
37,Sunday,22,Medical_Space,0.593417
34,Monday,22,Medical_Space,0.610727
60,Saturday,21,Medical_Space,0.636651
55,Sunday,22,Medical_Space,0.632295
35,Sunday,22,Medical_Space,0.658395
78,Sunday,22,Medical_Space,0.615605
77,Sunday,22,Medical_Space,0.637328
52,Sunday,22,Medical_Space,0.638656
28,Monday,22,Medical_Space,0.647134
64,Sunday,22,Medical_Space,0.68143
57,Sunday,22,Medical_Space,0.721069
37,Monday,22,Medical_Space,0.723477
35,Sunday,22,Medical_Space,0.654695
68,Monday,22,Medical_Space,0.568581
35,Tuesday,22,Medical_Space,0.591565
66,Wednesday,22,Medical_Space,0.607722
79,Wednesday,22,Medical_Space,0.543374
43,Friday,22,Medical_Space,0.731496
87,Friday,23,Medical_Space,0.636573
31,Friday,22,Medical_Space,0.640086
41,Monday,22,Medical_Space,0.596341
45,Saturday,23,Medical_Space,0.756581
52,Saturday,23,Medical_Space,0.627448
41,Monday,22,Medical_Space,0.644624
34,Friday,22,Medical_Space,0.648017
29,Sunday,24,Medical_Space,0.676387
29,Sunday,24,Medical_Space,0.706534
29,Sunday,24,Medical_Space,0.725482
86,Friday,23,Medical_Space,0.727505
32,Monday,24,Medical_Space,0.697081
36,Monday,24,Medical_Space,0.740253
36,Monday,24,Medical_Space,0.694326
34,Monday,22,Medical_Space,0.580614
29,Sunday,24,Medical_Space,0.702785
38,Monday,24,Medical_Space,0.769861
74,Thursday,23,Medical_Space,0.694991
39,Monday,24,Medical_Space,0.779838
74,Thursday,23,Medical_Space,0.574412
43,Monday,24,Medical_Space,0.700954
43,Monday,24,Medical_Space,0.67674
51,Monday,22,Medical_Space,0.787625
72,Monday,24,Medical_Space,0.586165
53,Sunday,24,Medical_Space,0.635967
25,Saturday,23,Medical_Space,0.583221
65,Sunday,24,Medical_Space,0.613486
39,Saturday,23,Medical_Space,0.701413
27,Monday,24,Medical_Space,0.608279
60,Tuesday,24,Medical_Space,0.711677
33,Tuesday,22,Medical_Space,0.645607
43,Monday,24,Medical_Space,0.684856
48,Wednesday,24,Medical_Space,0.554413
62,Sunday,24,Medical_Space,0.670877
78,Wednesday,22,Medical_Space,0.524061
76,Wednesday,24,Medical_Space,0.62638
67,Sunday,24,Medical_Space,0.642604
67,Monday,24,Medical_Space,0.665799
84,Tuesday,22,Medical_Space,0.606489
89,Wednesday,24,Medical_Space,0.655472
51,Wednesday,22,Medical_Space,0.559982
32,Thursday,24,Medical_Space,0.63394
26,Wednesday,22,Medical_Space,0.649272
48,Monday,24,Medical_Space,0.638597
49,Monday,24,Medical_Space,0.718044
35,Monday,24,Medical_Space,0.70644
52,Thursday,24,Medical_Space,0.596442
70,Thursday,24,Medical_Space,0.625723
33,Wednesday,22,Medical_Space,0.630586
27,Friday,24,Medical_Space,0.662643
36,Tuesday,24,Medical_Space,0.658013
32,Tuesday,24,Medical_Space,0.618116
45,Tuesday,24,Medical_Space,0.683515
54,Wednesday,22,Medical_Space,0.619525
46,Wednesday,24,Medical_Space,0.539132
47,Wednesday,24,Medical_Space,0.635666
34,Friday,22,Medical_Space,0.696554
62,Wednesday,24,Medical_Space,0.642118
32,Thursday,24,Medical_Space,0.595363
49,Thursday,24,Medical_Space,0.64296
30,Saturday,23,Medical_Space,0.684154
44,Friday,24,Medical_Space,0.708831
25,Thursday,22,Medical_Space,0.720001
48,Thursday,24,Medical_Space,0.708571
36,Sunday,25,Medical_Space,0.744585
30,Sunday,24,Medical_Space,0.746863
94,Thursday,22,Medical_Space,0.610841
44,Friday,24,Medical_Space,0.712022
47,Sunday,23,Medical_Space,0.757716
59,Sunday,25,Medical_Space,0.681887
30,Sunday,24,Medical_Space,0.743531
69,Wednesday,23,Medical_Space,0.659666
36,Sunday,24,Medical_Space,0.748857
47,Friday,24,Medical_Space,0.714012
28,Monday,24,Medical_Space,0.592995
61,Sunday,24,Medical_Space,0.699084
57,Friday,24,Medical_Space,0.700412
35,Friday,23,Medical_Space,0.624248
68,Saturday,24,Medical_Space,0.743787
63,Sunday,25,Medical_Space,0.692166
37,Sunday,25,Medical_Space,0.66735
42,Monday,24,Medical_Space,0.702537
39,Saturday,23,Medical_Space,0.682223
49,Monday,24,Medical_Space,0.746706
87,Monday,24,Medical_Space,0.552806
35,Sunday,24,Medical_Space,0.593966
34,Sunday,24,Medical_Space,0.679179
34,Sunday,24,Medical_Space,0.647773
38,Sunday,24,Medical_Space,0.702042
40,Wednesday,24,Medical_Space,0.639069
47,Wednesday,24,Medical_Space,0.565996
61,Sunday,24,Medical_Space,0.659051
47,Wednesday,24,Medical_Space,0.510106
62,Wednesday,24,Medical_Space,0.656166
34,Thursday,24,Medical_Space,0.598325
49,Monday,24,Medical_Space,0.715123
78,Thursday,24,Medical_Space,0.730382
45,Friday,24,Medical_Space,0.679965
45,Friday,24,Medical_Space,0.706464
47,Friday,24,Medical_Space,0.745311
57,Friday,24,Medical_Space,0.64548
28,Thursday,24,Medical_Space,0.704656
35,Sunday,25,Medical_Space,0.715161
32,Thursday,24,Medical_Space,0.634565
35,Sunday,25,Medical_Space,0.623126
84,Wednesday,24,Medical_Space,0.718425
45,Thursday,24,Medical_Space,0.689159
59,Sunday,25,Medical_Space,0.588078
49,Saturday,24,Medical_Space,0.658572
33,Friday,24,Medical_Space,0.673351
49,Saturday,24,Medical_Space,0.65842
50,Saturday,24,Medical_Space,0.596106
37,Sunday,25,Medical_Space,0.724232
60,Saturday,24,Medical_Space,0.69997
37,Sunday,25,Medical_Space,0.692939
58,Sunday,25,Medical_Space,0.651474
60,Sunday,25,Medical_Space,0.675683
35,Wednesday,21,Medical_Space,0.615036
42,Wednesday,21,Medical_Space,0.623142
40,Wednesday,21,Medical_Space,0.641806
66,Wednesday,21,Medical_Space,0.68738
66,Wednesday,21,Medical_Space,0.699772
63,Wednesday,21,Medical_Space,0.661118
42,Wednesday,21,Medical_Space,0.650652
32,Thursday,21,Medical_Space,0.707758
32,Thursday,21,Medical_Space,0.628309
60,Wednesday,21,Medical_Space,0.668999
31,Thursday,21,Medical_Space,0.749439
41,Thursday,21,Medical_Space,0.685238
38,Thursday,21,Medical_Space,0.707085
51,Thursday,21,Medical_Space,0.688249
25,Friday,21,Medical_Space,0.663122
26,Friday,21,Medical_Space,0.696822
43,Thursday,21,Medical_Space,0.696002
25,Friday,21,Medical_Space,0.705691
67,Thursday,21,Medical_Space,0.632315
33,Friday,21,Medical_Space,0.533854
37,Friday,21,Medical_Space,0.674282
37,Friday,21,Medical_Space,0.752546
33,Friday,21,Medical_Space,0.627313
38,Friday,21,Medical_Space,0.698604
33,Friday,21,Medical_Space,0.61713
34,Friday,21,Medical_Space,0.694452
36,Friday,21,Medical_Space,0.690016
37,Friday,21,Medical_Space,0.675076
40,Friday,21,Medical_Space,0.624942
38,Friday,21,Medical_Space,0.65014
60,Saturday,21,Medical_Space,0.659483
77,Friday,21,Medical_Space,0.670228
34,Sunday,22,Medical_Space,0.578935
52,Saturday,21,Medical_Space,0.615855
34,Sunday,22,Medical_Space,0.577444
65,Sunday,22,Medical_Space,0.557901
42,Sunday,22,Medical_Space,0.612491
40,Monday,22,Medical_Space,0.602766
55,Sunday,22,Medical_Space,0.652399
66,Sunday,22,Medical_Space,0.632304
59,Monday,22,Medical_Space,0.589342
34,Monday,22,Medical_Space,0.600933
65,Sunday,22,Medical_Space,0.652477
86,Monday,22,Medical_Space,0.544281
32,Wednesday,22,Medical_Space,0.666555
28,Wednesday,22,Medical_Space,0.645191
34,Thursday,22,Medical_Space,0.580789
48,Friday,22,Medical_Space,0.634579
36,Thursday,23,Medical_Space,0.649435
32,Thursday,22,Medical_Space,0.530804
30,Saturday,23,Medical_Space,0.588345
47,Friday,22,Medical_Space,0.676899
32,Sunday,24,Medical_Space,0.690067
35,Sunday,24,Medical_Space,0.653401
89,Friday,23,Medical_Space,0.626956
39,Saturday,23,Medical_Space,0.673203
40,Saturday,23,Medical_Space,0.676529
35,Sunday,24,Medical_Space,0.601049
86,Monday,22,Medical_Space,0.557578
50,Monday,24,Medical_Space,0.632955
61,Wednesday,22,Medical_Space,0.666709
61,Wednesday,22,Medical_Space,0.629134
40,Saturday,23,Medical_Space,0.664425
66,Sunday,24,Medical_Space,0.676904
69,Sunday,24,Medical_Space,0.624886
28,Monday,24,Medical_Space,0.577799
36,Tuesday,22,Medical_Space,0.659413
30,Sunday,24,Medical_Space,0.705762
52,Sunday,24,Medical_Space,0.660961
47,Wednesday,24,Medical_Space,0.575549
49,Monday,24,Medical_Space,0.699434
47,Wednesday,24,Medical_Space,0.523691
61,Sunday,24,Medical_Space,0.588061
65,Monday,24,Medical_Space,0.656977
65,Monday,24,Medical_Space,0.578494
83,Wednesday,24,Medical_Space,0.624951
86,Wednesday,24,Medical_Space,0.58599
33,Monday,24,Medical_Space,0.669759
32,Thursday,24,Medical_Space,0.601378
36,Monday,24,Medical_Space,0.701998
30,Monday,24,Medical_Space,0.732001
42,Monday,24,Medical_Space,0.724362
42,Monday,24,Medical_Space,0.657996
43,Monday,24,Medical_Space,0.722023
49,Monday,24,Medical_Space,0.709792
60,Tuesday,24,Medical_Space,0.714398
69,Wednesday,22,Medical_Space,0.569943
39,Wednesday,24,Medical_Space,0.601806
47,Wednesday,24,Medical_Space,0.552172
47,Wednesday,24,Medical_Space,0.503038
31,Thursday,23,Medical_Space,0.681544
25,Thursday,24,Medical_Space,0.683885
19,Sunday,25,Medical_Space,0.706075
34,Thursday,24,Medical_Space,0.637568
87,Friday,23,Medical_Space,0.50531
32,Thursday,24,Medical_Space,0.62228
32,Thursday,24,Medical_Space,0.62702
32,Saturday,23,Medical_Space,0.648381
90,Friday,23,Medical_Space,0.579806
35,Sunday,25,Medical_Space,0.695436
36,Sunday,25,Medical_Space,0.704501
36,Sunday,25,Medical_Space,0.71097
39,Saturday,23,Medical_Space,0.619069
49,Thursday,24,Medical_Space,0.731206
47,Friday,22,Medical_Space,0.700258
29,Sunday,24,Medical_Space,0.684907
39,Friday,24,Medical_Space,0.693691
47,Friday,22,Medical_Space,0.678842
78,Thursday,24,Medical_Space,0.642722
48,Sunday,23,Medical_Space,0.731148
45,Sunday,25,Medical_Space,0.694374
45,Friday,24,Medical_Space,0.697172
61,Sunday,24,Medical_Space,0.59894
34,Friday,22,Medical_Space,0.696232
36,Sunday,24,Medical_Space,0.635558
37,Sunday,24,Medical_Space,0.687342
37,Monday,25,Medical_Space,0.649625
37,Monday,25,Medical_Space,0.632224
35,Friday,23,Medical_Space,0.634652
75,Friday,24,Medical_Space,0.734807
40,Sunday,25,Medical_Space,0.571946
85,Friday,24,Medical_Space,0.593972
74,Monday,25,Medical_Space,0.556989
32,Sunday,25,Medical_Space,0.512516
36,Sunday,25,Medical_Space,0.7485
58,Saturday,24,Medical_Space,0.715161
40,Sunday,25,Medical_Space,0.542746
61,Sunday,25,Medical_Space,0.551669
76,Saturday,24,Medical_Space,0.524776
74,Monday,25,Medical_Space,0.549547
40,Sunday,25,Medical_Space,0.618472
57,Sunday,25,Medical_Space,0.560057
62,Sunday,25,Medical_Space,0.649678
34,Monday,24,Medical_Space,0.614818
74,Monday,25,Medical_Space,0.599071
40,Saturday,23,Medical_Space,0.627006
40,Saturday,23,Medical_Space,0.66449
64,Monday,24,Medical_Space,0.725698
49,Monday,24,Medical_Space,0.723869
66,Monday,24,Medical_Space,0.693561
56,Monday,24,Medical_Space,0.689907
56,Monday,24,Medical_Space,0.645522
56,Monday,24,Medical_Space,0.660519
57,Monday,24,Medical_Space,0.706483
30,Sunday,24,Medical_Space,0.71302
30,Sunday,24,Medical_Space,0.738172
41,Tuesday,24,Medical_Space,0.678379
51,Tuesday,24,Medical_Space,0.642919
34,Sunday,24,Medical_Space,0.557162
28,Monday,24,Medical_Space,0.614294
26,Wednesday,24,Medical_Space,0.591077
43,Sunday,24,Medical_Space,0.67452
47,Wednesday,24,Medical_Space,0.57656
36,Monday,24,Medical_Space,0.754774
47,Wednesday,24,Medical_Space,0.608978
29,Monday,24,Medical_Space,0.598942
30,Monday,24,Medical_Space,0.66186
42,Monday,24,Medical_Space,0.679444
68,Wednesday,24,Medical_Space,0.647031
54,Monday,24,Medical_Space,0.782111
56,Monday,24,Medical_Space,0.657455
43,Monday,24,Medical_Space,0.746511
56,Monday,24,Medical_Space,0.671022
34,Thursday,24,Medical_Space,0.583021
83,Wednesday,24,Medical_Space,0.633291
35,Thursday,24,Medical_Space,0.760755
32,Thursday,24,Medical_Space,0.610339
37,Thursday,24,Medical_Space,0.738521
49,Thursday,24,Medical_Space,0.692897
78,Tuesday,24,Medical_Space,0.683443
44,Friday,24,Medical_Space,0.653178
26,Wednesday,24,Medical_Space,0.642376
47,Wednesday,24,Medical_Space,0.550434
47,Wednesday,24,Medical_Space,0.53129
37,Sunday,25,Medical_Space,0.654276
33,Thursday,24,Medical_Space,0.565
35,Sunday,25,Medical_Space,0.726875
36,Sunday,25,Medical_Space,0.689395
37,Monday,25,Medical_Space,0.649686
36,Sunday,25,Medical_Space,0.700983
34,Thursday,24,Medical_Space,0.62797
40,Sunday,25,Medical_Space,0.578916
74,Monday,25,Medical_Space,0.57184
78,Monday,25,Medical_Space,0.67731
33,Friday,24,Medical_Space,0.615669
39,Monday,25,Medical_Space,0.67067
60,Saturday,24,Medical_Space,0.60214
74,Monday,25,Medical_Space,0.569896
36,Sunday,25,Medical_Space,0.708671
36,Sunday,25,Medical_Space,0.692341
57,Saturday,24,Medical_Space,0.691459
37,Sunday,25,Medical_Space,0.689778
37,Sunday,25,Medical_Space,0.639199
40,Sunday,25,Medical_Space,0.63484
46,Sunday,25,Medical_Space,0.642482
58,Sunday,25,Medical_Space,0.612966
60,Sunday,25,Medical_Space,0.64678
37,Monday,25,Medical_Space,0.653085
26,Wednesday,21,Medical_Space,0.517508
41,Wednesday,21,Medical_Space,0.665105
44,Wednesday,21,Medical_Space,0.663028
42,Wednesday,21,Medical_Space,0.642571
26,Wednesday,21,Medical_Space,0.728062
26,Wednesday,21,Medical_Space,0.533382
42,Wednesday,21,Medical_Space,0.568808
27,Wednesday,21,Medical_Space,0.568613
39,Wednesday,21,Medical_Space,0.61033
48,Wednesday,21,Medical_Space,0.553229
28,Thursday,21,Medical_Space,0.528152
54,Wednesday,21,Medical_Space,0.534106
49,Wednesday,21,Medical_Space,0.625066
42,Wednesday,21,Medical_Space,0.589266
63,Wednesday,21,Medical_Space,0.632093
70,Wednesday,21,Medical_Space,0.603198
25,Friday,21,Medical_Space,0.708757
26,Friday,21,Medical_Space,0.546833
26,Friday,21,Medical_Space,0.776236
25,Friday,21,Medical_Space,0.650738
26,Friday,21,Medical_Space,0.629805
26,Friday,21,Medical_Space,0.606863
35,Friday,21,Medical_Space,0.609496
27,Friday,21,Medical_Space,0.626339
43,Thursday,21,Medical_Space,0.632345
31,Friday,21,Medical_Space,0.692797
32,Friday,21,Medical_Space,0.683846
36,Friday,21,Medical_Space,0.572614
36,Friday,21,Medical_Space,0.555967
35,Friday,21,Medical_Space,0.601393
36,Friday,21,Medical_Space,0.596377
38,Friday,21,Medical_Space,0.625057
39,Friday,21,Medical_Space,0.642738
47,Friday,21,Medical_Space,0.556768
52,Saturday,21,Medical_Space,0.5853
40,Saturday,21,Medical_Space,0.628447
68,Friday,21,Medical_Space,0.5711
52,Sunday,22,Medical_Space,0.605525
36,Sunday,22,Medical_Space,0.625651
40,Monday,22,Medical_Space,0.646931
57,Sunday,22,Medical_Space,0.639472
52,Monday,22,Medical_Space,0.608344
52,Monday,22,Medical_Space,0.699128
26,Tuesday,22,Medical_Space,0.535588
36,Sunday,22,Medical_Space,0.561116
60,Sunday,22,Medical_Space,0.628591
34,Sunday,22,Medical_Space,0.570945
25,Tuesday,22,Medical_Space,0.645134
59,Monday,22,Medical_Space,0.573351
68,Wednesday,22,Medical_Space,0.591177
80,Wednesday,22,Medical_Space,0.601277
95,Sunday,22,Medical_Space,0.627785
47,Sunday,23,Medical_Space,0.653745
34,Monday,22,Medical_Space,0.611601
34,Saturday,23,Medical_Space,0.670578
40,Saturday,23,Medical_Space,0.584997
41,Thursday,22,Medical_Space,0.524106
37,Sunday,24,Medical_Space,0.586036
81,Sunday,24,Medical_Space,0.546302
39,Saturday,23,Medical_Space,0.645937
42,Monday,22,Medical_Space,0.624973
38,Saturday,23,Medical_Space,0.655696
48,Friday,22,Medical_Space,0.664549
