classifier,score,id,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second
Meatball,0.643928,20160616124917-1043-00,2016,06,16,12,49,17
Meatball,0.558311,20160619095648-1439-00,2016,06,19,09,56,48
Meatball,0.696615,20160603084218-121-00,2016,06,03,08,42,18
Meatball,0.570702,20160620172121-1633-01,2016,06,20,17,21,21
Meatball,0.581175,20160620163805-1623-01,2016,06,20,16,38,05
Meatball,0.617175,20160615124031-872-01,2016,06,15,12,40,31
Meatball,0.724863,20160616080455-970-00,2016,06,16,08,04,55
Meatball,0.662455,20160613140612-637-00,2016,06,13,14,06,12
Meatball,0.695158,20160613141135-645-00,2016,06,13,14,11,35
Meatball,0.705759,20160616081206-982-01,2016,06,16,08,12,06
Meatball,0.732608,20160615075905-797-00,2016,06,15,07,59,05
Meatball,0.558087,20160615115403-852-00,2016,06,15,11,54,03
Meatball,0.62357,20160620100258-1586-00,2016,06,20,10,02,58
Meatball,0.597622,20160620150724-1613-00,2016,06,20,15,07,24
Meatball,0.740544,20160524225216-01-00,2016,05,24,22,52,16
Meatball,0.582162,20160525091844-12-00,2016,05,25,09,18,44
Meatball,0.643786,20160525090428-02-00,2016,05,25,09,04,28
Meatball,0.669241,20160525130734-53-00,2016,05,25,13,07,34
Meatball,0.558846,20160525182948-82-01,2016,05,25,18,29,48
Meatball,0.588388,20160525123302-45-01,2016,05,25,12,33,02
Meatball,0.752621,20160526065024-117-01,2016,05,26,06,50,24
Meatball,0.712311,20160526065210-120-00,2016,05,26,06,52,10
Meatball,0.679007,20160526065857-129-00,2016,05,26,06,58,57
Meatball,0.688519,20160526070311-134-00,2016,05,26,07,03,11
Meatball,0.641584,20160527064126-275-00,2016,05,27,06,41,26
Meatball,0.689755,20160527063941-272-00,2016,05,27,06,39,41
Meatball,0.680979,20160527063928-271-00,2016,05,27,06,39,28
Meatball,0.559193,20160527090139-345-00,2016,05,27,09,01,39
Meatball,0.598321,20160527090445-351-01,2016,05,27,09,04,45
Meatball,0.67748,20160527114351-424-01,2016,05,27,11,43,51
Meatball,0.622624,20160527135015-455-01,2016,05,27,13,50,15
Meatball,0.68523,20160527134732-452-00,2016,05,27,13,47,32
Meatball,0.598979,20160527173836-474-01,2016,05,27,17,38,36
Meatball,0.70647,20160527113112-422-00,2016,05,27,11,31,12
Meatball,0.639485,20160527112411-417-00,2016,05,27,11,24,11
Meatball,0.667018,20160527130826-447-00,2016,05,27,13,08,26
Meatball,0.723117,20160528102716-518-00,2016,05,28,10,27,16
Meatball,0.671851,20160527134936-453-01,2016,05,27,13,49,36
Meatball,0.664618,20160527115432-430-01,2016,05,27,11,54,32
Meatball,0.681288,20160527130027-443-00,2016,05,27,13,00,27
Meatball,0.655115,20160527132508-449-01,2016,05,27,13,25,08
Meatball,0.674994,20160528125514-547-00,2016,05,28,12,55,14
Meatball,0.656989,20160527143418-461-00,2016,05,27,14,34,18
Meatball,0.662875,20160528065610-493-01,2016,05,28,06,56,10
Meatball,0.645903,20160528094442-512-00,2016,05,28,09,44,42
Meatball,0.614995,20160529130300-709-01,2016,05,29,13,03,00
Meatball,0.552567,20160529070111-627-01,2016,05,29,07,01,11
Meatball,0.597173,20160528104941-532-00,2016,05,28,10,49,41
Meatball,0.562213,20160528163631-601-01,2016,05,28,16,36,31
Meatball,0.645149,20160529142310-721-00,2016,05,29,14,23,10
Meatball,0.615322,20160529160212-734-00,2016,05,29,16,02,12
Meatball,0.63337,20160530083350-786-01,2016,05,30,08,33,50
Meatball,0.718647,20160528154133-599-01,2016,05,28,15,41,33
Meatball,0.587433,20160530145814-896-01,2016,05,30,14,58,14
Meatball,0.549582,20160529103625-698-00,2016,05,29,10,36,25
Meatball,0.643975,20160601152626-1123-00,2016,06,01,15,26,26
Meatball,0.553809,20160601152958-1130-00,2016,06,01,15,29,58
Meatball,0.678166,20160530085712-814-01,2016,05,30,08,57,12
Meatball,0.608749,20160613110401-613-00,2016,06,13,11,04,01
Meatball,0.535887,20160615114847-846-00,2016,06,15,11,48,47
Meatball,0.552435,20160614064801-693-00,2016,06,14,06,48,01
Meatball,0.739484,20160613074305-534-00,2016,06,13,07,43,05
Meatball,0.500055,20160615062116-774-01,2016,06,15,06,21,16
Meatball,0.537655,20160613161818-657-00,2016,06,13,16,18,18
Meatball,0.539027,20160601082712-1058-01,2016,06,01,08,27,12
Meatball,0.609594,20160614152805-746-00,2016,06,14,15,28,05
Meatball,0.586682,20160615191424-905-01,2016,06,15,19,14,24
Meatball,0.686593,20160616095924-1015-00,2016,06,16,09,59,24
Meatball,0.663096,20160603085137-125-00,2016,06,03,08,51,37
Meatball,0.705341,20160617094807-1133-00,2016,06,17,09,48,07
Meatball,0.623812,20160620095426-1584-00,2016,06,20,09,54,26
Meatball,0.614748,20160619094411-1436-00,2016,06,19,09,44,11
Meatball,0.640577,20160613151604-650-00,2016,06,13,15,16,04
Meatball,0.704349,20160613161040-652-00,2016,06,13,16,10,40
Meatball,0.573595,20160615114802-845-01,2016,06,15,11,48,02
Meatball,0.598534,20160613110100-611-01,2016,06,13,11,01,00
Meatball,0.5659,20160613132855-634-01,2016,06,13,13,28,55
Meatball,0.687865,20160616122926-1037-00,2016,06,16,12,29,26
Meatball,0.58277,20160616081605-985-01,2016,06,16,08,16,05
Meatball,0.549205,20160614145031-740-00,2016,06,14,14,50,31
Meatball,0.608934,20160616081731-987-00,2016,06,16,08,17,31
Meatball,0.606507,20160616134859-1063-00,2016,06,16,13,48,59
Meatball,0.621,20160618062949-1252-00,2016,06,18,06,29,49
Meatball,0.637208,20160619081826-1382-00,2016,06,19,08,18,26
Meatball,0.546124,20160618094825-1279-00,2016,06,18,09,48,25
Meatball,0.595415,20160618114730-1295-00,2016,06,18,11,47,30
Meatball,0.616436,20160525090841-03-01,2016,05,25,09,08,41
Meatball,0.697227,20160525181413-81-00,2016,05,25,18,14,13
Meatball,0.586639,20160526065331-123-00,2016,05,26,06,53,31
Meatball,0.61733,20160526091604-179-00,2016,05,26,09,16,04
Meatball,0.621155,20160526064459-112-00,2016,05,26,06,44,59
Meatball,0.651501,20160526065532-126-00,2016,05,26,06,55,32
Meatball,0.611329,20160526090302-175-01,2016,05,26,09,03,02
Meatball,0.602616,20160526091404-177-01,2016,05,26,09,14,04
Meatball,0.669574,20160527064030-273-00,2016,05,27,06,40,30
Meatball,0.649514,20160527063035-257-00,2016,05,27,06,30,35
Meatball,0.604013,20160526070111-132-00,2016,05,26,07,01,11
Meatball,0.587231,20160527072720-300-01,2016,05,27,07,27,20
Meatball,0.614218,20160527091821-372-01,2016,05,27,09,18,21
Meatball,0.643692,20160527124027-437-01,2016,05,27,12,40,27
Meatball,0.670895,20160527124955-442-01,2016,05,27,12,49,55
Meatball,0.568677,20160527091932-374-00,2016,05,27,09,19,32
Meatball,0.608918,20160527083252-324-00,2016,05,27,08,32,52
Meatball,0.670086,20160527123247-435-00,2016,05,27,12,32,47
Meatball,0.608084,20160528103115-523-00,2016,05,28,10,31,15
Meatball,0.596198,20160527144227-465-01,2016,05,27,14,42,27
Meatball,0.648875,20160528115941-540-01,2016,05,28,11,59,41
Meatball,0.587044,20160528125607-549-00,2016,05,28,12,56,07
Meatball,0.646614,20160527113052-421-01,2016,05,27,11,30,52
Meatball,0.596319,20160528150646-590-00,2016,05,28,15,06,46
Meatball,0.573108,20160527155634-470-00,2016,05,27,15,56,34
Meatball,0.543324,20160528105348-537-00,2016,05,28,10,53,48
Meatball,0.702957,20160528125228-545-01,2016,05,28,12,52,28
Meatball,0.56356,20160528125947-555-00,2016,05,28,12,59,47
Meatball,0.643998,20160528124037-544-01,2016,05,28,12,40,37
Meatball,0.578401,20160528125736-551-00,2016,05,28,12,57,36
Meatball,0.640096,20160528134118-573-01,2016,05,28,13,41,18
Meatball,0.591855,20160529122437-706-01,2016,05,29,12,24,37
Meatball,0.551136,20160530103138-833-01,2016,05,30,10,31,38
Meatball,0.606574,20160529162640-739-00,2016,05,29,16,26,40
Meatball,0.623443,20160529131257-713-01,2016,05,29,13,12,57
Meatball,0.610735,20160530144513-877-01,2016,05,30,14,45,13
Meatball,0.551577,20160530145747-895-01,2016,05,30,14,57,47
Meatball,0.54031,20160530145621-892-00,2016,05,30,14,56,21
Meatball,0.540264,20160530082732-783-00,2016,05,30,08,27,32
Meatball,0.607724,20160530082819-784-00,2016,05,30,08,28,19
Meatball,0.559108,20160529112352-701-01,2016,05,29,11,23,52
Meatball,0.537833,20160601160915-1138-01,2016,06,01,16,09,15
Meatball,0.647895,20160529120515-702-00,2016,05,29,12,05,15
Meatball,0.662797,20160603115213-135-00,2016,06,03,11,52,13
Meatball,0.527562,20160602063451-09-01,2016,06,02,06,34,51
Meatball,0.72219,20160605114331-161-01,2016,06,05,11,43,31
Meatball,0.555099,20160609200215-202-00,2016,06,09,20,02,15
Meatball,0.659154,20160611085224-298-00,2016,06,11,08,52,24
Meatball,0.620054,20160530145604-891-00,2016,05,30,14,56,04
Meatball,0.572801,20160530145505-890-00,2016,05,30,14,55,05
Meatball,0.580094,20160530145717-894-00,2016,05,30,14,57,17
Meatball,0.650494,20160531181103-998-01,2016,05,31,18,11,03
Meatball,0.639258,20160612165522-489-01,2016,06,12,16,55,22
Meatball,0.577005,20160616081645-986-00,2016,06,16,08,16,45
Meatball,0.575064,20160602120526-45-01,2016,06,02,12,05,26
Meatball,0.642148,20160614150601-744-01,2016,06,14,15,06,01
Meatball,0.521551,20160617110316-1140-01,2016,06,17,11,03,16
Meatball,0.665938,20160605110936-160-00,2016,06,05,11,09,36
Meatball,0.589514,20160616122804-1035-01,2016,06,16,12,28,04
Meatball,0.68094,20160616061733-935-00,2016,06,16,06,17,33
Meatball,0.542084,20160619070606-1369-01,2016,06,19,07,06,06
Meatball,0.684207,20160617062232-1105-01,2016,06,17,06,22,32
Meatball,0.656073,20160611071345-284-00,2016,06,11,07,13,45
Meatball,0.749482,20160610214856-249-01,2016,06,10,21,48,56
Meatball,0.612459,20160601212605-128-00,2016,06,01,21,26,05
Meatball,0.657444,20160616123615-1040-00,2016,06,16,12,36,15
Meatball,0.633516,20160616135839-1064-01,2016,06,16,13,58,39
Meatball,0.625102,20160617122101-1200-00,2016,06,17,12,21,01
Meatball,0.677759,20160612092221-452-00,2016,06,12,09,22,21
Meatball,0.529198,20160610222325-255-00,2016,06,10,22,23,25
Meatball,0.684311,20160619102356-1454-00,2016,06,19,10,23,56
Meatball,0.518169,20160620161005-1621-00,2016,06,20,16,10,05
Meatball,0.690846,20160613142420-648-00,2016,06,13,14,24,20
Meatball,0.579761,20160613154546-651-01,2016,06,13,15,45,46
Meatball,0.562945,20160615114522-841-01,2016,06,15,11,45,22
Meatball,0.63642,20160613104019-592-00,2016,06,13,10,40,19
Meatball,0.533621,20160615114603-842-01,2016,06,15,11,46,03
Meatball,0.61593,20160613104353-597-00,2016,06,13,10,43,53
Meatball,0.544975,20160616193823-1080-00,2016,06,16,19,38,23
Meatball,0.585683,20160614070913-695-00,2016,06,14,07,09,13
Meatball,0.556307,20160617094530-1131-00,2016,06,17,09,45,30
Meatball,0.565722,20160616070311-952-00,2016,06,16,07,03,11
Meatball,0.555742,20160617143343-1213-00,2016,06,17,14,33,43
Meatball,0.662098,20160619105943-1459-01,2016,06,19,10,59,43
Meatball,0.55669,20160525091301-10-00,2016,05,25,09,13,01
Meatball,0.636105,20160525133904-57-00,2016,05,25,13,39,04
Meatball,0.598805,20160525154646-69-01,2016,05,25,15,46,46
Meatball,0.59278,20160525180924-79-00,2016,05,25,18,09,24
Meatball,0.556724,20160526065407-124-00,2016,05,26,06,54,07
Meatball,0.513671,20160526065248-121-00,2016,05,26,06,52,48
Meatball,0.527875,20160526070147-133-00,2016,05,26,07,01,47
Meatball,0.57635,20160526065116-118-01,2016,05,26,06,51,16
Meatball,0.598236,20160526094020-185-01,2016,05,26,09,40,20
Meatball,0.556013,20160526102328-190-01,2016,05,26,10,23,28
Meatball,0.584066,20160526083852-172-00,2016,05,26,08,38,52
Meatball,0.657915,20160526064724-114-00,2016,05,26,06,47,24
Meatball,0.56602,20160527063636-268-00,2016,05,27,06,36,36
Meatball,0.614215,20160527063700-269-01,2016,05,27,06,37,00
Meatball,0.616221,20160527064202-276-00,2016,05,27,06,42,02
Meatball,0.51569,20160527084532-334-01,2016,05,27,08,45,32
Meatball,0.541337,20160526094837-187-00,2016,05,26,09,48,37
Meatball,0.536735,20160527090955-357-00,2016,05,27,09,09,55
Meatball,0.596093,20160527114958-425-00,2016,05,27,11,49,58
Meatball,0.631572,20160527093108-380-01,2016,05,27,09,31,08
Meatball,0.534876,20160527115029-426-01,2016,05,27,11,50,29
Meatball,0.554526,20160528125915-554-01,2016,05,28,12,59,15
Meatball,0.560673,20160527143946-464-00,2016,05,27,14,39,46
Meatball,0.592144,20160527143347-460-00,2016,05,27,14,33,47
Meatball,0.506251,20160529155037-730-00,2016,05,29,15,50,37
Meatball,0.558653,20160529130415-710-00,2016,05,29,13,04,15
Meatball,0.552738,20160529090752-689-00,2016,05,29,09,07,52
Meatball,0.64465,20160529141950-719-00,2016,05,29,14,19,50
Meatball,0.595468,20160531181137-999-00,2016,05,31,18,11,37
Meatball,0.500104,20160609200155-201-01,2016,06,09,20,01,55
Meatball,0.545015,20160605095551-145-01,2016,06,05,09,55,51
Meatball,0.583515,20160605105648-152-01,2016,06,05,10,56,48
Meatball,0.547245,20160605105814-155-01,2016,06,05,10,58,14
Meatball,0.585229,20160605120113-167-01,2016,06,05,12,01,13
Meatball,0.576967,20160603120110-141-00,2016,06,03,12,01,10
Meatball,0.532112,20160605105526-150-00,2016,06,05,10,55,26
Meatball,0.572217,20160613074344-536-01,2016,06,13,07,43,44
Meatball,0.602591,20160613142303-647-01,2016,06,13,14,23,03
Meatball,0.699601,20160613075407-543-00,2016,06,13,07,54,07
Meatball,0.581948,20160616080739-972-00,2016,06,16,08,07,39
Meatball,0.564983,20160613073138-525-00,2016,06,13,07,31,38
Meatball,0.706885,20160613074326-535-00,2016,06,13,07,43,26
Meatball,0.60968,20160613104417-598-00,2016,06,13,10,44,17
Meatball,0.549375,20160602063943-16-00,2016,06,02,06,39,43
Meatball,0.651649,20160615075110-795-00,2016,06,15,07,51,10
Meatball,0.506225,20160615114738-844-01,2016,06,15,11,47,38
Meatball,0.548774,20160616080422-969-00,2016,06,16,08,04,22
Meatball,0.585549,20160616081845-989-00,2016,06,16,08,18,45
Meatball,0.628183,20160616091927-1012-01,2016,06,16,09,19,27
Meatball,0.652672,20160616075428-963-01,2016,06,16,07,54,28
Meatball,0.555334,20160602064002-17-00,2016,06,02,06,40,02
Meatball,0.529324,20160610223931-261-00,2016,06,10,22,39,31
Meatball,0.570717,20160605120751-168-00,2016,06,05,12,07,51
Meatball,0.553536,20160620151026-1615-00,2016,06,20,15,10,26
Meatball,0.574319,20160610214710-248-01,2016,06,10,21,47,10
Meatball,0.596419,20160613140802-639-01,2016,06,13,14,08,02
Meatball,0.621231,20160613141038-644-00,2016,06,13,14,10,38
Meatball,0.518783,20160615114925-847-00,2016,06,15,11,49,25
Meatball,0.590054,20160612152709-477-00,2016,06,12,15,27,09
Meatball,0.652319,20160613142622-649-01,2016,06,13,14,26,22
Meatball,0.520216,20160614152917-747-01,2016,06,14,15,29,17
Meatball,0.625886,20160615075036-794-00,2016,06,15,07,50,36
Meatball,0.511652,20160615075741-796-01,2016,06,15,07,57,41
Meatball,0.502321,20160615114654-843-00,2016,06,15,11,46,54
Meatball,0.51565,20160615115006-848-00,2016,06,15,11,50,06
Meatball,0.560237,20160617142811-1212-00,2016,06,17,14,28,11
Meatball,0.607721,20160620160710-1617-00,2016,06,20,16,07,10
Meatball,0.62215,20160619091604-1410-00,2016,06,19,09,16,04
Meatball,0.539365,20160620171721-1628-01,2016,06,20,17,17,21
Meatball,0.554909,20160525063331-11-00,2016,05,25,06,33,31
Meatball,0.540753,20160525111742-13-00,2016,05,25,11,17,42
Meatball,0.585334,20160525163256-71-01,2016,05,25,16,32,56
Meatball,0.608018,20160526064557-113-00,2016,05,26,06,45,57
Meatball,0.590725,20160527062906-256-00,2016,05,27,06,29,06
Meatball,0.534814,20160526090416-176-01,2016,05,26,09,04,16
Meatball,0.580862,20160527083716-328-00,2016,05,27,08,37,16
Meatball,0.565871,20160527064222-277-01,2016,05,27,06,42,22
Meatball,0.525464,20160527072824-301-00,2016,05,27,07,28,24
Meatball,0.562607,20160527063059-258-00,2016,05,27,06,30,59
Meatball,0.538955,20160527093202-382-00,2016,05,27,09,32,02
Meatball,0.559399,20160527063317-262-00,2016,05,27,06,33,17
Meatball,0.514559,20160527090810-354-01,2016,05,27,09,08,10
Meatball,0.530502,20160527104319-413-01,2016,05,27,10,43,19
Meatball,0.588552,20160527090329-348-00,2016,05,27,09,03,29
Meatball,0.563032,20160528102656-517-01,2016,05,28,10,26,56
Meatball,0.549027,20160527115819-431-00,2016,05,27,11,58,19
Meatball,0.536544,20160527132726-451-01,2016,05,27,13,27,26
Meatball,0.620705,20160527112338-416-01,2016,05,27,11,23,38
Meatball,0.504284,20160527124610-441-01,2016,05,27,12,46,10
Meatball,0.543191,20160528125535-548-00,2016,05,28,12,55,35
Meatball,0.540592,20160529151711-729-00,2016,05,29,15,17,11
Meatball,0.52462,20160528125854-553-01,2016,05,28,12,58,54
Meatball,0.530406,20160529092814-693-00,2016,05,29,09,28,14
Meatball,0.551885,20160529122258-705-00,2016,05,29,12,22,58
Meatball,0.627278,20160529142650-723-01,2016,05,29,14,26,50
Meatball,0.634838,20160530135219-873-00,2016,05,30,13,52,19
Meatball,0.518154,20160530112121-838-01,2016,05,30,11,21,21
Meatball,0.558771,20160529160302-735-00,2016,05,29,16,03,02
Meatball,0.569013,20160529085312-683-00,2016,05,29,08,53,12
Meatball,0.619736,20160530134036-870-01,2016,05,30,13,40,36
Meatball,0.52875,20160603084930-124-00,2016,06,03,08,49,30
Meatball,0.588394,20160530093354-818-00,2016,05,30,09,33,54
Meatball,0.520129,20160614135214-739-01,2016,06,14,13,52,14
Meatball,0.61528,20160531132147-975-00,2016,05,31,13,21,47
Meatball,0.550236,20160613161509-655-00,2016,06,13,16,15,09
Meatball,0.505149,20160531170916-985-00,2016,05,31,17,09,16
Meatball,0.556154,20160613141424-646-00,2016,06,13,14,14,24
Meatball,0.635334,20160613161133-653-00,2016,06,13,16,11,33
Meatball,0.501969,20160601093217-1068-00,2016,06,01,09,32,17
Meatball,0.561766,20160613105606-606-01,2016,06,13,10,56,06
Meatball,0.593103,20160613115054-614-01,2016,06,13,11,50,54
Meatball,0.501071,20160601093026-1066-00,2016,06,01,09,30,26
Meatball,0.540105,20160602120959-46-01,2016,06,02,12,09,59
Meatball,0.567545,20160615154258-883-01,2016,06,15,15,42,58
Meatball,0.512069,20160602220432-66-00,2016,06,02,22,04,32
Meatball,0.572716,20160616062750-941-00,2016,06,16,06,27,50
Meatball,0.575801,20160608074958-181-00,2016,06,08,07,49,58
Meatball,0.566175,20160617110419-1141-01,2016,06,17,11,04,19
Meatball,0.519097,20160616122427-1032-00,2016,06,16,12,24,27
Meatball,0.587252,20160612072744-374-01,2016,06,12,07,27,44
Meatball,0.525886,20160602234231-81-01,2016,06,02,23,42,31
Meatball,0.613098,20160612074222-392-00,2016,06,12,07,42,22
Meatball,0.669189,20160605115846-166-00,2016,06,05,11,58,46
Meatball,0.54897,20160609182619-191-00,2016,06,09,18,26,19
Meatball,0.578676,20160617123753-1202-00,2016,06,17,12,37,53
Meatball,0.561028,20160618075629-1262-00,2016,06,18,07,56,29
Meatball,0.56065,20160619080627-1380-00,2016,06,19,08,06,27
Meatball,0.517743,20160613163028-660-00,2016,06,13,16,30,28
Meatball,0.515028,20160612134815-466-01,2016,06,12,13,48,15
Meatball,0.57468,20160613075214-541-00,2016,06,13,07,52,14
Meatball,0.531144,20160613104335-596-00,2016,06,13,10,43,35
Meatball,0.549638,20160615124246-874-01,2016,06,15,12,42,46
Meatball,0.501949,20160613110032-610-00,2016,06,13,11,00,32
Meatball,0.631035,20160613140830-640-00,2016,06,13,14,08,30
Meatball,0.504025,20160619091541-1409-00,2016,06,19,09,15,41
Meatball,0.519638,20160616123517-1039-00,2016,06,16,12,35,17
Meatball,0.553109,20160616120307-1023-01,2016,06,16,12,03,07
Meatball,0.56739,20160618075002-1261-00,2016,06,18,07,50,02
Meatball,0.524082,20160619162616-1502-00,2016,06,19,16,26,16
Meatball,0.52717,20160525093443-15-00,2016,05,25,09,34,43
Meatball,0.617667,20160525163534-73-01,2016,05,25,16,35,34
Meatball,0.584207,20160526092725-180-01,2016,05,26,09,27,25
Meatball,0.558954,20160526083819-171-01,2016,05,26,08,38,19
Meatball,0.574632,20160526180954-220-00,2016,05,26,18,09,54
Meatball,0.590038,20160527063342-263-00,2016,05,27,06,33,42
Meatball,0.527225,20160527063200-260-01,2016,05,27,06,32,00
Meatball,0.548685,20160527063355-264-01,2016,05,27,06,33,55
Meatball,0.570865,20160527063440-266-02,2016,05,27,06,34,40
Meatball,0.562451,20160526093003-183-00,2016,05,26,09,30,03
Meatball,0.584056,20160527063754-270-00,2016,05,27,06,37,54
Meatball,0.565894,20160527091654-369-01,2016,05,27,09,16,54
Meatball,0.594601,20160527063235-261-00,2016,05,27,06,32,35
Meatball,0.547301,20160527103917-411-01,2016,05,27,10,39,17
Meatball,0.53622,20160527101045-397-00,2016,05,27,10,10,45
Meatball,0.563662,20160527110808-415-01,2016,05,27,11,08,08
Meatball,0.529432,20160527095152-395-00,2016,05,27,09,51,52
Meatball,0.519291,20160527143747-462-00,2016,05,27,14,37,47
Meatball,0.516852,20160527115838-432-00,2016,05,27,11,58,38
Meatball,0.542669,20160528152801-595-01,2016,05,28,15,28,01
Meatball,0.525727,20160528150028-588-00,2016,05,28,15,00,28
Meatball,0.565792,20160530121418-843-01,2016,05,30,12,14,18
Meatball,0.597355,20160530134354-872-01,2016,05,30,13,43,54
Meatball,0.544167,20160531181223-1000-00,2016,05,31,18,12,23
Meatball,0.61305,20160603075808-93-01,2016,06,03,07,58,08
Meatball,0.574207,20160530132302-866-01,2016,05,30,13,23,02
Meatball,0.554937,20160613115127-615-00,2016,06,13,11,51,27
Meatball,0.532122,20160531061832-946-00,2016,05,31,06,18,32
Meatball,0.500503,20160614155333-748-00,2016,06,14,15,53,33
Meatball,0.529873,20160613084731-564-00,2016,06,13,08,47,31
Meatball,0.5266,20160614150620-745-01,2016,06,14,15,06,20
Meatball,0.511164,20160603120046-140-01,2016,06,03,12,00,46
Meatball,0.554431,20160616075349-962-00,2016,06,16,07,53,49
Meatball,0.515557,20160616121509-1028-01,2016,06,16,12,15,09
Meatball,0.585153,20160618144603-1314-01,2016,06,18,14,46,03
Meatball,0.551349,20160611100402-316-01,2016,06,11,10,04,02
Meatball,0.55852,20160613161455-654-01,2016,06,13,16,14,55
Meatball,0.603805,20160613140928-642-00,2016,06,13,14,09,28
Meatball,0.621467,20160612092527-453-00,2016,06,12,09,25,27
Meatball,0.605317,20160616092014-1013-01,2016,06,16,09,20,14
Meatball,0.521101,20160616112552-1020-01,2016,06,16,11,25,52
Meatball,0.507371,20160619110735-1463-00,2016,06,19,11,07,35
Meatball,0.542558,20160618141836-1307-00,2016,06,18,14,18,36
Meatball,0.518179,20160619161721-1501-01,2016,06,19,16,17,21
Meatball,0.535436,20160620134613-1599-01,2016,06,20,13,46,13
Meatball,0.59144,20160525084339-16-01,2016,05,25,08,43,39
Meatball,0.504833,20160525111325-10-01,2016,05,25,11,13,25
Meatball,0.536388,20160525114135-16-01,2016,05,25,11,41,35
Meatball,0.527024,20160525163349-72-01,2016,05,25,16,33,49
Meatball,0.52705,20160525173346-78-01,2016,05,25,17,33,46
Meatball,0.554468,20160527071800-296-00,2016,05,27,07,18,00
Meatball,0.518323,20160527090911-356-00,2016,05,27,09,09,11
Meatball,0.594518,20160527063421-265-00,2016,05,27,06,34,21
Meatball,0.503647,20160527095102-393-01,2016,05,27,09,51,02
Meatball,0.509654,20160528152823-596-00,2016,05,28,15,28,23
Meatball,0.530247,20160527140607-459-00,2016,05,27,14,06,07
Meatball,0.520889,20160528071930-494-00,2016,05,28,07,19,30
Meatball,0.517942,20160528072615-495-01,2016,05,28,07,26,15
Meatball,0.552895,20160529072838-635-01,2016,05,29,07,28,38
Meatball,0.584424,20160529071302-630-00,2016,05,29,07,13,02
Meatball,0.589968,20160529090723-688-01,2016,05,29,09,07,23
Meatball,0.592041,20160530074442-781-00,2016,05,30,07,44,42
Meatball,0.526744,20160529122912-708-00,2016,05,29,12,29,12
Meatball,0.606801,20160530100931-823-00,2016,05,30,10,09,31
Meatball,0.555315,20160530132007-864-00,2016,05,30,13,20,07
Meatball,0.5269,20160530123343-849-00,2016,05,30,12,33,43
Meatball,0.508649,20160613140939-643-00,2016,06,13,14,09,39
Meatball,0.574386,20160616062700-940-01,2016,06,16,06,27,00
Meatball,0.503059,20160616121048-1027-00,2016,06,16,12,10,48
Meatball,0.515841,20160603084422-123-00,2016,06,03,08,44,22
Meatball,0.562297,20160613104049-593-01,2016,06,13,10,40,49
Meatball,0.506194,20160613105720-607-01,2016,06,13,10,57,20
Meatball,0.516741,20160616191242-1077-00,2016,06,16,19,12,42
Meatball,0.502382,20160616121015-1026-00,2016,06,16,12,10,15
Meatball,0.522303,20160618063528-1253-01,2016,06,18,06,35,28
Meatball,0.596651,20160525153345-66-00,2016,05,25,15,33,45
Meatball,0.522146,20160527083341-325-01,2016,05,27,08,33,41
Meatball,0.546845,20160527093128-381-01,2016,05,27,09,31,28
Meatball,0.509059,20160529130955-712-01,2016,05,29,13,09,55
Meatball,0.552152,20160612092753-454-00,2016,06,12,09,27,53
Meatball,0.540255,20160531062049-947-00,2016,05,31,06,20,49
Meatball,0.528323,20160601212921-130-01,2016,06,01,21,29,21
Meatball,0.519563,20160603115716-138-01,2016,06,03,11,57,16
Meatball,0.56562,20160612074023-389-01,2016,06,12,07,40,23
Meatball,0.514994,20160618135109-1306-01,2016,06,18,13,51,09
Meatball,0.512503,20160613105407-604-01,2016,06,13,10,54,07
Meatball,0.511435,20160525101210-24-00,2016,05,25,10,12,10
Meatball,0.515352,20160527094415-390-00,2016,05,27,09,44,15
Meatball,0.506961,20160530133702-869-00,2016,05,30,13,37,02
Meatball,0.514029,20160613121904-624-00,2016,06,13,12,19,04
Meatball,0.514363,20160612104807-459-00,2016,06,12,10,48,07
Meatball,0.529007,20160529074423-639-00,2016,05,29,07,44,23
Meatball,0.517188,20160529130820-711-00,2016,05,29,13,08,20
Meatball,0.500469,20160612072159-365-01,2016,06,12,07,21,59
Meatball,0.559844,20160613071430-520-01,2016,06,13,07,14,30
Meatball,0.509365,20160601205924-119-00,2016,06,01,20,59,24
Meatball,0.514713,20160613105255-602-00,2016,06,13,10,52,55
Meatball,0.501833,20160525181140-80-00,2016,05,25,18,11,40
Medical_Space,0.67295,20160525214350-96-01,2016,05,25,21,43,50
Medical_Space,0.742694,20160525225104-102-01,2016,05,25,22,51,04
Medical_Space,0.784848,20160617110316-1140-01,2016,06,17,11,03,16
Medical_Space,0.722037,20160525205213-94-00,2016,05,25,20,52,13
Medical_Space,0.793547,20160614111452-721-00,2016,06,14,11,14,52
Medical_Space,0.746622,20160615191424-905-01,2016,06,15,19,14,24
Medical_Space,0.72747,20160525103917-50-01,2016,05,25,10,39,17
Medical_Space,0.787419,20160525142018-64-01,2016,05,25,14,20,18
Medical_Space,0.783731,20160525222732-101-01,2016,05,25,22,27,32
Medical_Space,0.78656,20160526084447-174-00,2016,05,26,08,44,47
Medical_Space,0.755584,20160530082617-782-00,2016,05,30,08,26,17
Medical_Space,0.778658,20160620160400-1616-01,2016,06,20,16,04,00
Medical_Space,0.758704,20160611094224-300-01,2016,06,11,09,42,24
