interval,day,week,classifier,score
38,Wednesday,15,person,0.989013
88,Tuesday,15,person,0.999176
37,Wednesday,15,person,0.880797
71,Wednesday,15,person,0.924142
37,Thursday,15,person,0.890903
92,Tuesday,15,person,0.622459
73,Wednesday,15,person,0.377541
91,Tuesday,15,person,0.450166
37,Thursday,15,person,0.622459
37,Wednesday,15,person,0.425557
38,Thursday,15,person,0.645656
37,Wednesday,15,person,0.710949
38,Thursday,15,person,0.994514
38,Thursday,15,person,0.401312
92,Tuesday,15,person,0.75026
38,Thursday,15,person,0.268941
35,Thursday,15,person,0.710949
39,Wednesday,15,person,0.731059
92,Tuesday,15,person,0.331812
38,Wednesday,15,person,0.377541
92,Tuesday,15,person,0.268941
38,Wednesday,15,person,0.993307
35,Thursday,15,person,0.5
39,Wednesday,15,person,0.475021
6,Wednesday,15,person,0.689974
36,Thursday,15,person,0.997268
42,Wednesday,15,person,0.75026
28,Thursday,15,person,0.997527
42,Wednesday,15,person,0.996665
39,Wednesday,15,person,0.475021
39,Thursday,15,person,0.401312
36,Thursday,15,person,0.268941
28,Thursday,15,person,0.549834
5,Wednesday,15,person,0.802184
40,Wednesday,15,person,0.574443
39,Thursday,15,person,0.28905
51,Thursday,15,person,0.5
37,Thursday,15,person,0.475021
37,Thursday,15,person,0.987872
41,Wednesday,15,person,0.900249
39,Thursday,15,person,0.524979
22,Wednesday,15,person,0.268941
38,Thursday,15,person,0.880797
38,Thursday,15,person,0.450166
34,Thursday,15,person,0.942676
57,Thursday,15,person,0.425557
32,Wednesday,15,person,0.310026
36,Wednesday,15,person,0.908877
41,Thursday,15,person,0.785835
36,Thursday,15,person,0.268941
47,Wednesday,15,person,0.354344
36,Thursday,15,person,0.549834
51,Wednesday,15,person,0.942676
39,Thursday,15,person,0.99959
36,Thursday,15,person,0.645656
51,Wednesday,15,person,0.524979
35,Wednesday,15,person,0.999447
49,Wednesday,15,person,0.5
36,Wednesday,15,person,0.268941
50,Wednesday,15,person,0.983697
39,Thursday,15,person,0.982014
36,Wednesday,15,person,0.994514
36,Wednesday,15,person,0.710949
50,Wednesday,15,person,0.28905
51,Wednesday,15,person,0.952574
37,Thursday,15,person,0.947846
65,Thursday,15,person,0.970688
37,Wednesday,15,person,0.999176
36,Wednesday,15,person,0.987872
36,Wednesday,15,person,0.832018
37,Wednesday,15,person,0.987872
37,Thursday,15,person,0.622459
49,Thursday,15,person,0.268941
56,Wednesday,15,person,0.880797
51,Wednesday,15,person,0.982014
38,Thursday,15,person,0.802184
37,Wednesday,15,person,0.869892
56,Wednesday,15,person,0.475021
40,Thursday,15,person,0.310026
68,Thursday,15,person,0.937027
37,Wednesday,15,person,0.947846
57,Wednesday,15,person,0.524979
40,Wednesday,15,person,0.997268
37,Wednesday,15,person,0.845535
70,Wednesday,15,person,0.622459
37,Wednesday,15,person,0.450166
51,Thursday,15,person,0.28905
68,Thursday,15,person,0.900249
71,Wednesday,15,person,0.331812
41,Thursday,15,person,0.998993
38,Wednesday,15,person,0.475021
56,Thursday,15,person,0.890903
68,Thursday,15,person,0.401312
42,Wednesday,15,person,0.450166
41,Wednesday,15,person,0.689974
56,Wednesday,15,person,0.28905
57,Wednesday,15,person,0.689974
74,Wednesday,15,person,0.401312
77,Wednesday,15,person,0.401312
57,Wednesday,15,person,0.802184
47,Wednesday,15,person,0.5
57,Wednesday,15,person,0.802184
47,Wednesday,15,person,0.268941
50,Thursday,15,person,0.990987
57,Wednesday,15,person,0.785835
71,Thursday,15,person,0.900249
47,Wednesday,15,person,0.549834
47,Wednesday,15,person,0.869892
48,Wednesday,15,person,0.982014
47,Wednesday,15,person,0.598688
65,Thursday,15,person,0.549834
65,Thursday,15,person,0.869892
71,Wednesday,15,person,0.5
75,Thursday,15,person,0.377541
75,Thursday,15,person,0.401312
49,Wednesday,15,person,0.425557
64,Thursday,15,person,0.28905
53,Thursday,15,person,0.998167
79,Thursday,15,person,0.832018
49,Wednesday,15,person,0.622459
48,Wednesday,15,person,0.331812
65,Thursday,15,person,0.832018
48,Wednesday,15,person,0.999254
49,Wednesday,15,person,0.549834
57,Thursday,15,person,0.75026
58,Thursday,15,person,0.768525
80,Thursday,15,person,0.475021
49,Wednesday,15,person,0.832018
31,Thursday,15,person,0.845535
80,Wednesday,15,person,0.5
71,Thursday,15,person,0.268941
52,Wednesday,15,person,0.574443
81,Thursday,15,person,0.28905
34,Thursday,15,person,0.310026
73,Thursday,15,person,0.964429
28,Thursday,15,person,0.890903
56,Wednesday,15,person,0.869892
57,Wednesday,15,person,0.890903
74,Thursday,15,person,0.28905
54,Wednesday,15,person,0.99394
71,Wednesday,15,person,0.524979
71,Wednesday,15,person,0.28905
72,Thursday,15,person,0.549834
74,Thursday,15,person,0.880797
73,Thursday,15,person,0.996665
34,Thursday,15,person,0.425557
38,Thursday,15,person,0.916827
75,Thursday,15,person,0.75026
71,Wednesday,15,person,0.973403
75,Thursday,15,person,0.908877
93,Thursday,15,person,0.310026
1,Friday,15,person,0.858149
8,Friday,15,person,0.425557
72,Wednesday,15,person,0.997975
38,Thursday,15,person,0.28905
73,Thursday,15,person,0.995033
31,Friday,15,person,0.549834
72,Wednesday,15,person,0.710949
35,Thursday,15,person,0.268941
78,Thursday,15,person,0.967705
75,Thursday,15,person,0.310026
38,Thursday,15,person,0.832018
79,Thursday,15,person,0.987872
73,Wednesday,15,person,0.450166
71,Thursday,15,person,0.858149
80,Wednesday,15,person,0.989013
73,Thursday,15,person,0.997527
75,Thursday,15,person,0.916827
38,Thursday,15,person,0.475021
81,Thursday,15,person,0.952574
73,Thursday,15,person,0.75026
79,Thursday,15,person,0.999254
39,Thursday,15,person,0.99959
36,Thursday,15,person,0.710949
80,Thursday,15,person,0.331812
39,Thursday,15,person,0.689974
80,Thursday,15,person,0.574443
74,Thursday,15,person,0.5
74,Thursday,15,person,0.710949
90,Thursday,15,person,0.689974
36,Thursday,15,person,0.960834
81,Thursday,15,person,0.900249
74,Thursday,15,person,0.952574
36,Thursday,15,person,0.987872
39,Thursday,15,person,0.869892
40,Thursday,15,person,0.354344
38,Thursday,15,person,0.768525
83,Wednesday,15,person,0.354344
38,Thursday,15,person,0.524979
38,Thursday,15,person,0.999629
84,Wednesday,15,person,0.574443
41,Thursday,15,person,0.890903
27,Thursday,15,person,0.310026
8,Friday,15,person,0.549834
28,Thursday,15,person,0.310026
41,Thursday,15,person,0.28905
82,Thursday,15,person,0.268941
31,Friday,15,person,0.450166
36,Friday,15,person,0.377541
37,Friday,15,person,0.354344
39,Thursday,15,person,0.916827
49,Thursday,15,person,0.689974
27,Thursday,15,person,0.524979
89,Thursday,15,person,0.817574
29,Thursday,15,person,0.574443
40,Thursday,15,person,0.310026
90,Thursday,15,person,0.987872
31,Friday,15,person,0.924142
90,Thursday,15,person,0.524979
29,Thursday,15,person,0.401312
90,Thursday,15,person,0.900249
35,Friday,15,person,0.5
49,Thursday,15,person,0.967705
41,Thursday,15,person,0.268941
25,Friday,15,person,0.960834
40,Friday,15,person,0.5
50,Thursday,15,person,0.524979
42,Friday,15,person,0.970688
36,Thursday,15,person,0.98016
52,Thursday,15,person,0.524979
35,Thursday,15,person,0.28905
46,Friday,15,person,0.785835
36,Thursday,15,person,0.268941
37,Thursday,15,person,0.999325
46,Friday,15,person,0.993307
36,Thursday,15,person,0.989013
48,Thursday,15,person,0.310026
41,Friday,15,person,0.524979
37,Thursday,15,person,0.890903
40,Thursday,15,person,0.845535
59,Thursday,15,person,0.354344
43,Friday,15,person,0.401312
37,Thursday,15,person,0.785835
56,Thursday,15,person,0.869892
38,Thursday,15,person,0.354344
38,Thursday,15,person,0.28905
41,Thursday,15,person,0.999176
45,Friday,15,person,0.689974
45,Friday,15,person,0.999389
39,Friday,15,person,0.28905
39,Thursday,15,person,0.310026
42,Thursday,15,person,0.598688
42,Thursday,15,person,0.999665
40,Friday,15,person,0.401312
46,Friday,15,person,0.908877
44,Friday,15,person,0.5
45,Friday,15,person,0.310026
39,Thursday,15,person,0.668188
72,Friday,15,person,0.549834
40,Thursday,15,person,0.964429
40,Thursday,15,person,0.858149
77,Friday,15,person,0.524979
79,Friday,15,person,0.995033
65,Thursday,15,person,0.668188
65,Thursday,15,person,0.983697
47,Friday,15,person,0.990048
67,Thursday,15,person,0.890903
84,Friday,15,person,0.377541
49,Friday,15,person,0.425557
86,Friday,15,person,0.817574
63,Friday,15,person,0.937027
43,Friday,15,person,0.999325
63,Friday,15,person,0.268941
59,Friday,15,person,0.998887
72,Thursday,15,person,0.964429
73,Friday,15,person,0.768525
74,Thursday,15,person,0.858149
65,Friday,15,person,0.425557
74,Thursday,15,person,0.937027
65,Thursday,15,person,0.645656
77,Friday,15,person,0.999089
93,Friday,15,person,0.598688
43,Friday,15,person,0.731059
71,Thursday,15,person,0.622459
77,Friday,15,person,0.99394
65,Thursday,15,person,0.880797
72,Thursday,15,person,0.354344
43,Friday,15,person,0.994514
1,Saturday,15,person,0.354344
74,Thursday,15,person,0.983697
65,Thursday,15,person,0.768525
79,Thursday,15,person,0.999325
79,Friday,15,person,0.99593
13,Saturday,15,person,0.975873
75,Friday,15,person,0.28905
45,Friday,15,person,0.869892
68,Thursday,15,person,0.900249
79,Thursday,15,person,0.475021
79,Friday,15,person,0.992608
13,Saturday,15,person,0.858149
77,Friday,15,person,0.964429
45,Friday,15,person,0.832018
80,Thursday,15,person,0.331812
45,Friday,15,person,0.377541
79,Thursday,15,person,0.997762
68,Thursday,15,person,0.991837
80,Thursday,15,person,0.942676
80,Friday,15,person,0.598688
79,Friday,15,person,0.952574
80,Thursday,15,person,0.930862
21,Saturday,15,person,0.930862
45,Friday,15,person,0.99959
27,Saturday,15,person,0.930862
84,Friday,15,person,0.998341
81,Thursday,15,person,0.645656
47,Friday,15,person,0.997268
83,Thursday,15,person,0.268941
74,Thursday,15,person,0.354344
81,Friday,15,person,0.549834
83,Friday,15,person,0.549834
84,Friday,15,person,0.982014
86,Friday,15,person,0.996665
75,Thursday,15,person,0.982014
71,Thursday,15,person,0.947846
85,Thursday,15,person,0.354344
73,Thursday,15,person,0.99593
90,Thursday,15,person,0.916827
86,Thursday,15,person,0.908877
74,Thursday,15,person,0.268941
36,Saturday,15,person,0.998771
91,Thursday,15,person,0.598688
75,Thursday,15,person,0.982014
37,Saturday,15,person,0.268941
89,Thursday,15,person,0.937027
37,Saturday,15,person,0.947846
75,Thursday,15,person,0.964429
76,Thursday,15,person,0.967705
29,Friday,15,person,0.689974
77,Thursday,15,person,0.377541
90,Thursday,15,person,0.331812
78,Thursday,15,person,0.990987
66,Friday,15,person,0.956893
38,Saturday,15,person,0.710949
72,Friday,15,person,0.997527
39,Saturday,15,person,0.995033
79,Thursday,15,person,0.967705
73,Friday,15,person,0.983697
1,Friday,15,person,0.916827
79,Thursday,15,person,0.785835
79,Thursday,15,person,0.924142
5,Friday,15,person,0.645656
79,Thursday,15,person,0.908877
79,Friday,15,person,0.990987
79,Thursday,15,person,0.994514
40,Saturday,15,person,0.998887
36,Saturday,15,person,0.28905
81,Friday,15,person,0.802184
42,Saturday,15,person,0.710949
38,Saturday,15,person,0.524979
83,Friday,15,person,0.952574
79,Thursday,15,person,0.995033
39,Saturday,15,person,0.354344
39,Friday,15,person,0.689974
26,Saturday,15,person,0.354344
27,Saturday,15,person,0.999547
39,Saturday,15,person,0.952574
1,Friday,15,person,0.99394
40,Saturday,15,person,0.983697
81,Thursday,15,person,0.975873
45,Saturday,15,person,0.310026
85,Thursday,15,person,0.450166
40,Saturday,15,person,0.268941
8,Friday,15,person,0.731059
85,Thursday,15,person,0.475021
87,Thursday,15,person,0.450166
30,Friday,15,person,0.28905
45,Saturday,15,person,0.937027
91,Thursday,15,person,0.964429
45,Friday,15,person,0.973403
30,Friday,15,person,0.947846
38,Saturday,15,person,0.858149
31,Friday,15,person,0.28905
47,Saturday,15,person,0.331812
51,Saturday,15,person,0.990987
91,Thursday,15,person,0.731059
45,Friday,15,person,0.710949
51,Saturday,15,person,0.768525
45,Friday,15,person,0.908877
49,Saturday,15,person,0.310026
40,Saturday,15,person,0.28905
45,Friday,15,person,0.574443
43,Friday,15,person,0.964429
45,Friday,15,person,0.425557
54,Saturday,15,person,0.832018
52,Saturday,15,person,0.999089
8,Saturday,15,person,0.377541
53,Saturday,15,person,0.475021
48,Saturday,15,person,0.354344
50,Friday,15,person,0.986613
52,Saturday,15,person,0.960834
53,Saturday,15,person,0.992608
45,Friday,15,person,0.668188
60,Saturday,15,person,0.900249
52,Saturday,15,person,0.858149
53,Saturday,15,person,0.983697
10,Saturday,15,person,0.869892
62,Saturday,15,person,0.310026
27,Saturday,15,person,0.354344
62,Saturday,15,person,0.354344
37,Friday,15,person,0.998993
55,Friday,15,person,0.869892
62,Saturday,15,person,0.549834
56,Friday,15,person,0.331812
37,Friday,15,person,0.997975
53,Saturday,15,person,0.99394
34,Saturday,15,person,0.937027
38,Friday,15,person,0.310026
66,Friday,15,person,0.28905
54,Saturday,15,person,0.354344
57,Saturday,15,person,0.960834
36,Saturday,15,person,0.785835
38,Friday,15,person,0.880797
56,Friday,15,person,0.574443
65,Friday,15,person,0.310026
37,Saturday,15,person,0.28905
57,Saturday,15,person,0.986613
40,Friday,15,person,0.354344
39,Saturday,15,person,0.28905
76,Friday,15,person,0.425557
44,Friday,15,person,0.985226
77,Friday,15,person,0.999254
65,Friday,15,person,0.890903
40,Saturday,15,person,0.401312
57,Saturday,15,person,0.785835
46,Friday,15,person,0.524979
63,Saturday,15,person,0.924142
41,Saturday,15,person,0.310026
65,Saturday,15,person,0.268941
42,Friday,15,person,0.999176
64,Saturday,15,person,0.401312
68,Saturday,15,person,0.997527
67,Friday,15,person,0.28905
68,Saturday,15,person,0.964429
46,Friday,15,person,0.999176
68,Saturday,15,person,0.817574
78,Friday,15,person,0.268941
68,Saturday,15,person,0.978119
48,Saturday,15,person,0.997975
69,Saturday,15,person,0.845535
80,Friday,15,person,0.5
64,Saturday,15,person,0.401312
51,Friday,15,person,0.574443
48,Saturday,15,person,0.991837
69,Saturday,15,person,0.75026
80,Friday,15,person,0.947846
50,Saturday,15,person,0.310026
47,Friday,15,person,0.942676
82,Friday,15,person,0.310026
70,Saturday,15,person,0.425557
72,Friday,15,person,0.668188
82,Friday,15,person,0.970688
68,Saturday,15,person,0.268941
70,Saturday,15,person,0.999254
70,Saturday,15,person,0.310026
75,Saturday,15,person,0.990048
65,Friday,15,person,0.908877
72,Friday,15,person,0.982014
51,Saturday,15,person,0.9995
52,Saturday,15,person,0.768525
82,Friday,15,person,0.998641
50,Friday,15,person,0.310026
70,Saturday,15,person,0.425557
65,Friday,15,person,0.845535
73,Friday,15,person,0.890903
75,Saturday,15,person,0.999176
75,Saturday,15,person,0.996665
73,Friday,15,person,0.952574
83,Friday,15,person,0.880797
52,Saturday,15,person,0.75026
76,Saturday,15,person,0.999254
52,Saturday,15,person,0.354344
76,Saturday,15,person,0.99394
81,Friday,15,person,0.598688
53,Saturday,15,person,0.998341
74,Saturday,15,person,0.689974
82,Friday,15,person,0.310026
76,Saturday,15,person,0.995504
74,Saturday,15,person,0.310026
76,Saturday,15,person,0.998641
54,Saturday,15,person,0.992608
76,Saturday,15,person,0.549834
76,Saturday,15,person,0.645656
76,Saturday,15,person,0.997527
76,Saturday,15,person,0.964429
77,Saturday,15,person,0.377541
77,Saturday,15,person,0.331812
77,Saturday,15,person,0.524979
83,Friday,15,person,0.999089
62,Friday,15,person,0.268941
81,Saturday,15,person,0.998771
94,Friday,15,person,0.967705
80,Friday,15,person,0.995033
76,Saturday,15,person,0.425557
80,Friday,15,person,0.785835
84,Friday,15,person,0.28905
27,Saturday,15,person,0.731059
83,Friday,15,person,0.996316
66,Friday,15,person,0.331812
76,Saturday,15,person,0.802184
84,Friday,15,person,0.354344
84,Friday,15,person,0.331812
85,Saturday,15,person,0.668188
83,Friday,15,person,0.268941
77,Saturday,15,person,0.524979
61,Saturday,15,person,0.268941
62,Saturday,15,person,0.331812
38,Saturday,15,person,0.924142
73,Friday,15,person,0.331812
85,Friday,15,person,0.401312
89,Saturday,15,person,0.331812
0,Sunday,16,person,0.28905
77,Friday,15,person,0.645656
86,Friday,15,person,0.401312
86,Friday,15,person,0.28905
80,Friday,15,person,0.982014
80,Friday,15,person,0.768525
68,Saturday,15,person,0.731059
27,Sunday,16,person,0.310026
8,Saturday,15,person,0.970688
0,Sunday,16,person,0.645656
68,Saturday,15,person,0.985226
48,Saturday,15,person,0.995033
27,Sunday,16,person,0.75026
81,Friday,15,person,0.999389
34,Sunday,16,person,0.310026
10,Sunday,16,person,0.28905
85,Saturday,15,person,0.354344
26,Sunday,16,person,0.5
35,Sunday,16,person,0.710949
29,Saturday,15,person,0.354344
82,Friday,15,person,0.668188
26,Sunday,16,person,0.832018
28,Sunday,16,person,0.331812
52,Saturday,15,person,0.98016
52,Saturday,15,person,0.997975
89,Saturday,15,person,0.310026
70,Saturday,15,person,0.900249
36,Sunday,16,person,0.689974
53,Saturday,15,person,0.996982
82,Friday,15,person,0.710949
37,Sunday,16,person,0.858149
39,Saturday,15,person,0.99394
0,Sunday,16,person,0.377541
36,Saturday,15,person,0.998993
74,Saturday,15,person,0.310026
39,Saturday,15,person,0.998341
83,Friday,15,person,0.785835
37,Sunday,16,person,0.970688
55,Saturday,15,person,0.817574
35,Sunday,16,person,0.475021
76,Saturday,15,person,0.996982
26,Sunday,16,person,0.28905
76,Saturday,15,person,0.975873
39,Saturday,15,person,0.970688
38,Saturday,15,person,0.98016
36,Sunday,16,person,0.995033
34,Sunday,16,person,0.524979
39,Saturday,15,person,0.999325
76,Saturday,15,person,0.982014
87,Friday,15,person,0.598688
36,Sunday,16,person,0.817574
35,Sunday,16,person,0.268941
76,Saturday,15,person,0.450166
62,Saturday,15,person,0.377541
40,Sunday,16,person,0.869892
40,Saturday,15,person,0.28905
48,Saturday,15,person,0.998641
76,Saturday,15,person,0.710949
40,Sunday,16,person,0.574443
42,Saturday,15,person,0.450166
37,Sunday,16,person,0.890903
77,Saturday,15,person,0.598688
35,Sunday,16,person,0.425557
63,Saturday,15,person,0.817574
40,Sunday,16,person,0.817574
37,Sunday,16,person,0.999547
40,Sunday,16,person,0.768525
39,Sunday,16,person,0.75026
36,Sunday,16,person,0.377541
36,Sunday,16,person,0.994514
40,Sunday,16,person,0.668188
63,Saturday,15,person,0.986613
78,Saturday,15,person,0.75026
53,Saturday,15,person,0.997975
64,Saturday,15,person,0.310026
36,Sunday,16,person,0.924142
53,Saturday,15,person,0.998499
46,Sunday,16,person,0.982014
64,Saturday,15,person,0.331812
53,Saturday,15,person,0.98016
52,Saturday,15,person,0.916827
53,Saturday,15,person,0.668188
37,Sunday,16,person,0.475021
53,Saturday,15,person,0.817574
27,Saturday,15,person,0.999325
68,Saturday,15,person,0.401312
53,Saturday,15,person,0.995033
29,Saturday,15,person,0.710949
41,Sunday,16,person,0.845535
40,Saturday,15,person,0.331812
61,Saturday,15,person,0.937027
40,Saturday,15,person,0.310026
43,Sunday,16,person,0.845535
55,Saturday,15,person,0.574443
42,Saturday,15,person,0.990048
70,Saturday,15,person,0.354344
57,Saturday,15,person,0.964429
48,Saturday,15,person,0.997975
62,Saturday,15,person,0.377541
62,Saturday,15,person,0.268941
44,Sunday,16,person,0.970688
26,Sunday,16,person,0.802184
48,Saturday,15,person,0.731059
48,Sunday,16,person,0.622459
75,Saturday,15,person,0.967705
48,Sunday,16,person,0.973403
50,Saturday,15,person,0.524979
57,Sunday,16,person,0.549834
29,Sunday,16,person,0.28905
58,Sunday,16,person,0.942676
48,Sunday,16,person,0.5
49,Sunday,16,person,0.985226
49,Sunday,16,person,0.28905
48,Sunday,16,person,0.768525
62,Saturday,15,person,0.28905
58,Sunday,16,person,0.331812
51,Saturday,15,person,0.869892
76,Saturday,15,person,0.996665
77,Saturday,15,person,0.377541
59,Sunday,16,person,0.377541
62,Saturday,15,person,0.310026
52,Sunday,16,person,0.28905
62,Saturday,15,person,0.310026
37,Sunday,16,person,0.268941
59,Sunday,16,person,0.354344
62,Saturday,15,person,0.996982
62,Saturday,15,person,0.310026
51,Saturday,15,person,0.993307
52,Saturday,15,person,0.999325
39,Sunday,16,person,0.978119
63,Saturday,15,person,0.952574
63,Saturday,15,person,0.475021
61,Sunday,16,person,0.5
63,Saturday,15,person,0.75026
52,Saturday,15,person,0.942676
54,Sunday,16,person,0.858149
53,Saturday,15,person,0.987872
83,Saturday,15,person,0.268941
39,Sunday,16,person,0.598688
63,Saturday,15,person,0.999254
55,Sunday,16,person,0.75026
61,Sunday,16,person,0.310026
56,Sunday,16,person,0.645656
64,Saturday,15,person,0.28905
83,Saturday,15,person,0.425557
65,Saturday,15,person,0.622459
62,Saturday,15,person,0.377541
68,Sunday,16,person,0.450166
63,Saturday,15,person,0.354344
56,Sunday,16,person,0.645656
63,Saturday,15,person,0.331812
68,Saturday,15,person,0.817574
69,Sunday,16,person,0.916827
57,Sunday,16,person,0.310026
68,Saturday,15,person,0.880797
57,Sunday,16,person,0.377541
57,Sunday,16,person,0.268941
70,Sunday,16,person,0.975873
59,Sunday,16,person,0.524979
61,Sunday,16,person,0.645656
70,Sunday,16,person,0.890903
63,Saturday,15,person,0.967705
61,Sunday,16,person,0.310026
61,Sunday,16,person,0.331812
43,Sunday,16,person,0.710949
68,Saturday,15,person,0.983697
71,Sunday,16,person,0.450166
68,Saturday,15,person,0.668188
64,Saturday,15,person,0.768525
0,Sunday,16,person,0.310026
70,Saturday,15,person,0.845535
61,Sunday,16,person,0.354344
0,Sunday,16,person,0.574443
68,Sunday,16,person,0.668188
70,Saturday,15,person,0.960834
73,Sunday,16,person,0.310026
70,Saturday,15,person,0.268941
69,Sunday,16,person,0.991837
70,Saturday,15,person,0.999254
71,Saturday,15,person,0.549834
48,Sunday,16,person,0.450166
64,Saturday,15,person,0.996982
71,Saturday,15,person,0.450166
70,Sunday,16,person,0.98016
26,Sunday,16,person,0.869892
68,Sunday,16,person,0.524979
74,Saturday,15,person,0.310026
51,Sunday,16,person,0.916827
74,Saturday,15,person,0.268941
65,Saturday,15,person,0.268941
68,Sunday,16,person,0.450166
76,Sunday,16,person,0.5
68,Sunday,16,person,0.900249
69,Saturday,15,person,0.952574
55,Sunday,16,person,0.998993
70,Sunday,16,person,0.377541
75,Saturday,15,person,0.991837
74,Saturday,15,person,0.710949
28,Sunday,16,person,0.310026
75,Saturday,15,person,0.998993
77,Sunday,16,person,0.964429
76,Sunday,16,person,0.991837
74,Saturday,15,person,0.377541
74,Saturday,15,person,0.890903
78,Sunday,16,person,0.978119
75,Saturday,15,person,0.993307
35,Sunday,16,person,0.598688
76,Saturday,15,person,0.996665
77,Sunday,16,person,0.668188
77,Saturday,15,person,0.930862
71,Sunday,16,person,0.310026
78,Sunday,16,person,0.975873
78,Sunday,16,person,0.549834
79,Sunday,16,person,0.574443
78,Sunday,16,person,0.999176
57,Sunday,16,person,0.668188
78,Sunday,16,person,0.268941
79,Sunday,16,person,0.5
75,Saturday,15,person,0.983697
80,Sunday,16,person,0.689974
57,Sunday,16,person,0.268941
79,Sunday,16,person,0.28905
57,Sunday,16,person,0.937027
75,Saturday,15,person,0.995504
75,Saturday,15,person,0.996665
71,Sunday,16,person,0.450166
79,Sunday,16,person,0.331812
36,Sunday,16,person,0.310026
76,Saturday,15,person,0.995033
76,Sunday,16,person,0.908877
86,Sunday,16,person,0.331812
40,Sunday,16,person,0.924142
58,Sunday,16,person,0.310026
80,Sunday,16,person,0.598688
40,Sunday,16,person,0.549834
90,Sunday,16,person,0.845535
77,Saturday,15,person,0.999325
42,Sunday,16,person,0.331812
76,Sunday,16,person,0.937027
77,Saturday,15,person,0.377541
59,Sunday,16,person,0.401312
76,Saturday,15,person,0.997762
81,Sunday,16,person,0.710949
76,Saturday,15,person,0.377541
59,Sunday,16,person,0.5
78,Sunday,16,person,0.268941
28,Monday,16,person,0.997975
77,Saturday,15,person,0.768525
77,Saturday,15,person,0.880797
59,Sunday,16,person,0.28905
81,Sunday,16,person,0.622459
78,Sunday,16,person,0.5
81,Sunday,16,person,0.5
61,Sunday,16,person,0.598688
87,Sunday,16,person,0.475021
28,Monday,16,person,0.997975
0,Sunday,16,person,0.524979
61,Sunday,16,person,0.937027
48,Sunday,16,person,0.268941
29,Monday,16,person,0.99593
81,Saturday,15,person,0.268941
27,Sunday,16,person,0.916827
30,Monday,16,person,0.98016
28,Monday,16,person,0.996665
61,Sunday,16,person,0.268941
28,Monday,16,person,0.952574
51,Sunday,16,person,0.985226
34,Monday,16,person,0.574443
69,Sunday,16,person,0.916827
28,Monday,16,person,0.997527
29,Sunday,16,person,0.924142
34,Monday,16,person,0.999447
28,Monday,16,person,0.994514
53,Sunday,16,person,0.549834
35,Monday,16,person,0.997762
28,Monday,16,person,0.987872
74,Sunday,16,person,0.645656
35,Monday,16,person,0.916827
56,Sunday,16,person,0.869892
52,Monday,16,person,0.997268
57,Sunday,16,person,0.549834
26,Sunday,16,person,0.869892
74,Sunday,16,person,0.999176
57,Sunday,16,person,0.598688
28,Monday,16,person,0.999254
76,Sunday,16,person,0.924142
35,Sunday,16,person,0.947846
36,Monday,16,person,0.947846
36,Sunday,16,person,0.268941
36,Sunday,16,person,0.998887
78,Sunday,16,person,0.970688
36,Sunday,16,person,0.28905
57,Sunday,16,person,0.331812
58,Monday,16,person,0.354344
29,Monday,16,person,0.598688
36,Sunday,16,person,0.768525
78,Sunday,16,person,0.354344
36,Monday,16,person,0.549834
36,Sunday,16,person,0.987872
29,Monday,16,person,0.998771
57,Sunday,16,person,0.377541
36,Sunday,16,person,0.967705
31,Monday,16,person,0.802184
89,Saturday,15,person,0.268941
45,Monday,16,person,0.377541
38,Sunday,16,person,0.731059
60,Monday,16,person,0.924142
31,Monday,16,person,0.858149
37,Sunday,16,person,0.930862
80,Sunday,16,person,0.802184
38,Sunday,16,person,0.377541
57,Sunday,16,person,0.401312
45,Monday,16,person,0.75026
65,Monday,16,person,0.99394
39,Sunday,16,person,0.549834
60,Sunday,16,person,0.890903
39,Sunday,16,person,0.710949
68,Monday,16,person,0.998167
40,Sunday,16,person,0.845535
47,Monday,16,person,0.924142
69,Monday,16,person,0.817574
33,Monday,16,person,0.354344
80,Sunday,16,person,0.401312
34,Monday,16,person,0.377541
66,Monday,16,person,0.930862
69,Monday,16,person,0.890903
69,Monday,16,person,0.978119
61,Sunday,16,person,0.785835
80,Sunday,16,person,0.731059
66,Monday,16,person,0.645656
80,Sunday,16,person,0.549834
67,Monday,16,person,0.475021
38,Sunday,16,person,0.999325
69,Monday,16,person,0.987872
36,Monday,16,person,0.331812
36,Monday,16,person,0.952574
61,Sunday,16,person,0.622459
81,Sunday,16,person,0.802184
69,Monday,16,person,0.986613
36,Monday,16,person,0.832018
70,Monday,16,person,0.845535
68,Sunday,16,person,0.354344
83,Sunday,16,person,0.425557
70,Sunday,16,person,0.817574
44,Sunday,16,person,0.997975
84,Sunday,16,person,0.475021
38,Monday,16,person,0.331812
69,Monday,16,person,0.802184
71,Monday,16,person,0.994514
39,Sunday,16,person,0.900249
90,Sunday,16,person,0.574443
40,Sunday,16,person,0.890903
71,Monday,16,person,0.549834
44,Sunday,16,person,0.880797
26,Monday,16,person,0.880797
71,Monday,16,person,0.978119
74,Sunday,16,person,0.98016
44,Monday,16,person,0.645656
40,Sunday,16,person,0.768525
48,Sunday,16,person,0.930862
28,Monday,16,person,0.930862
40,Sunday,16,person,0.999254
45,Monday,16,person,0.947846
74,Sunday,16,person,0.924142
45,Monday,16,person,0.268941
71,Monday,16,person,0.622459
71,Monday,16,person,0.28905
48,Sunday,16,person,0.710949
30,Monday,16,person,0.985226
45,Monday,16,person,0.900249
41,Sunday,16,person,0.832018
73,Monday,16,person,0.99593
