interval,day,week,classifier,score
41,Thursday,15,person,0.524979
52,Wednesday,15,person,0.999389
47,Wednesday,15,person,0.549834
49,Wednesday,15,person,0.998993
40,Wednesday,15,person,0.997268
47,Wednesday,15,person,0.598688
30,Wednesday,15,person,0.645656
48,Wednesday,15,person,0.331812
42,Wednesday,15,person,0.450166
52,Wednesday,15,person,0.998993
48,Wednesday,15,person,0.999254
38,Wednesday,15,person,0.997762
40,Wednesday,15,person,0.937027
33,Wednesday,15,person,0.947846
37,Wednesday,15,person,0.880797
49,Wednesday,15,person,0.549834
47,Wednesday,15,person,0.5
47,Wednesday,15,person,0.268941
56,Wednesday,15,person,0.785835
37,Wednesday,15,person,0.425557
49,Wednesday,15,person,0.832018
57,Wednesday,15,person,0.869892
47,Wednesday,15,person,0.869892
47,Wednesday,15,person,0.993307
31,Thursday,15,person,0.845535
37,Wednesday,15,person,0.710949
34,Thursday,15,person,0.310026
57,Wednesday,15,person,0.75026
48,Wednesday,15,person,0.982014
57,Wednesday,15,person,0.549834
38,Wednesday,15,person,0.377541
52,Wednesday,15,person,0.574443
47,Wednesday,15,person,0.956893
70,Wednesday,15,person,0.768525
47,Wednesday,15,person,0.689974
38,Wednesday,15,person,0.993307
57,Wednesday,15,person,0.890903
70,Wednesday,15,person,0.845535
70,Wednesday,15,person,0.475021
70,Wednesday,15,person,0.425557
70,Wednesday,15,person,0.645656
49,Wednesday,15,person,0.425557
39,Wednesday,15,person,0.475021
49,Wednesday,15,person,0.310026
49,Wednesday,15,person,0.622459
51,Thursday,15,person,0.5
54,Wednesday,15,person,0.99394
74,Wednesday,15,person,0.574443
40,Wednesday,15,person,0.574443
38,Thursday,15,person,0.916827
70,Wednesday,15,person,0.475021
57,Thursday,15,person,0.425557
80,Wednesday,15,person,0.989013
38,Thursday,15,person,0.28905
41,Wednesday,15,person,0.900249
38,Thursday,15,person,0.832018
51,Wednesday,15,person,0.331812
38,Thursday,15,person,0.475021
56,Wednesday,15,person,0.869892
39,Thursday,15,person,0.99959
57,Wednesday,15,person,0.890903
51,Wednesday,15,person,0.994514
51,Wednesday,15,person,0.924142
71,Wednesday,15,person,0.524979
39,Thursday,15,person,0.689974
39,Thursday,15,person,0.869892
51,Wednesday,15,person,0.908877
47,Wednesday,15,person,0.354344
71,Wednesday,15,person,0.28905
65,Thursday,15,person,0.970688
40,Thursday,15,person,0.354344
49,Wednesday,15,person,0.5
50,Wednesday,15,person,0.983697
71,Wednesday,15,person,0.973403
50,Wednesday,15,person,0.28905
28,Thursday,15,person,0.845535
72,Wednesday,15,person,0.997975
27,Thursday,15,person,0.574443
28,Thursday,15,person,0.668188
72,Wednesday,15,person,0.710949
41,Thursday,15,person,0.890903
34,Thursday,15,person,0.331812
57,Wednesday,15,person,0.785835
27,Thursday,15,person,0.310026
51,Wednesday,15,person,0.982014
41,Thursday,15,person,0.28905
34,Thursday,15,person,0.622459
73,Wednesday,15,person,0.450166
28,Thursday,15,person,0.310026
29,Thursday,15,person,0.574443
68,Thursday,15,person,0.937027
29,Thursday,15,person,0.401312
27,Thursday,15,person,0.5
49,Thursday,15,person,0.689974
68,Thursday,15,person,0.900249
68,Thursday,15,person,0.401312
28,Thursday,15,person,0.574443
57,Wednesday,15,person,0.689974
57,Wednesday,15,person,0.880797
83,Wednesday,15,person,0.354344
49,Thursday,15,person,0.967705
34,Thursday,15,person,0.331812
70,Wednesday,15,person,0.99593
56,Wednesday,15,person,0.28905
84,Wednesday,15,person,0.574443
71,Wednesday,15,person,0.924142
50,Thursday,15,person,0.524979
35,Thursday,15,person,0.710949
35,Thursday,15,person,0.354344
57,Wednesday,15,person,0.689974
73,Wednesday,15,person,0.377541
52,Thursday,15,person,0.524979
71,Thursday,15,person,0.900249
37,Thursday,15,person,0.890903
57,Wednesday,15,person,0.802184
35,Thursday,15,person,0.5
37,Thursday,15,person,0.622459
36,Thursday,15,person,0.997268
57,Wednesday,15,person,0.802184
36,Thursday,15,person,0.268941
36,Thursday,15,person,0.98016
37,Thursday,15,person,0.999325
75,Thursday,15,person,0.377541
38,Thursday,15,person,0.645656
37,Thursday,15,person,0.475021
57,Wednesday,15,person,0.785835
38,Thursday,15,person,0.994514
27,Thursday,15,person,0.524979
37,Thursday,15,person,0.987872
38,Thursday,15,person,0.401312
38,Thursday,15,person,0.268941
40,Thursday,15,person,0.845535
59,Thursday,15,person,0.354344
41,Thursday,15,person,0.999176
28,Thursday,15,person,0.997527
75,Thursday,15,person,0.401312
39,Thursday,15,person,0.401312
42,Thursday,15,person,0.598688
71,Wednesday,15,person,0.5
79,Thursday,15,person,0.832018
38,Thursday,15,person,0.880797
35,Thursday,15,person,0.28905
80,Thursday,15,person,0.475021
42,Thursday,15,person,0.999665
38,Thursday,15,person,0.450166
28,Thursday,15,person,0.549834
80,Wednesday,15,person,0.5
36,Thursday,15,person,0.268941
81,Thursday,15,person,0.28905
36,Thursday,15,person,0.989013
39,Thursday,15,person,0.28905
39,Thursday,15,person,0.524979
34,Thursday,15,person,0.942676
37,Thursday,15,person,0.890903
39,Thursday,15,person,0.99959
28,Thursday,15,person,0.890903
37,Thursday,15,person,0.785835
39,Thursday,15,person,0.982014
36,Thursday,15,person,0.268941
36,Thursday,15,person,0.549834
93,Thursday,15,person,0.310026
38,Thursday,15,person,0.354344
1,Friday,15,person,0.858149
38,Thursday,15,person,0.28905
36,Thursday,15,person,0.645656
41,Thursday,15,person,0.785835
65,Thursday,15,person,0.668188
39,Thursday,15,person,0.310026
37,Thursday,15,person,0.947846
34,Thursday,15,person,0.425557
39,Thursday,15,person,0.668188
37,Thursday,15,person,0.622459
8,Friday,15,person,0.425557
49,Thursday,15,person,0.268941
40,Thursday,15,person,0.964429
31,Friday,15,person,0.549834
72,Thursday,15,person,0.964429
51,Thursday,15,person,0.28905
35,Thursday,15,person,0.268941
40,Thursday,15,person,0.858149
38,Thursday,15,person,0.802184
36,Thursday,15,person,0.710949
74,Thursday,15,person,0.858149
74,Thursday,15,person,0.937027
40,Thursday,15,person,0.310026
74,Thursday,15,person,0.983697
65,Thursday,15,person,0.645656
36,Thursday,15,person,0.960834
65,Thursday,15,person,0.880797
41,Thursday,15,person,0.998993
79,Thursday,15,person,0.999325
36,Thursday,15,person,0.987872
65,Thursday,15,person,0.768525
56,Thursday,15,person,0.890903
68,Thursday,15,person,0.900249
38,Thursday,15,person,0.768525
38,Thursday,15,person,0.524979
36,Friday,15,person,0.377541
37,Friday,15,person,0.354344
80,Thursday,15,person,0.331812
68,Thursday,15,person,0.991837
38,Thursday,15,person,0.999629
64,Thursday,15,person,0.28905
50,Thursday,15,person,0.990987
71,Thursday,15,person,0.947846
83,Thursday,15,person,0.268941
65,Thursday,15,person,0.549834
85,Thursday,15,person,0.354344
73,Thursday,15,person,0.99593
39,Thursday,15,person,0.916827
65,Thursday,15,person,0.832018
86,Thursday,15,person,0.908877
40,Thursday,15,person,0.310026
40,Friday,15,person,0.5
89,Thursday,15,person,0.937027
74,Thursday,15,person,0.268941
53,Thursday,15,person,0.998167
65,Thursday,15,person,0.869892
75,Thursday,15,person,0.982014
57,Thursday,15,person,0.75026
90,Thursday,15,person,0.331812
41,Thursday,15,person,0.268941
42,Friday,15,person,0.970688
58,Thursday,15,person,0.768525
46,Friday,15,person,0.785835
46,Friday,15,person,0.993307
76,Thursday,15,person,0.967705
73,Thursday,15,person,0.964429
74,Thursday,15,person,0.28905
74,Thursday,15,person,0.354344
1,Friday,15,person,0.916827
74,Thursday,15,person,0.880797
5,Friday,15,person,0.645656
75,Thursday,15,person,0.982014
48,Thursday,15,person,0.310026
79,Thursday,15,person,0.924142
75,Thursday,15,person,0.75026
79,Thursday,15,person,0.995033
75,Thursday,15,person,0.908877
71,Thursday,15,person,0.268941
81,Thursday,15,person,0.975873
75,Thursday,15,person,0.964429
56,Thursday,15,person,0.869892
72,Thursday,15,person,0.549834
85,Thursday,15,person,0.450166
77,Thursday,15,person,0.377541
78,Thursday,15,person,0.990987
78,Thursday,15,person,0.967705
72,Friday,15,person,0.549834
79,Thursday,15,person,0.967705
79,Thursday,15,person,0.987872
85,Thursday,15,person,0.475021
79,Thursday,15,person,0.785835
87,Thursday,15,person,0.450166
73,Thursday,15,person,0.996665
71,Thursday,15,person,0.858149
81,Thursday,15,person,0.952574
79,Thursday,15,person,0.908877
73,Thursday,15,person,0.997527
91,Thursday,15,person,0.964429
77,Friday,15,person,0.524979
91,Thursday,15,person,0.731059
81,Thursday,15,person,0.900249
79,Friday,15,person,0.995033
73,Thursday,15,person,0.995033
73,Thursday,15,person,0.75026
75,Thursday,15,person,0.310026
79,Thursday,15,person,0.994514
75,Thursday,15,person,0.916827
74,Thursday,15,person,0.5
79,Thursday,15,person,0.999254
74,Thursday,15,person,0.710949
43,Friday,15,person,0.964429
1,Friday,15,person,0.99394
84,Friday,15,person,0.377541
74,Thursday,15,person,0.952574
8,Friday,15,person,0.731059
82,Thursday,15,person,0.268941
80,Thursday,15,person,0.331812
30,Friday,15,person,0.28905
65,Thursday,15,person,0.983697
67,Thursday,15,person,0.890903
80,Thursday,15,person,0.574443
45,Friday,15,person,0.668188
90,Thursday,15,person,0.689974
8,Friday,15,person,0.549834
30,Friday,15,person,0.947846
31,Friday,15,person,0.28905
86,Friday,15,person,0.817574
89,Thursday,15,person,0.817574
93,Friday,15,person,0.598688
56,Friday,15,person,0.331812
90,Thursday,15,person,0.987872
1,Saturday,15,person,0.354344
66,Friday,15,person,0.28905
90,Thursday,15,person,0.524979
31,Friday,15,person,0.450166
31,Friday,15,person,0.924142
90,Thursday,15,person,0.900249
38,Friday,15,person,0.880797
71,Thursday,15,person,0.622459
13,Saturday,15,person,0.975873
72,Thursday,15,person,0.354344
13,Saturday,15,person,0.858149
25,Friday,15,person,0.960834
79,Thursday,15,person,0.475021
76,Friday,15,person,0.425557
21,Saturday,15,person,0.930862
40,Friday,15,person,0.354344
42,Friday,15,person,0.999176
77,Friday,15,person,0.999254
37,Friday,15,person,0.998993
27,Saturday,15,person,0.930862
37,Friday,15,person,0.997975
35,Friday,15,person,0.5
79,Thursday,15,person,0.997762
78,Friday,15,person,0.268941
80,Friday,15,person,0.5
80,Thursday,15,person,0.942676
51,Friday,15,person,0.574443
38,Friday,15,person,0.310026
80,Friday,15,person,0.947846
80,Thursday,15,person,0.930862
82,Friday,15,person,0.310026
82,Friday,15,person,0.970688
81,Thursday,15,person,0.645656
36,Saturday,15,person,0.998771
82,Friday,15,person,0.998641
37,Saturday,15,person,0.268941
44,Friday,15,person,0.985226
41,Friday,15,person,0.524979
65,Friday,15,person,0.908877
43,Friday,15,person,0.401312
45,Friday,15,person,0.689974
65,Friday,15,person,0.845535
37,Saturday,15,person,0.947846
90,Thursday,15,person,0.916827
91,Thursday,15,person,0.598688
45,Friday,15,person,0.999389
38,Saturday,15,person,0.710949
46,Friday,15,person,0.524979
39,Saturday,15,person,0.995033
29,Friday,15,person,0.689974
46,Friday,15,person,0.908877
39,Friday,15,person,0.28905
83,Friday,15,person,0.880797
46,Friday,15,person,0.999176
47,Friday,15,person,0.942676
80,Friday,15,person,0.995033
40,Saturday,15,person,0.998887
94,Friday,15,person,0.967705
80,Friday,15,person,0.785835
40,Friday,15,person,0.401312
50,Friday,15,person,0.310026
27,Saturday,15,person,0.731059
44,Friday,15,person,0.5
45,Friday,15,person,0.310026
83,Friday,15,person,0.996316
42,Saturday,15,person,0.710949
45,Saturday,15,person,0.310026
83,Friday,15,person,0.268941
38,Saturday,15,person,0.924142
85,Friday,15,person,0.401312
39,Friday,15,person,0.689974
47,Friday,15,person,0.990048
43,Friday,15,person,0.999325
63,Friday,15,person,0.937027
51,Saturday,15,person,0.990987
51,Saturday,15,person,0.768525
63,Friday,15,person,0.268941
43,Friday,15,person,0.731059
45,Friday,15,person,0.973403
62,Friday,15,person,0.268941
49,Friday,15,person,0.425557
86,Friday,15,person,0.401312
86,Friday,15,person,0.28905
43,Friday,15,person,0.994514
45,Friday,15,person,0.710949
66,Friday,15,person,0.331812
73,Friday,15,person,0.768525
54,Saturday,15,person,0.832018
48,Saturday,15,person,0.995033
45,Friday,15,person,0.869892
52,Saturday,15,person,0.98016
52,Saturday,15,person,0.997975
77,Friday,15,person,0.999089
45,Friday,15,person,0.832018
45,Friday,15,person,0.908877
45,Friday,15,person,0.574443
59,Friday,15,person,0.998887
53,Saturday,15,person,0.996982
45,Friday,15,person,0.377541
77,Friday,15,person,0.99394
73,Friday,15,person,0.331812
65,Friday,15,person,0.425557
79,Friday,15,person,0.99593
45,Friday,15,person,0.425557
55,Saturday,15,person,0.817574
75,Friday,15,person,0.28905
39,Saturday,15,person,0.99394
77,Friday,15,person,0.645656
39,Saturday,15,person,0.998341
80,Friday,15,person,0.982014
45,Friday,15,person,0.99959
39,Saturday,15,person,0.970688
47,Friday,15,person,0.997268
79,Friday,15,person,0.992608
80,Friday,15,person,0.598688
80,Friday,15,person,0.768525
50,Friday,15,person,0.986613
77,Friday,15,person,0.964429
81,Friday,15,person,0.549834
55,Friday,15,person,0.869892
83,Friday,15,person,0.549834
81,Friday,15,person,0.999389
57,Saturday,15,person,0.960834
79,Friday,15,person,0.952574
62,Saturday,15,person,0.377541
82,Friday,15,person,0.668188
84,Friday,15,person,0.998341
48,Saturday,15,person,0.998641
84,Friday,15,person,0.982014
82,Friday,15,person,0.710949
56,Friday,15,person,0.574443
53,Saturday,15,person,0.997975
63,Saturday,15,person,0.817574
83,Friday,15,person,0.785835
63,Saturday,15,person,0.986613
66,Friday,15,person,0.956893
64,Saturday,15,person,0.310026
53,Saturday,15,person,0.998499
72,Friday,15,person,0.997527
65,Friday,15,person,0.310026
64,Saturday,15,person,0.331812
86,Friday,15,person,0.996665
53,Saturday,15,person,0.98016
87,Friday,15,person,0.598688
73,Friday,15,person,0.983697
68,Saturday,15,person,0.401312
65,Friday,15,person,0.890903
53,Saturday,15,person,0.668188
63,Saturday,15,person,0.924142
64,Saturday,15,person,0.401312
61,Saturday,15,person,0.937027
79,Friday,15,person,0.990987
68,Saturday,15,person,0.268941
81,Friday,15,person,0.802184
67,Friday,15,person,0.28905
36,Saturday,15,person,0.28905
70,Saturday,15,person,0.310026
83,Friday,15,person,0.952574
38,Saturday,15,person,0.524979
70,Saturday,15,person,0.425557
72,Friday,15,person,0.668188
70,Saturday,15,person,0.354344
72,Friday,15,person,0.982014
62,Saturday,15,person,0.377541
39,Saturday,15,person,0.354344
62,Saturday,15,person,0.268941
39,Saturday,15,person,0.952574
73,Friday,15,person,0.890903
75,Saturday,15,person,0.967705
27,Saturday,15,person,0.999325
40,Saturday,15,person,0.983697
76,Saturday,15,person,0.996665
74,Saturday,15,person,0.689974
77,Saturday,15,person,0.377541
62,Saturday,15,person,0.310026
40,Saturday,15,person,0.268941
74,Saturday,15,person,0.310026
29,Saturday,15,person,0.710949
73,Friday,15,person,0.952574
62,Saturday,15,person,0.310026
40,Saturday,15,person,0.331812
26,Saturday,15,person,0.354344
27,Saturday,15,person,0.999547
40,Saturday,15,person,0.310026
62,Saturday,15,person,0.996982
81,Friday,15,person,0.598688
45,Saturday,15,person,0.937027
42,Saturday,15,person,0.990048
63,Saturday,15,person,0.475021
83,Saturday,15,person,0.268941
76,Saturday,15,person,0.997527
63,Saturday,15,person,0.75026
38,Saturday,15,person,0.858149
76,Saturday,15,person,0.964429
82,Friday,15,person,0.310026
76,Saturday,15,person,0.425557
48,Saturday,15,person,0.997975
48,Saturday,15,person,0.731059
76,Saturday,15,person,0.802184
77,Saturday,15,person,0.524979
47,Saturday,15,person,0.331812
83,Friday,15,person,0.999089
49,Saturday,15,person,0.310026
84,Friday,15,person,0.28905
50,Saturday,15,person,0.524979
8,Saturday,15,person,0.377541
52,Saturday,15,person,0.999089
84,Friday,15,person,0.354344
83,Saturday,15,person,0.425557
51,Saturday,15,person,0.869892
10,Saturday,15,person,0.869892
63,Saturday,15,person,0.354344
40,Saturday,15,person,0.28905
84,Friday,15,person,0.331812
53,Saturday,15,person,0.475021
63,Saturday,15,person,0.331812
68,Saturday,15,person,0.668188
27,Saturday,15,person,0.354344
51,Saturday,15,person,0.993307
70,Saturday,15,person,0.845535
53,Saturday,15,person,0.992608
52,Saturday,15,person,0.999325
0,Sunday,16,person,0.310026
48,Saturday,15,person,0.354344
60,Saturday,15,person,0.900249
0,Sunday,16,person,0.574443
70,Saturday,15,person,0.960834
52,Saturday,15,person,0.942676
34,Saturday,15,person,0.937027
62,Saturday,15,person,0.310026
70,Saturday,15,person,0.268941
53,Saturday,15,person,0.987872
52,Saturday,15,person,0.960834
26,Sunday,16,person,0.869892
70,Saturday,15,person,0.999254
62,Saturday,15,person,0.354344
36,Saturday,15,person,0.785835
52,Saturday,15,person,0.858149
53,Saturday,15,person,0.983697
74,Saturday,15,person,0.268941
62,Saturday,15,person,0.549834
85,Saturday,15,person,0.354344
62,Saturday,15,person,0.377541
53,Saturday,15,person,0.99394
8,Saturday,15,person,0.970688
37,Saturday,15,person,0.28905
89,Saturday,15,person,0.310026
39,Saturday,15,person,0.28905
63,Saturday,15,person,0.967705
40,Saturday,15,person,0.401312
54,Saturday,15,person,0.354344
0,Sunday,16,person,0.377541
29,Saturday,15,person,0.354344
28,Sunday,16,person,0.310026
41,Saturday,15,person,0.310026
26,Sunday,16,person,0.28905
64,Saturday,15,person,0.768525
34,Sunday,16,person,0.524979
74,Saturday,15,person,0.890903
48,Saturday,15,person,0.997975
35,Sunday,16,person,0.268941
36,Saturday,15,person,0.998993
38,Saturday,15,person,0.98016
75,Saturday,15,person,0.993307
75,Saturday,15,person,0.996665
35,Sunday,16,person,0.598688
65,Saturday,15,person,0.268941
64,Saturday,15,person,0.996982
76,Saturday,15,person,0.995033
48,Saturday,15,person,0.991837
57,Saturday,15,person,0.986613
36,Sunday,16,person,0.310026
68,Saturday,15,person,0.997527
57,Saturday,15,person,0.785835
39,Saturday,15,person,0.999325
50,Saturday,15,person,0.310026
40,Sunday,16,person,0.924142
68,Saturday,15,person,0.964429
65,Saturday,15,person,0.268941
40,Sunday,16,person,0.549834
77,Saturday,15,person,0.999325
35,Sunday,16,person,0.425557
69,Saturday,15,person,0.845535
51,Saturday,15,person,0.9995
69,Saturday,15,person,0.952574
42,Sunday,16,person,0.331812
77,Saturday,15,person,0.377541
64,Saturday,15,person,0.401312
74,Saturday,15,person,0.710949
69,Saturday,15,person,0.75026
40,Saturday,15,person,0.28905
52,Saturday,15,person,0.768525
42,Saturday,15,person,0.450166
68,Saturday,15,person,0.817574
68,Saturday,15,person,0.978119
74,Saturday,15,person,0.377541
70,Saturday,15,person,0.425557
36,Sunday,16,person,0.377541
70,Saturday,15,person,0.999254
36,Sunday,16,person,0.994514
52,Saturday,15,person,0.75026
75,Saturday,15,person,0.983697
36,Sunday,16,person,0.924142
75,Saturday,15,person,0.990048
52,Saturday,15,person,0.354344
75,Saturday,15,person,0.999176
53,Saturday,15,person,0.998341
37,Sunday,16,person,0.475021
75,Saturday,15,person,0.995504
76,Saturday,15,person,0.99394
54,Saturday,15,person,0.992608
76,Saturday,15,person,0.995504
52,Saturday,15,person,0.916827
48,Sunday,16,person,0.268941
53,Saturday,15,person,0.817574
43,Sunday,16,person,0.845535
76,Saturday,15,person,0.997762
53,Saturday,15,person,0.995033
75,Saturday,15,person,0.996665
76,Saturday,15,person,0.549834
51,Sunday,16,person,0.985226
76,Saturday,15,person,0.377541
53,Sunday,16,person,0.549834
76,Saturday,15,person,0.999254
56,Sunday,16,person,0.869892
77,Saturday,15,person,0.377541
77,Saturday,15,person,0.768525
76,Saturday,15,person,0.998641
57,Sunday,16,person,0.549834
26,Sunday,16,person,0.869892
76,Saturday,15,person,0.645656
77,Saturday,15,person,0.524979
77,Saturday,15,person,0.880797
48,Sunday,16,person,0.622459
57,Sunday,16,person,0.598688
57,Sunday,16,person,0.331812
61,Saturday,15,person,0.268941
35,Sunday,16,person,0.947846
55,Saturday,15,person,0.574443
77,Saturday,15,person,0.331812
36,Sunday,16,person,0.998887
57,Sunday,16,person,0.377541
36,Sunday,16,person,0.987872
57,Saturday,15,person,0.964429
62,Saturday,15,person,0.331812
38,Sunday,16,person,0.731059
81,Saturday,15,person,0.998771
81,Saturday,15,person,0.268941
48,Sunday,16,person,0.5
48,Sunday,16,person,0.768525
85,Saturday,15,person,0.668188
57,Sunday,16,person,0.401312
68,Saturday,15,person,0.731059
62,Saturday,15,person,0.28905
68,Saturday,15,person,0.985226
62,Saturday,15,person,0.310026
54,Sunday,16,person,0.858149
39,Sunday,16,person,0.549834
55,Sunday,16,person,0.75026
63,Saturday,15,person,0.952574
60,Sunday,16,person,0.890903
27,Sunday,16,person,0.310026
56,Sunday,16,person,0.645656
61,Sunday,16,person,0.785835
89,Saturday,15,person,0.331812
61,Sunday,16,person,0.622459
27,Sunday,16,person,0.75026
68,Sunday,16,person,0.354344
70,Saturday,15,person,0.900249
0,Sunday,16,person,0.28905
34,Sunday,16,person,0.310026
63,Saturday,15,person,0.999254
70,Sunday,16,person,0.817574
44,Sunday,16,person,0.997975
0,Sunday,16,person,0.645656
57,Sunday,16,person,0.310026
35,Sunday,16,person,0.710949
89,Saturday,15,person,0.268941
74,Saturday,15,person,0.310026
57,Sunday,16,person,0.268941
74,Sunday,16,person,0.98016
76,Saturday,15,person,0.996982
64,Saturday,15,person,0.28905
10,Sunday,16,person,0.28905
74,Sunday,16,person,0.924142
48,Sunday,16,person,0.930862
26,Sunday,16,person,0.5
36,Sunday,16,person,0.689974
65,Saturday,15,person,0.622459
48,Sunday,16,person,0.710949
68,Saturday,15,person,0.817574
76,Saturday,15,person,0.975873
26,Sunday,16,person,0.832018
37,Sunday,16,person,0.858149
28,Sunday,16,person,0.331812
68,Saturday,15,person,0.880797
74,Sunday,16,person,0.997268
76,Saturday,15,person,0.982014
38,Sunday,16,person,0.999325
61,Sunday,16,person,0.354344
37,Sunday,16,person,0.970688
76,Saturday,15,person,0.450166
68,Saturday,15,person,0.983697
76,Saturday,15,person,0.710949
35,Sunday,16,person,0.475021
40,Sunday,16,person,0.869892
68,Sunday,16,person,0.524979
71,Saturday,15,person,0.549834
77,Saturday,15,person,0.598688
71,Saturday,15,person,0.450166
68,Sunday,16,person,0.450166
53,Sunday,16,person,0.817574
68,Sunday,16,person,0.900249
77,Sunday,16,person,0.890903
39,Sunday,16,person,0.900249
53,Sunday,16,person,0.710949
40,Sunday,16,person,0.574443
77,Sunday,16,person,0.999389
40,Sunday,16,person,0.890903
70,Sunday,16,person,0.377541
74,Saturday,15,person,0.310026
36,Sunday,16,person,0.995033
57,Sunday,16,person,0.731059
80,Sunday,16,person,0.668188
40,Sunday,16,person,0.817574
40,Sunday,16,person,0.768525
78,Saturday,15,person,0.75026
80,Sunday,16,person,0.869892
36,Sunday,16,person,0.817574
57,Sunday,16,person,0.268941
40,Sunday,16,person,0.768525
40,Sunday,16,person,0.999254
37,Sunday,16,person,0.890903
80,Sunday,16,person,0.331812
71,Sunday,16,person,0.310026
81,Sunday,16,person,0.354344
37,Sunday,16,person,0.999547
57,Sunday,16,person,0.401312
41,Sunday,16,person,0.832018
68,Sunday,16,person,0.986613
75,Saturday,15,person,0.991837
83,Sunday,16,person,0.992608
69,Sunday,16,person,0.75026
39,Sunday,16,person,0.75026
71,Sunday,16,person,0.75026
75,Saturday,15,person,0.998993
54,Sunday,16,person,0.645656
40,Sunday,16,person,0.668188
71,Sunday,16,person,0.450166
76,Saturday,15,person,0.996665
84,Sunday,16,person,0.916827
46,Sunday,16,person,0.982014
77,Saturday,15,person,0.930862
72,Sunday,16,person,0.377541
76,Sunday,16,person,0.908877
76,Sunday,16,person,0.937027
87,Sunday,16,person,0.425557
75,Sunday,16,person,0.5
78,Sunday,16,person,0.268941
26,Sunday,16,person,0.802184
75,Sunday,16,person,0.997975
90,Sunday,16,person,0.354344
78,Sunday,16,person,0.5
81,Sunday,16,person,0.5
55,Sunday,16,person,0.731059
76,Sunday,16,person,0.832018
29,Sunday,16,person,0.28905
78,Sunday,16,person,0.942676
28,Monday,16,person,0.983697
41,Sunday,16,person,0.845535
57,Sunday,16,person,0.331812
28,Monday,16,person,0.401312
79,Sunday,16,person,0.983697
59,Sunday,16,person,0.268941
28,Monday,16,person,0.967705
44,Sunday,16,person,0.970688
31,Monday,16,person,0.450166
79,Sunday,16,person,0.598688
57,Sunday,16,person,0.549834
37,Sunday,16,person,0.268941
80,Sunday,16,person,0.869892
58,Sunday,16,person,0.942676
32,Monday,16,person,0.268941
80,Sunday,16,person,0.354344
61,Sunday,16,person,0.645656
86,Sunday,16,person,0.354344
68,Sunday,16,person,0.450166
0,Sunday,16,person,0.524979
48,Sunday,16,person,0.973403
58,Sunday,16,person,0.331812
68,Sunday,16,person,0.785835
39,Sunday,16,person,0.978119
49,Sunday,16,person,0.985226
34,Monday,16,person,0.916827
59,Sunday,16,person,0.377541
69,Sunday,16,person,0.990048
49,Sunday,16,person,0.28905
27,Sunday,16,person,0.916827
28,Monday,16,person,0.994514
52,Sunday,16,person,0.28905
39,Sunday,16,person,0.598688
45,Monday,16,person,0.689974
28,Monday,16,person,0.987872
59,Sunday,16,person,0.354344
28,Monday,16,person,0.999254
29,Sunday,16,person,0.924142
61,Sunday,16,person,0.5
29,Monday,16,person,0.598688
61,Sunday,16,person,0.310026
45,Monday,16,person,0.598688
36,Sunday,16,person,0.268941
29,Monday,16,person,0.998771
60,Monday,16,person,0.998771
36,Sunday,16,person,0.28905
31,Monday,16,person,0.802184
74,Sunday,16,person,0.75026
28,Monday,16,person,0.598688
68,Sunday,16,person,0.450166
36,Sunday,16,person,0.768525
66,Monday,16,person,0.997268
31,Monday,16,person,0.858149
75,Sunday,16,person,0.964429
69,Monday,16,person,0.5
28,Monday,16,person,0.947846
77,Sunday,16,person,0.475021
69,Sunday,16,person,0.916827
43,Sunday,16,person,0.710949
70,Sunday,16,person,0.975873
77,Sunday,16,person,0.999176
70,Monday,16,person,0.99593
70,Monday,16,person,0.994514
28,Monday,16,person,0.970688
56,Sunday,16,person,0.645656
36,Sunday,16,person,0.967705
80,Sunday,16,person,0.622459
28,Monday,16,person,0.993307
33,Monday,16,person,0.354344
70,Sunday,16,person,0.890903
72,Monday,16,person,0.999089
57,Sunday,16,person,0.377541
29,Monday,16,person,0.710949
34,Monday,16,person,0.377541
80,Sunday,16,person,0.832018
33,Monday,16,person,0.354344
37,Sunday,16,person,0.930862
84,Sunday,16,person,0.268941
48,Sunday,16,person,0.450166
59,Sunday,16,person,0.524979
86,Sunday,16,person,0.401312
38,Sunday,16,person,0.377541
61,Sunday,16,person,0.645656
71,Sunday,16,person,0.450166
72,Monday,16,person,0.645656
61,Sunday,16,person,0.310026
39,Sunday,16,person,0.710949
87,Sunday,16,person,0.28905
36,Monday,16,person,0.331812
33,Monday,16,person,0.990987
40,Sunday,16,person,0.845535
61,Sunday,16,person,0.331812
73,Monday,16,person,0.890903
36,Monday,16,person,0.952574
68,Sunday,16,person,0.668188
51,Sunday,16,person,0.916827
34,Monday,16,person,0.310026
36,Monday,16,person,0.832018
73,Sunday,16,person,0.310026
38,Monday,16,person,0.331812
35,Monday,16,person,0.817574
69,Sunday,16,person,0.991837
44,Monday,16,person,0.645656
75,Monday,16,person,0.916827
55,Sunday,16,person,0.998993
76,Sunday,16,person,0.5
87,Sunday,16,person,0.28905
35,Monday,16,person,0.785835
76,Monday,16,person,0.858149
45,Monday,16,person,0.947846
79,Monday,16,person,0.425557
44,Sunday,16,person,0.880797
36,Monday,16,person,0.924142
45,Monday,16,person,0.268941
84,Monday,16,person,0.331812
57,Sunday,16,person,0.668188
77,Sunday,16,person,0.964429
37,Monday,16,person,0.970688
28,Monday,16,person,0.982014
45,Monday,16,person,0.900249
70,Sunday,16,person,0.98016
