interval,ampm,day,id
4,AM,Thursday,20160407011018-55-00
5,AM,Thursday,20160407012147-56-00
5,AM,Thursday,20160407012940-57-01
9,AM,Thursday,20160407021520-58-00
21,AM,Thursday,20160407052035-59-01
21,AM,Thursday,20160407052214-60-01
22,AM,Thursday,20160407053956-61-00
25,AM,Thursday,20160407062141-62-00
25,AM,Thursday,20160407062200-63-01
25,AM,Thursday,20160407062647-64-00
25,AM,Thursday,20160407062715-65-00
25,AM,Thursday,20160407062801-66-01
25,AM,Thursday,20160407062952-67-01
26,AM,Thursday,20160407064045-68-01
27,AM,Thursday,20160407065101-69-00
27,AM,Thursday,20160407065208-70-01
27,AM,Thursday,20160407065238-71-01
27,AM,Thursday,20160407065917-72-00
27,AM,Thursday,20160407065954-73-01
28,AM,Thursday,20160407070054-74-00
28,AM,Thursday,20160407070632-75-00
28,AM,Thursday,20160407070810-76-00
28,AM,Thursday,20160407071112-77-01
28,AM,Thursday,20160407071233-78-01
28,AM,Thursday,20160407071246-79-00
28,AM,Thursday,20160407071318-80-01
28,AM,Thursday,20160407071438-81-00
29,AM,Thursday,20160407071548-82-01
29,AM,Thursday,20160407071634-83-00
29,AM,Thursday,20160407071747-84-00
29,AM,Thursday,20160407071830-85-01
29,AM,Thursday,20160407071847-86-01
29,AM,Thursday,20160407071943-87-01
29,AM,Thursday,20160407072241-88-01
29,AM,Thursday,20160407072325-89-00
29,AM,Thursday,20160407072352-90-01
29,AM,Thursday,20160407072435-91-00
29,AM,Thursday,20160407072539-92-00
29,AM,Thursday,20160407072616-93-00
30,AM,Thursday,20160407074219-99-01
30,AM,Thursday,20160407074246-100-01
30,AM,Thursday,20160407074337-101-00
30,AM,Thursday,20160407074428-102-00
31,AM,Thursday,20160407074504-103-01
31,AM,Thursday,20160407074527-104-00
31,AM,Thursday,20160407075941-105-00
32,AM,Thursday,20160407080028-106-01
32,AM,Thursday,20160407080131-107-00
39,AM,Thursday,20160407095315-108-00
40,AM,Thursday,20160407100235-109-00
41,AM,Thursday,20160407101558-110-00
42,AM,Thursday,20160407103254-111-00
42,AM,Thursday,20160407103341-112-01
42,AM,Thursday,20160407103621-113-01
42,AM,Thursday,20160407103733-114-01
42,AM,Thursday,20160407103809-115-00
42,AM,Thursday,20160407103941-116-01
42,AM,Thursday,20160407104049-117-01
42,AM,Thursday,20160407104119-118-01
42,AM,Thursday,20160407104303-119-00
43,AM,Thursday,20160407105322-120-00
43,AM,Thursday,20160407105346-121-00
43,AM,Thursday,20160407105428-122-00
43,AM,Thursday,20160407105608-123-00
43,AM,Thursday,20160407105717-124-01
43,AM,Thursday,20160407105952-125-00
44,AM,Thursday,20160407110228-126-00
44,AM,Thursday,20160407110335-127-01
44,AM,Thursday,20160407110508-128-00
44,AM,Thursday,20160407110604-129-00
44,AM,Thursday,20160407110637-130-00
44,AM,Thursday,20160407110750-131-01
44,AM,Thursday,20160407110803-132-01
44,AM,Thursday,20160407110820-133-00
44,AM,Thursday,20160407110837-134-01
44,AM,Thursday,20160407110911-135-00
44,AM,Thursday,20160407110935-136-01
45,AM,Thursday,20160407111607-138-01
45,AM,Thursday,20160407111718-139-00
45,AM,Thursday,20160407111809-140-01
45,AM,Thursday,20160407112057-141-01
45,AM,Thursday,20160407112309-142-01
45,AM,Thursday,20160407112413-143-00
45,AM,Thursday,20160407112544-144-00
46,AM,Thursday,20160407113138-146-00
46,AM,Thursday,20160407113218-147-00
46,AM,Thursday,20160407113350-148-00
46,AM,Thursday,20160407113721-150-01
46,AM,Thursday,20160407113838-151-00
47,AM,Thursday,20160407115759-160-00
47,AM,Thursday,20160407115926-161-01
48,PM,Thursday,20160407120154-162-01
49,PM,Thursday,20160407122202-173-00
49,PM,Thursday,20160407122347-174-01
49,PM,Thursday,20160407122404-175-01
49,PM,Thursday,20160407122450-176-00
49,PM,Thursday,20160407122754-177-00
50,PM,Thursday,20160407123128-178-01
50,PM,Thursday,20160407123216-179-01
50,PM,Thursday,20160407123317-180-01
50,PM,Thursday,20160407123447-181-00
50,PM,Thursday,20160407123843-182-00
50,PM,Thursday,20160407123908-183-00
50,PM,Thursday,20160407123936-184-00
50,PM,Thursday,20160407124005-185-00
50,PM,Thursday,20160407124245-186-01
50,PM,Thursday,20160407124459-187-01
51,PM,Thursday,20160407125039-188-01
51,PM,Thursday,20160407125731-189-01
51,PM,Thursday,20160407125837-190-00
52,PM,Thursday,20160407130204-191-01
52,PM,Thursday,20160407130323-192-01
52,PM,Thursday,20160407130416-193-00
52,PM,Thursday,20160407130449-194-01
52,PM,Thursday,20160407130936-195-00
52,PM,Thursday,20160407131028-196-01
52,PM,Thursday,20160407131206-197-01
52,PM,Thursday,20160407131224-198-01
52,PM,Thursday,20160407131249-199-00
53,PM,Thursday,20160407131509-200-00
53,PM,Thursday,20160407131549-201-01
53,PM,Thursday,20160407131731-202-01
53,PM,Thursday,20160407131819-203-01
53,PM,Thursday,20160407131832-204-01
53,PM,Thursday,20160407131940-205-01
53,PM,Thursday,20160407132155-206-01
53,PM,Thursday,20160407132244-207-01
53,PM,Thursday,20160407132316-208-01
53,PM,Thursday,20160407132429-209-01
53,PM,Thursday,20160407132524-210-00
53,PM,Thursday,20160407132611-211-00
54,PM,Thursday,20160407133055-212-01
54,PM,Thursday,20160407133357-213-00
54,PM,Thursday,20160407133453-214-00
54,PM,Thursday,20160407133532-215-01
54,PM,Thursday,20160407133603-216-01
54,PM,Thursday,20160407133720-217-01
54,PM,Thursday,20160407133920-218-01
57,PM,Thursday,20160407142449-219-00
57,PM,Thursday,20160407142539-220-01
58,PM,Thursday,20160407143457-221-01
58,PM,Thursday,20160407143542-222-01
58,PM,Thursday,20160407144030-223-01
59,PM,Thursday,20160407144619-224-01
59,PM,Thursday,20160407144956-225-01
59,PM,Thursday,20160407145212-226-01
59,PM,Thursday,20160407145917-227-01
59,PM,Thursday,20160407145941-228-01
60,PM,Thursday,20160407151046-229-01
60,PM,Thursday,20160407151152-230-00
60,PM,Thursday,20160407151214-231-01
60,PM,Thursday,20160407151327-232-01
60,PM,Thursday,20160407151356-233-00
60,PM,Thursday,20160407151445-234-00
62,PM,Thursday,20160407153010-235-01
62,PM,Thursday,20160407153111-236-00
62,PM,Thursday,20160407153142-237-00
62,PM,Thursday,20160407153202-238-01
62,PM,Thursday,20160407153834-239-01
62,PM,Thursday,20160407154245-240-00
62,PM,Thursday,20160407154313-241-01
62,PM,Thursday,20160407154404-242-00
62,PM,Thursday,20160407154422-243-00
63,PM,Thursday,20160407154528-244-01
63,PM,Thursday,20160407154957-245-01
63,PM,Thursday,20160407155041-246-01
63,PM,Thursday,20160407155135-247-00
63,PM,Thursday,20160407155158-248-01
63,PM,Thursday,20160407155223-249-00
63,PM,Thursday,20160407155302-250-01
63,PM,Thursday,20160407155317-251-00
63,PM,Thursday,20160407155347-252-01
63,PM,Thursday,20160407155502-253-00
63,PM,Thursday,20160407155529-254-00
63,PM,Thursday,20160407155603-255-00
63,PM,Thursday,20160407155714-256-01
63,PM,Thursday,20160407155825-257-00
63,PM,Thursday,20160407155845-258-01
64,PM,Thursday,20160407160038-259-00
64,PM,Thursday,20160407160101-260-00
64,PM,Thursday,20160407160247-261-00
64,PM,Thursday,20160407160441-262-00
64,PM,Thursday,20160407160806-263-00
64,PM,Thursday,20160407161004-264-01
64,PM,Thursday,20160407161120-265-01
64,PM,Thursday,20160407161137-266-00
64,PM,Thursday,20160407161207-267-00
64,PM,Thursday,20160407161323-268-01
64,PM,Thursday,20160407161406-269-01
65,PM,Thursday,20160407161852-270-00
65,PM,Thursday,20160407162047-271-00
65,PM,Thursday,20160407162137-272-00
65,PM,Thursday,20160407162212-273-00
65,PM,Thursday,20160407162224-274-01
65,PM,Thursday,20160407162327-275-00
66,PM,Thursday,20160407163049-276-00
66,PM,Thursday,20160407163710-277-01
66,PM,Thursday,20160407163845-278-01
66,PM,Thursday,20160407164116-279-01
66,PM,Thursday,20160407164203-280-00
66,PM,Thursday,20160407164242-281-00
66,PM,Thursday,20160407164347-282-00
66,PM,Thursday,20160407164407-283-01
67,PM,Thursday,20160407164606-284-01
67,PM,Thursday,20160407164625-285-01
67,PM,Thursday,20160407164716-286-00
67,PM,Thursday,20160407164857-287-00
67,PM,Thursday,20160407165149-288-00
67,PM,Thursday,20160407165359-289-00
67,PM,Thursday,20160407165421-290-00
67,PM,Thursday,20160407165449-291-01
67,PM,Thursday,20160407165840-292-01
67,PM,Thursday,20160407165904-293-00
69,PM,Thursday,20160407172800-294-01
69,PM,Thursday,20160407172944-295-01
70,PM,Thursday,20160407173419-296-00
70,PM,Thursday,20160407174123-297-00
70,PM,Thursday,20160407174155-298-00
71,PM,Thursday,20160407174514-299-00
71,PM,Thursday,20160407175259-300-00
71,PM,Thursday,20160407175348-301-00
71,PM,Thursday,20160407175440-302-00
71,PM,Thursday,20160407175515-303-01
71,PM,Thursday,20160407175555-304-00
71,PM,Thursday,20160407175613-305-01
71,PM,Thursday,20160407175659-306-01
71,PM,Thursday,20160407175800-307-01
71,PM,Thursday,20160407175826-308-01
71,PM,Thursday,20160407175956-309-01
72,PM,Thursday,20160407180022-310-01
72,PM,Thursday,20160407180130-311-00
72,PM,Thursday,20160407180150-312-00
72,PM,Thursday,20160407180257-313-00
72,PM,Thursday,20160407180354-314-01
72,PM,Thursday,20160407180439-315-00
72,PM,Thursday,20160407180524-316-00
72,PM,Thursday,20160407180648-317-00
72,PM,Thursday,20160407180718-318-01
72,PM,Thursday,20160407180735-319-01
72,PM,Thursday,20160407180816-320-01
72,PM,Thursday,20160407180854-321-00
72,PM,Thursday,20160407181047-322-00
72,PM,Thursday,20160407181228-323-00
72,PM,Thursday,20160407181303-324-00
72,PM,Thursday,20160407181328-325-01
72,PM,Thursday,20160407181443-326-00
73,PM,Thursday,20160407181529-327-00
73,PM,Thursday,20160407181715-328-01
73,PM,Thursday,20160407181924-329-00
73,PM,Thursday,20160407182006-330-00
73,PM,Thursday,20160407182213-331-01
73,PM,Thursday,20160407182241-332-01
73,PM,Thursday,20160407182438-333-00
73,PM,Thursday,20160407182535-334-01
73,PM,Thursday,20160407182656-335-00
73,PM,Thursday,20160407182901-336-00
74,PM,Thursday,20160407183041-337-00
74,PM,Thursday,20160407183203-338-01
74,PM,Thursday,20160407183530-339-01
74,PM,Thursday,20160407183628-340-01
74,PM,Thursday,20160407183734-341-01
74,PM,Thursday,20160407183941-342-00
74,PM,Thursday,20160407184151-343-01
74,PM,Thursday,20160407184207-344-00
74,PM,Thursday,20160407184229-345-01
75,PM,Thursday,20160407184710-346-01
75,PM,Thursday,20160407185043-347-00
75,PM,Thursday,20160407185159-348-01
75,PM,Thursday,20160407185308-349-01
75,PM,Thursday,20160407185455-350-00
76,PM,Thursday,20160407190649-351-00
77,PM,Thursday,20160407192129-352-00
77,PM,Thursday,20160407192253-353-01
77,PM,Thursday,20160407192320-354-00
77,PM,Thursday,20160407192543-355-00
77,PM,Thursday,20160407192619-356-00
77,PM,Thursday,20160407192637-357-01
77,PM,Thursday,20160407192947-358-01
78,PM,Thursday,20160407193056-359-00
78,PM,Thursday,20160407193138-360-01
78,PM,Thursday,20160407193209-361-00
78,PM,Thursday,20160407193336-362-00
78,PM,Thursday,20160407193502-363-00
78,PM,Thursday,20160407193620-364-01
78,PM,Thursday,20160407194145-365-00
78,PM,Thursday,20160407194256-366-00
78,PM,Thursday,20160407194407-367-00
79,PM,Thursday,20160407194928-368-01
79,PM,Thursday,20160407194951-369-01
79,PM,Thursday,20160407195136-370-01
79,PM,Thursday,20160407195357-371-00
79,PM,Thursday,20160407195610-372-01
79,PM,Thursday,20160407195710-373-00
80,PM,Thursday,20160407200329-374-00
80,PM,Thursday,20160407200348-375-01
80,PM,Thursday,20160407200506-376-00
80,PM,Thursday,20160407200532-377-01
80,PM,Thursday,20160407200747-378-01
80,PM,Thursday,20160407200827-379-00
80,PM,Thursday,20160407201126-380-01
80,PM,Thursday,20160407201409-381-01
81,PM,Thursday,20160407201600-382-01
81,PM,Thursday,20160407201620-383-01
81,PM,Thursday,20160407201642-384-00
81,PM,Thursday,20160407201720-385-01
81,PM,Thursday,20160407201907-386-00
81,PM,Thursday,20160407201930-387-01
81,PM,Thursday,20160407202249-388-01
81,PM,Thursday,20160407202436-389-00
81,PM,Thursday,20160407202513-390-01
81,PM,Thursday,20160407202548-391-01
82,PM,Thursday,20160407203046-392-00
82,PM,Thursday,20160407203336-393-01
82,PM,Thursday,20160407203748-394-00
82,PM,Thursday,20160407204246-395-01
82,PM,Thursday,20160407204412-396-01
83,PM,Thursday,20160407204602-397-01
83,PM,Thursday,20160407204620-398-00
86,PM,Thursday,20160407213745-399-00
86,PM,Thursday,20160407213912-400-01
86,PM,Thursday,20160407214137-401-00
86,PM,Thursday,20160407214214-402-00
87,PM,Thursday,20160407214512-403-00
87,PM,Thursday,20160407214655-404-00
87,PM,Thursday,20160407214718-405-00
87,PM,Thursday,20160407214849-406-01
87,PM,Thursday,20160407215214-407-01
87,PM,Thursday,20160407215255-408-00
87,PM,Thursday,20160407215331-409-00
87,PM,Thursday,20160407215426-410-01
87,PM,Thursday,20160407215632-411-01
88,PM,Thursday,20160407220254-412-00
88,PM,Thursday,20160407220831-413-01
88,PM,Thursday,20160407220908-414-01
88,PM,Thursday,20160407220943-415-01
89,PM,Thursday,20160407221648-416-01
89,PM,Thursday,20160407221711-417-00
89,PM,Thursday,20160407221820-418-00
89,PM,Thursday,20160407222041-419-00
89,PM,Thursday,20160407222949-420-01
90,PM,Thursday,20160407223118-421-00
90,PM,Thursday,20160407223314-422-00
90,PM,Thursday,20160407223655-423-00
90,PM,Thursday,20160407223846-424-00
91,PM,Thursday,20160407224746-425-00
91,PM,Thursday,20160407225308-426-00
91,PM,Thursday,20160407225837-427-01
91,PM,Thursday,20160407225911-428-01
92,PM,Thursday,20160407230413-429-01
92,PM,Thursday,20160407230814-430-01
93,PM,Thursday,20160407231854-431-00
93,PM,Thursday,20160407232110-432-01
93,PM,Thursday,20160407232132-433-00
9,AM,Friday,20160408021717-434-01
9,AM,Friday,20160408022022-435-00
10,AM,Friday,20160408023115-436-00
10,AM,Friday,20160408023145-437-01
23,AM,Friday,20160408055914-449-01
23,AM,Friday,20160408055953-450-01
24,AM,Friday,20160408060105-451-00
24,AM,Friday,20160408060209-452-00
24,AM,Friday,20160408060255-453-00
24,AM,Friday,20160408060405-454-00
26,AM,Friday,20160408063135-455-01
26,AM,Friday,20160408064248-456-01
26,AM,Friday,20160408064332-457-00
26,AM,Friday,20160408064351-458-00
27,AM,Friday,20160408064531-459-01
27,AM,Friday,20160408064551-460-00
27,AM,Friday,20160408065524-461-00
28,AM,Friday,20160408070415-462-00
28,AM,Friday,20160408070800-463-01
28,AM,Friday,20160408070846-464-01
28,AM,Friday,20160408071001-465-00
28,AM,Friday,20160408071029-466-01
28,AM,Friday,20160408071113-467-00
28,AM,Friday,20160408071143-468-01
28,AM,Friday,20160408071259-469-01
28,AM,Friday,20160408071334-470-01
28,AM,Friday,20160408071400-471-00
28,AM,Friday,20160408071448-472-01
29,AM,Friday,20160408071818-473-00
29,AM,Friday,20160408071925-474-01
29,AM,Friday,20160408071951-475-00
29,AM,Friday,20160408072131-476-00
29,AM,Friday,20160408072155-477-00
29,AM,Friday,20160408072220-478-01
29,AM,Friday,20160408072520-479-00
30,AM,Friday,20160408073728-480-01
30,AM,Friday,20160408073929-481-01
30,AM,Friday,20160408074012-482-01
30,AM,Friday,20160408074409-483-00
31,AM,Friday,20160408074804-484-01
31,AM,Friday,20160408075415-485-01
31,AM,Friday,20160408075646-486-01
31,AM,Friday,20160408075823-487-01
32,AM,Friday,20160408080035-488-01
32,AM,Friday,20160408080306-489-00
32,AM,Friday,20160408080321-490-01
32,AM,Friday,20160408080422-491-01
32,AM,Friday,20160408080936-492-00
32,AM,Friday,20160408080947-493-01
32,AM,Friday,20160408081013-494-01
32,AM,Friday,20160408081028-495-01
32,AM,Friday,20160408081154-496-00
32,AM,Friday,20160408081253-497-01
32,AM,Friday,20160408081305-498-00
33,AM,Friday,20160408081503-01-00
33,AM,Friday,20160408081541-02-01
33,AM,Friday,20160408081603-03-01
33,AM,Friday,20160408081741-04-00
33,AM,Friday,20160408082545-05-01
33,AM,Friday,20160408082658-06-01
33,AM,Friday,20160408082814-07-00
33,AM,Friday,20160408082846-08-00
33,AM,Friday,20160408082914-09-01
34,AM,Friday,20160408083026-10-01
34,AM,Friday,20160408083325-11-01
34,AM,Friday,20160408083718-12-01
34,AM,Friday,20160408083926-13-00
34,AM,Friday,20160408083948-14-00
34,AM,Friday,20160408084416-15-01
34,AM,Friday,20160408084455-16-00
35,AM,Friday,20160408084518-17-01
35,AM,Friday,20160408084715-18-00
35,AM,Friday,20160408084746-19-00
35,AM,Friday,20160408084817-20-01
35,AM,Friday,20160408084904-21-00
35,AM,Friday,20160408085326-22-00
35,AM,Friday,20160408085349-23-01
35,AM,Friday,20160408085424-24-01
35,AM,Friday,20160408085603-25-00
35,AM,Friday,20160408085710-26-01
37,AM,Friday,20160408092422-27-01
38,AM,Friday,20160408093202-28-00
38,AM,Friday,20160408093731-29-00
38,AM,Friday,20160408093913-30-00
38,AM,Friday,20160408093944-31-01
39,AM,Friday,20160408095512-32-01
39,AM,Friday,20160408095639-33-00
39,AM,Friday,20160408095752-34-01
40,AM,Friday,20160408100129-35-00
40,AM,Friday,20160408100140-36-01
40,AM,Friday,20160408100206-37-00
40,AM,Friday,20160408100315-38-01
40,AM,Friday,20160408100336-39-00
40,AM,Friday,20160408100431-40-00
40,AM,Friday,20160408100530-41-00
40,AM,Friday,20160408100701-42-00
40,AM,Friday,20160408100723-43-00
40,AM,Friday,20160408100833-44-00
40,AM,Friday,20160408100903-45-00
40,AM,Friday,20160408101159-46-01
41,AM,Friday,20160408102717-47-00
41,AM,Friday,20160408102833-48-01
41,AM,Friday,20160408102905-49-01
42,AM,Friday,20160408103108-50-00
42,AM,Friday,20160408103216-51-00
42,AM,Friday,20160408103356-52-01
42,AM,Friday,20160408103454-53-00
42,AM,Friday,20160408103515-54-00
42,AM,Friday,20160408104019-55-01
42,AM,Friday,20160408104043-56-00
42,AM,Friday,20160408104340-57-00
43,AM,Friday,20160408104500-58-01
43,AM,Friday,20160408104720-59-01
43,AM,Friday,20160408104735-60-01
43,AM,Friday,20160408104749-61-01
43,AM,Friday,20160408104820-62-00
43,AM,Friday,20160408105044-63-01
43,AM,Friday,20160408105137-64-01
43,AM,Friday,20160408105559-65-01
43,AM,Friday,20160408105724-66-00
44,AM,Friday,20160408110114-67-00
44,AM,Friday,20160408110212-68-01
44,AM,Friday,20160408110339-69-00
44,AM,Friday,20160408110425-70-01
44,AM,Friday,20160408110459-71-00
44,AM,Friday,20160408110652-72-00
44,AM,Friday,20160408110834-73-01
46,AM,Friday,20160408113949-01-00
46,AM,Friday,20160408114040-02-01
46,AM,Friday,20160408114229-03-00
46,AM,Friday,20160408114308-04-01
55,PM,Friday,20160408135807-01-01
55,PM,Friday,20160408135951-02-00
56,PM,Friday,20160408140042-03-01
56,PM,Friday,20160408140110-04-01
56,PM,Friday,20160408140518-05-01
56,PM,Friday,20160408140822-06-00
56,PM,Friday,20160408141001-07-00
60,PM,Friday,20160408150005-08-00
60,PM,Friday,20160408150140-09-00
60,PM,Friday,20160408151010-10-00
60,PM,Friday,20160408151051-11-00
60,PM,Friday,20160408151339-12-01
60,PM,Friday,20160408151400-13-00
61,PM,Friday,20160408151838-14-00
61,PM,Friday,20160408151935-15-00
61,PM,Friday,20160408151952-16-00
61,PM,Friday,20160408152020-17-01
62,PM,Friday,20160408153031-18-00
62,PM,Friday,20160408153132-19-01
62,PM,Friday,20160408153149-20-01
62,PM,Friday,20160408153436-21-00
62,PM,Friday,20160408153507-22-01
62,PM,Friday,20160408153547-23-01
62,PM,Friday,20160408153637-24-00
62,PM,Friday,20160408153831-25-01
62,PM,Friday,20160408153935-26-00
62,PM,Friday,20160408154042-27-00
63,PM,Friday,20160408154530-28-01
63,PM,Friday,20160408154738-29-01
63,PM,Friday,20160408154834-30-01
63,PM,Friday,20160408154907-31-00
63,PM,Friday,20160408154945-32-00
63,PM,Friday,20160408155055-33-01
63,PM,Friday,20160408155122-34-01
63,PM,Friday,20160408155223-35-00
63,PM,Friday,20160408155248-36-01
63,PM,Friday,20160408155910-37-01
64,PM,Friday,20160408160010-38-01
64,PM,Friday,20160408160407-39-01
64,PM,Friday,20160408160715-40-00
64,PM,Friday,20160408160822-41-01
64,PM,Friday,20160408160933-42-00
64,PM,Friday,20160408160944-43-01
64,PM,Friday,20160408161135-44-00
64,PM,Friday,20160408161229-45-01
64,PM,Friday,20160408161425-46-01
64,PM,Friday,20160408161437-47-00
64,PM,Friday,20160408161451-48-00
65,PM,Friday,20160408161815-49-01
65,PM,Friday,20160408161919-50-01
65,PM,Friday,20160408162028-51-01
65,PM,Friday,20160408162220-52-00
65,PM,Friday,20160408162241-53-01
65,PM,Friday,20160408162321-54-00
65,PM,Friday,20160408162456-55-01
65,PM,Friday,20160408162530-56-01
66,PM,Friday,20160408163844-57-00
66,PM,Friday,20160408163958-58-01
67,PM,Friday,20160408164543-59-01
67,PM,Friday,20160408164643-60-01
67,PM,Friday,20160408164726-61-01
67,PM,Friday,20160408164806-62-01
67,PM,Friday,20160408164930-63-00
67,PM,Friday,20160408165122-64-00
67,PM,Friday,20160408165300-65-01
67,PM,Friday,20160408165331-66-01
67,PM,Friday,20160408165504-67-00
67,PM,Friday,20160408165548-68-00
67,PM,Friday,20160408165819-69-01
68,PM,Friday,20160408170050-70-01
68,PM,Friday,20160408170124-71-00
68,PM,Friday,20160408170316-72-00
68,PM,Friday,20160408170405-73-01
68,PM,Friday,20160408170430-74-01
68,PM,Friday,20160408170512-75-00
68,PM,Friday,20160408170551-76-00
68,PM,Friday,20160408170628-77-00
68,PM,Friday,20160408170643-78-01
68,PM,Friday,20160408170703-79-01
68,PM,Friday,20160408170736-80-00
68,PM,Friday,20160408170755-81-01
68,PM,Friday,20160408171028-82-01
68,PM,Friday,20160408171249-83-00
68,PM,Friday,20160408171420-84-00
68,PM,Friday,20160408171452-85-01
69,PM,Friday,20160408171617-86-00
69,PM,Friday,20160408171731-87-00
69,PM,Friday,20160408171901-88-00
69,PM,Friday,20160408172006-89-01
69,PM,Friday,20160408172104-90-00
69,PM,Friday,20160408172139-91-01
69,PM,Friday,20160408172208-92-01
69,PM,Friday,20160408172413-93-00
69,PM,Friday,20160408172554-94-00
69,PM,Friday,20160408172630-95-01
69,PM,Friday,20160408172904-96-01
69,PM,Friday,20160408172924-97-00
69,PM,Friday,20160408172957-98-01
70,PM,Friday,20160408173041-99-01
70,PM,Friday,20160408173133-100-00
70,PM,Friday,20160408173314-101-01
70,PM,Friday,20160408173404-102-01
70,PM,Friday,20160408173444-103-00
70,PM,Friday,20160408173549-104-00
70,PM,Friday,20160408173802-105-01
70,PM,Friday,20160408174019-106-01
71,PM,Friday,20160408174639-107-01
71,PM,Friday,20160408174859-108-01
71,PM,Friday,20160408174945-109-01
71,PM,Friday,20160408175034-110-00
71,PM,Friday,20160408175124-111-00
72,PM,Friday,20160408180734-112-00
72,PM,Friday,20160408180813-113-01
72,PM,Friday,20160408181044-114-01
72,PM,Friday,20160408181201-115-00
72,PM,Friday,20160408181349-116-00
72,PM,Friday,20160408181425-117-00
73,PM,Friday,20160408181521-118-01
73,PM,Friday,20160408181757-119-00
73,PM,Friday,20160408181934-120-00
73,PM,Friday,20160408182252-121-01
74,PM,Friday,20160408183303-122-01
74,PM,Friday,20160408183538-123-01
74,PM,Friday,20160408183714-124-01
74,PM,Friday,20160408183752-125-00
74,PM,Friday,20160408183802-126-01
74,PM,Friday,20160408183840-127-00
74,PM,Friday,20160408184405-128-00
77,PM,Friday,20160408191512-129-00
77,PM,Friday,20160408191529-130-01
77,PM,Friday,20160408192325-131-00
77,PM,Friday,20160408192356-132-01
77,PM,Friday,20160408192455-133-01
78,PM,Friday,20160408193455-134-00
78,PM,Friday,20160408193908-135-01
79,PM,Friday,20160408195241-136-01
80,PM,Friday,20160408200702-137-00
80,PM,Friday,20160408200736-138-00
81,PM,Friday,20160408201746-139-01
84,PM,Friday,20160408210727-01-01
84,PM,Friday,20160408210843-02-00
84,PM,Friday,20160408211200-03-01
84,PM,Friday,20160408211249-04-01
86,PM,Friday,20160408213317-05-01
86,PM,Friday,20160408213357-06-00
86,PM,Friday,20160408213649-07-00
86,PM,Friday,20160408213740-08-01
86,PM,Friday,20160408213912-09-01
86,PM,Friday,20160408214115-10-00
87,PM,Friday,20160408214852-11-01
87,PM,Friday,20160408215323-12-00
87,PM,Friday,20160408215405-13-01
90,PM,Friday,20160408223457-14-00
90,PM,Friday,20160408224351-15-01
90,PM,Friday,20160408224434-16-00
91,PM,Friday,20160408225638-17-01
91,PM,Friday,20160408225706-18-01
91,PM,Friday,20160408225758-19-00
93,PM,Friday,20160408231530-20-00
93,PM,Friday,20160408231600-21-00
93,PM,Friday,20160408231636-22-00
93,PM,Friday,20160408231705-23-01
93,PM,Friday,20160408231834-24-00
93,PM,Friday,20160408231958-25-00
13,AM,Saturday,20160409031950-26-00
13,AM,Saturday,20160409032427-27-00
13,AM,Saturday,20160409032713-28-01
14,AM,Saturday,20160409033358-29-00
14,AM,Saturday,20160409033457-30-00
20,AM,Saturday,20160409051353-31-00
20,AM,Saturday,20160409051453-32-01
21,AM,Saturday,20160409052453-33-00
22,AM,Saturday,20160409053353-34-00
22,AM,Saturday,20160409053757-35-00
26,AM,Saturday,20160409064025-36-00
26,AM,Saturday,20160409064054-37-00
26,AM,Saturday,20160409064149-38-00
26,AM,Saturday,20160409064217-39-00
27,AM,Saturday,20160409065204-40-01
27,AM,Saturday,20160409065224-41-00
29,AM,Saturday,20160409072455-42-00
29,AM,Saturday,20160409072554-43-01
29,AM,Saturday,20160409072706-44-00
29,AM,Saturday,20160409072759-45-01
29,AM,Saturday,20160409072902-46-01
30,AM,Saturday,20160409073626-47-01
30,AM,Saturday,20160409073727-48-00
30,AM,Saturday,20160409073836-49-01
30,AM,Saturday,20160409074019-50-01
30,AM,Saturday,20160409074147-51-01
30,AM,Saturday,20160409074233-52-01
30,AM,Saturday,20160409074316-53-00
31,AM,Saturday,20160409075021-54-00
31,AM,Saturday,20160409075034-55-01
32,AM,Saturday,20160409080011-56-01
32,AM,Saturday,20160409080210-57-00
32,AM,Saturday,20160409080237-58-01
32,AM,Saturday,20160409080813-59-00
32,AM,Saturday,20160409080905-60-01
32,AM,Saturday,20160409080931-61-00
32,AM,Saturday,20160409080947-62-00
32,AM,Saturday,20160409081034-63-00
32,AM,Saturday,20160409081453-64-00
33,AM,Saturday,20160409082645-65-00
33,AM,Saturday,20160409082715-66-00
33,AM,Saturday,20160409082726-67-01
33,AM,Saturday,20160409082748-68-00
33,AM,Saturday,20160409082825-69-01
33,AM,Saturday,20160409082840-70-01
34,AM,Saturday,20160409083059-71-00
34,AM,Saturday,20160409083713-72-00
34,AM,Saturday,20160409083828-73-01
36,AM,Saturday,20160409090701-01-00
36,AM,Saturday,20160409090817-02-00
36,AM,Saturday,20160409090922-03-01
37,AM,Saturday,20160409092100-01-01
37,AM,Saturday,20160409092512-02-01
37,AM,Saturday,20160409092549-03-00
38,AM,Saturday,20160409093028-04-01
38,AM,Saturday,20160409093212-05-00
38,AM,Saturday,20160409093348-06-00
38,AM,Saturday,20160409094108-07-01
38,AM,Saturday,20160409094247-08-01
38,AM,Saturday,20160409094425-01-01
39,AM,Saturday,20160409094654-02-00
39,AM,Saturday,20160409095008-03-00
39,AM,Saturday,20160409095327-04-01
39,AM,Saturday,20160409095537-05-01
39,AM,Saturday,20160409095559-06-00
39,AM,Saturday,20160409095643-07-00
