ampm,day,id
PM,Thursday,20160407151445-234-00
PM,Thursday,20160407153010-235-01
PM,Thursday,20160407153111-236-00
PM,Thursday,20160407153142-237-00
PM,Thursday,20160407153202-238-01
PM,Thursday,20160407153834-239-01
PM,Thursday,20160407154245-240-00
PM,Thursday,20160407154313-241-01
PM,Thursday,20160407154404-242-00
PM,Thursday,20160407154422-243-00
PM,Thursday,20160407154528-244-01
PM,Thursday,20160407154957-245-01
PM,Thursday,20160407155041-246-01
PM,Thursday,20160407155135-247-00
PM,Thursday,20160407155158-248-01
PM,Thursday,20160407155223-249-00
PM,Thursday,20160407155302-250-01
PM,Thursday,20160407155317-251-00
PM,Thursday,20160407155347-252-01
PM,Thursday,20160407155502-253-00
PM,Thursday,20160407155529-254-00
PM,Thursday,20160407155603-255-00
PM,Thursday,20160407155714-256-01
PM,Thursday,20160407155825-257-00
PM,Thursday,20160407155845-258-01
PM,Thursday,20160407160038-259-00
PM,Thursday,20160407160101-260-00
PM,Thursday,20160407160247-261-00
PM,Thursday,20160407160441-262-00
PM,Thursday,20160407160806-263-00
PM,Thursday,20160407161004-264-01
PM,Thursday,20160407161120-265-01
PM,Thursday,20160407161137-266-00
PM,Thursday,20160407161207-267-00
PM,Thursday,20160407161323-268-01
PM,Thursday,20160407161406-269-01
PM,Thursday,20160407161852-270-00
PM,Thursday,20160407162047-271-00
PM,Thursday,20160407162137-272-00
PM,Thursday,20160407162212-273-00
PM,Thursday,20160407162224-274-01
PM,Thursday,20160407162327-275-00
PM,Thursday,20160407163049-276-00
PM,Thursday,20160407163710-277-01
PM,Thursday,20160407163845-278-01
PM,Thursday,20160407164116-279-01
PM,Thursday,20160407164203-280-00
PM,Thursday,20160407164242-281-00
PM,Thursday,20160407164347-282-00
PM,Thursday,20160407164407-283-01
PM,Thursday,20160407164606-284-01
PM,Thursday,20160407164625-285-01
PM,Thursday,20160407164716-286-00
PM,Thursday,20160407164857-287-00
PM,Thursday,20160407165149-288-00
PM,Thursday,20160407165359-289-00
PM,Thursday,20160407165421-290-00
PM,Thursday,20160407165449-291-01
PM,Thursday,20160407165840-292-01
PM,Thursday,20160407165904-293-00
PM,Thursday,20160407172800-294-01
PM,Thursday,20160407172944-295-01
PM,Thursday,20160407173419-296-00
PM,Thursday,20160407174123-297-00
PM,Thursday,20160407174155-298-00
PM,Thursday,20160407174514-299-00
PM,Thursday,20160407175259-300-00
PM,Thursday,20160407175348-301-00
PM,Thursday,20160407175440-302-00
PM,Thursday,20160407175515-303-01
PM,Thursday,20160407175555-304-00
PM,Thursday,20160407175613-305-01
PM,Thursday,20160407175659-306-01
PM,Thursday,20160407175800-307-01
PM,Thursday,20160407175826-308-01
PM,Thursday,20160407175956-309-01
PM,Thursday,20160407180022-310-01
PM,Thursday,20160407180130-311-00
PM,Thursday,20160407180150-312-00
PM,Thursday,20160407180257-313-00
PM,Thursday,20160407180354-314-01
PM,Thursday,20160407180439-315-00
PM,Thursday,20160407180524-316-00
PM,Thursday,20160407180648-317-00
PM,Thursday,20160407180718-318-01
PM,Thursday,20160407180735-319-01
PM,Thursday,20160407180816-320-01
PM,Thursday,20160407180854-321-00
PM,Thursday,20160407181047-322-00
PM,Thursday,20160407181228-323-00
PM,Thursday,20160407181303-324-00
PM,Thursday,20160407181328-325-01
PM,Thursday,20160407181443-326-00
PM,Thursday,20160407181529-327-00
PM,Thursday,20160407181715-328-01
PM,Thursday,20160407181924-329-00
PM,Thursday,20160407182006-330-00
PM,Thursday,20160407182213-331-01
PM,Thursday,20160407182241-332-01
PM,Thursday,20160407182438-333-00
PM,Thursday,20160407182535-334-01
PM,Thursday,20160407182656-335-00
PM,Thursday,20160407182901-336-00
PM,Thursday,20160407183041-337-00
PM,Thursday,20160407183203-338-01
PM,Thursday,20160407183530-339-01
PM,Thursday,20160407183628-340-01
PM,Thursday,20160407183734-341-01
PM,Thursday,20160407183941-342-00
PM,Thursday,20160407184151-343-01
PM,Thursday,20160407184207-344-00
PM,Thursday,20160407184229-345-01
PM,Thursday,20160407184710-346-01
PM,Thursday,20160407185043-347-00
PM,Thursday,20160407185159-348-01
PM,Thursday,20160407185308-349-01
PM,Thursday,20160407185455-350-00
PM,Thursday,20160407190649-351-00
PM,Thursday,20160407192129-352-00
PM,Thursday,20160407192253-353-01
PM,Thursday,20160407192320-354-00
PM,Thursday,20160407192543-355-00
PM,Thursday,20160407192619-356-00
PM,Thursday,20160407192637-357-01
PM,Thursday,20160407192947-358-01
PM,Thursday,20160407193056-359-00
PM,Thursday,20160407193138-360-01
PM,Thursday,20160407193209-361-00
PM,Thursday,20160407193336-362-00
PM,Thursday,20160407193502-363-00
PM,Thursday,20160407193620-364-01
PM,Thursday,20160407194145-365-00
PM,Thursday,20160407194256-366-00
PM,Thursday,20160407194407-367-00
PM,Thursday,20160407194928-368-01
PM,Thursday,20160407194951-369-01
PM,Thursday,20160407195136-370-01
PM,Thursday,20160407195357-371-00
PM,Thursday,20160407195610-372-01
PM,Thursday,20160407195710-373-00
PM,Thursday,20160407200329-374-00
PM,Thursday,20160407200348-375-01
PM,Thursday,20160407200506-376-00
PM,Thursday,20160407200532-377-01
PM,Thursday,20160407200747-378-01
PM,Thursday,20160407200827-379-00
PM,Thursday,20160407201126-380-01
PM,Thursday,20160407201409-381-01
PM,Thursday,20160407201600-382-01
PM,Thursday,20160407201620-383-01
PM,Thursday,20160407201642-384-00
PM,Thursday,20160407201720-385-01
PM,Thursday,20160407201907-386-00
PM,Thursday,20160407201930-387-01
PM,Thursday,20160407202249-388-01
PM,Thursday,20160407202436-389-00
PM,Thursday,20160407202513-390-01
PM,Thursday,20160407202548-391-01
PM,Thursday,20160407203046-392-00
PM,Thursday,20160407203336-393-01
PM,Thursday,20160407203748-394-00
PM,Thursday,20160407204246-395-01
PM,Thursday,20160407204412-396-01
PM,Thursday,20160407204602-397-01
PM,Thursday,20160407204620-398-00
PM,Thursday,20160407213745-399-00
PM,Thursday,20160407213912-400-01
PM,Thursday,20160407214137-401-00
PM,Thursday,20160407214214-402-00
PM,Thursday,20160407214512-403-00
PM,Thursday,20160407214655-404-00
PM,Thursday,20160407214718-405-00
PM,Thursday,20160407214849-406-01
PM,Thursday,20160407215214-407-01
PM,Thursday,20160407215255-408-00
PM,Thursday,20160407215331-409-00
PM,Thursday,20160407215426-410-01
PM,Thursday,20160407215632-411-01
PM,Thursday,20160407220254-412-00
PM,Thursday,20160407220831-413-01
PM,Thursday,20160407220908-414-01
PM,Thursday,20160407220943-415-01
PM,Thursday,20160407221648-416-01
PM,Thursday,20160407221711-417-00
PM,Thursday,20160407221820-418-00
PM,Thursday,20160407222041-419-00
PM,Thursday,20160407222949-420-01
PM,Thursday,20160407223118-421-00
PM,Thursday,20160407223314-422-00
PM,Thursday,20160407223655-423-00
PM,Thursday,20160407223846-424-00
PM,Thursday,20160407224746-425-00
PM,Thursday,20160407225308-426-00
PM,Thursday,20160407225837-427-01
PM,Thursday,20160407225911-428-01
PM,Thursday,20160407230413-429-01
PM,Thursday,20160407230814-430-01
PM,Thursday,20160407231854-431-00
PM,Thursday,20160407232110-432-01
PM,Thursday,20160407232132-433-00
AM,Friday,20160408021717-434-01
AM,Friday,20160408022022-435-00
AM,Friday,20160408023115-436-00
AM,Friday,20160408023145-437-01
AM,Friday,20160408055914-449-01
AM,Friday,20160408055953-450-01
AM,Friday,20160408060105-451-00
AM,Friday,20160408060209-452-00
AM,Friday,20160408060255-453-00
AM,Friday,20160408060405-454-00
AM,Friday,20160408063135-455-01
AM,Friday,20160408064248-456-01
AM,Friday,20160408064332-457-00
AM,Friday,20160408064351-458-00
AM,Friday,20160408064531-459-01
AM,Friday,20160408064551-460-00
AM,Friday,20160408065524-461-00
AM,Friday,20160408070415-462-00
AM,Friday,20160408070800-463-01
AM,Friday,20160408070846-464-01
AM,Friday,20160408071001-465-00
AM,Friday,20160408071029-466-01
AM,Friday,20160408071113-467-00
AM,Friday,20160408071143-468-01
AM,Friday,20160408071259-469-01
AM,Friday,20160408071334-470-01
AM,Friday,20160408071400-471-00
AM,Friday,20160408071448-472-01
AM,Friday,20160408071818-473-00
AM,Friday,20160408071925-474-01
AM,Friday,20160408071951-475-00
AM,Friday,20160408072131-476-00
AM,Friday,20160408072155-477-00
AM,Friday,20160408072220-478-01
AM,Friday,20160408072520-479-00
AM,Friday,20160408073728-480-01
AM,Friday,20160408073929-481-01
AM,Friday,20160408074012-482-01
AM,Friday,20160408074409-483-00
AM,Friday,20160408074804-484-01
AM,Friday,20160408075415-485-01
AM,Friday,20160408075646-486-01
AM,Friday,20160408075823-487-01
AM,Friday,20160408080035-488-01
AM,Friday,20160408080306-489-00
AM,Friday,20160408080321-490-01
AM,Friday,20160408080422-491-01
AM,Friday,20160408080936-492-00
AM,Friday,20160408080947-493-01
AM,Friday,20160408081013-494-01
AM,Friday,20160408081028-495-01
AM,Friday,20160408081154-496-00
AM,Friday,20160408081253-497-01
AM,Friday,20160408081305-498-00
AM,Friday,20160408081503-01-00
AM,Friday,20160408081541-02-01
AM,Friday,20160408081603-03-01
AM,Friday,20160408081741-04-00
AM,Friday,20160408082545-05-01
AM,Friday,20160408082658-06-01
AM,Friday,20160408082814-07-00
AM,Friday,20160408082846-08-00
AM,Friday,20160408082914-09-01
AM,Friday,20160408083026-10-01
AM,Friday,20160408083325-11-01
AM,Friday,20160408083718-12-01
AM,Friday,20160408083926-13-00
AM,Friday,20160408083948-14-00
AM,Friday,20160408084416-15-01
AM,Friday,20160408084455-16-00
AM,Friday,20160408084518-17-01
AM,Friday,20160408084715-18-00
AM,Friday,20160408084746-19-00
AM,Friday,20160408084817-20-01
AM,Friday,20160408084904-21-00
AM,Friday,20160408085326-22-00
AM,Friday,20160408085349-23-01
AM,Friday,20160408085424-24-01
AM,Friday,20160408085603-25-00
AM,Friday,20160408085710-26-01
AM,Friday,20160408092422-27-01
AM,Friday,20160408093202-28-00
AM,Friday,20160408093731-29-00
AM,Friday,20160408093913-30-00
AM,Friday,20160408093944-31-01
AM,Friday,20160408095512-32-01
AM,Friday,20160408095639-33-00
AM,Friday,20160408095752-34-01
AM,Friday,20160408100129-35-00
AM,Friday,20160408100140-36-01
AM,Friday,20160408100206-37-00
AM,Friday,20160408100315-38-01
AM,Friday,20160408100336-39-00
AM,Friday,20160408100431-40-00
AM,Friday,20160408100530-41-00
AM,Friday,20160408100701-42-00
AM,Friday,20160408100723-43-00
AM,Friday,20160408100833-44-00
AM,Friday,20160408100903-45-00
AM,Friday,20160408101159-46-01
AM,Friday,20160408102717-47-00
AM,Friday,20160408102833-48-01
AM,Friday,20160408102905-49-01
AM,Friday,20160408103108-50-00
AM,Friday,20160408103216-51-00
AM,Friday,20160408103356-52-01
AM,Friday,20160408103454-53-00
AM,Friday,20160408103515-54-00
AM,Friday,20160408104019-55-01
AM,Friday,20160408104043-56-00
AM,Friday,20160408104340-57-00
AM,Friday,20160408104500-58-01
AM,Friday,20160408104720-59-01
AM,Friday,20160408104735-60-01
AM,Friday,20160408104749-61-01
AM,Friday,20160408104820-62-00
AM,Friday,20160408105044-63-01
AM,Friday,20160408105137-64-01
AM,Friday,20160408105559-65-01
AM,Friday,20160408105724-66-00
AM,Friday,20160408110114-67-00
AM,Friday,20160408110212-68-01
AM,Friday,20160408110339-69-00
AM,Friday,20160408110425-70-01
AM,Friday,20160408110459-71-00
AM,Friday,20160408110652-72-00
AM,Friday,20160408110834-73-01
AM,Friday,20160408113949-01-00
AM,Friday,20160408114040-02-01
AM,Friday,20160408114229-03-00
AM,Friday,20160408114308-04-01
PM,Friday,20160408135807-01-01
PM,Friday,20160408135951-02-00
PM,Friday,20160408140042-03-01
PM,Friday,20160408140110-04-01
PM,Friday,20160408140518-05-01
PM,Friday,20160408140822-06-00
PM,Friday,20160408141001-07-00
PM,Friday,20160408150005-08-00
PM,Friday,20160408150140-09-00
PM,Friday,20160408151010-10-00
PM,Friday,20160408151051-11-00
PM,Friday,20160408151339-12-01
PM,Friday,20160408151400-13-00
PM,Friday,20160408151838-14-00
PM,Friday,20160408151935-15-00
PM,Friday,20160408151952-16-00
PM,Friday,20160408152020-17-01
PM,Friday,20160408153031-18-00
PM,Friday,20160408153132-19-01
PM,Friday,20160408153149-20-01
PM,Friday,20160408153436-21-00
PM,Friday,20160408153507-22-01
PM,Friday,20160408153547-23-01
PM,Friday,20160408153637-24-00
PM,Friday,20160408153831-25-01
PM,Friday,20160408153935-26-00
PM,Friday,20160408154042-27-00
PM,Friday,20160408154530-28-01
PM,Friday,20160408154738-29-01
PM,Friday,20160408154834-30-01
PM,Friday,20160408154907-31-00
PM,Friday,20160408154945-32-00
PM,Friday,20160408155055-33-01
PM,Friday,20160408155122-34-01
PM,Friday,20160408155223-35-00
PM,Friday,20160408155248-36-01
PM,Friday,20160408155910-37-01
PM,Friday,20160408160010-38-01
PM,Friday,20160408160407-39-01
PM,Friday,20160408160715-40-00
PM,Friday,20160408160822-41-01
PM,Friday,20160408160933-42-00
PM,Friday,20160408160944-43-01
PM,Friday,20160408161135-44-00
PM,Friday,20160408161229-45-01
PM,Friday,20160408161425-46-01
PM,Friday,20160408161437-47-00
PM,Friday,20160408161451-48-00
PM,Friday,20160408161815-49-01
PM,Friday,20160408161919-50-01
PM,Friday,20160408162028-51-01
PM,Friday,20160408162220-52-00
PM,Friday,20160408162241-53-01
PM,Friday,20160408162321-54-00
PM,Friday,20160408162456-55-01
PM,Friday,20160408162530-56-01
PM,Friday,20160408163844-57-00
PM,Friday,20160408163958-58-01
PM,Friday,20160408164543-59-01
PM,Friday,20160408164643-60-01
PM,Friday,20160408164726-61-01
PM,Friday,20160408164806-62-01
PM,Friday,20160408164930-63-00
PM,Friday,20160408165122-64-00
PM,Friday,20160408165300-65-01
PM,Friday,20160408165331-66-01
PM,Friday,20160408165504-67-00
PM,Friday,20160408165548-68-00
PM,Friday,20160408165819-69-01
PM,Friday,20160408170050-70-01
PM,Friday,20160408170124-71-00
PM,Friday,20160408170316-72-00
PM,Friday,20160408170405-73-01
PM,Friday,20160408170430-74-01
PM,Friday,20160408170512-75-00
PM,Friday,20160408170551-76-00
PM,Friday,20160408170628-77-00
PM,Friday,20160408170643-78-01
PM,Friday,20160408170703-79-01
PM,Friday,20160408170736-80-00
PM,Friday,20160408170755-81-01
PM,Friday,20160408171028-82-01
PM,Friday,20160408171249-83-00
PM,Friday,20160408171420-84-00
PM,Friday,20160408171452-85-01
PM,Friday,20160408171617-86-00
PM,Friday,20160408171731-87-00
PM,Friday,20160408171901-88-00
PM,Friday,20160408172006-89-01
PM,Friday,20160408172104-90-00
PM,Friday,20160408172139-91-01
PM,Friday,20160408172208-92-01
PM,Friday,20160408172413-93-00
PM,Friday,20160408172554-94-00
PM,Friday,20160408172630-95-01
PM,Friday,20160408172904-96-01
PM,Friday,20160408172924-97-00
PM,Friday,20160408172957-98-01
PM,Friday,20160408173041-99-01
PM,Friday,20160408173133-100-00
PM,Friday,20160408173314-101-01
PM,Friday,20160408173404-102-01
PM,Friday,20160408173444-103-00
PM,Friday,20160408173549-104-00
PM,Friday,20160408173802-105-01
PM,Friday,20160408174019-106-01
PM,Friday,20160408174639-107-01
PM,Friday,20160408174859-108-01
PM,Friday,20160408174945-109-01
PM,Friday,20160408175034-110-00
PM,Friday,20160408175124-111-00
PM,Friday,20160408180734-112-00
PM,Friday,20160408180813-113-01
PM,Friday,20160408181044-114-01
PM,Friday,20160408181201-115-00
PM,Friday,20160408181349-116-00
PM,Friday,20160408181425-117-00
PM,Friday,20160408181521-118-01
PM,Friday,20160408181757-119-00
PM,Friday,20160408181934-120-00
PM,Friday,20160408182252-121-01
PM,Friday,20160408183303-122-01
PM,Friday,20160408183538-123-01
PM,Friday,20160408183714-124-01
PM,Friday,20160408183752-125-00
PM,Friday,20160408183802-126-01
PM,Friday,20160408183840-127-00
PM,Friday,20160408184405-128-00
PM,Friday,20160408191512-129-00
PM,Friday,20160408191529-130-01
PM,Friday,20160408192325-131-00
PM,Friday,20160408192356-132-01
PM,Friday,20160408192455-133-01
PM,Friday,20160408193455-134-00
PM,Friday,20160408193908-135-01
PM,Friday,20160408195241-136-01
PM,Friday,20160408200702-137-00
PM,Friday,20160408200736-138-00
PM,Friday,20160408201746-139-01
PM,Friday,20160408210727-01-01
PM,Friday,20160408210843-02-00
PM,Friday,20160408211200-03-01
PM,Friday,20160408211249-04-01
PM,Friday,20160408213317-05-01
PM,Friday,20160408213357-06-00
PM,Friday,20160408213649-07-00
PM,Friday,20160408213740-08-01
PM,Friday,20160408213912-09-01
PM,Friday,20160408214115-10-00
PM,Friday,20160408214852-11-01
PM,Friday,20160408215323-12-00
PM,Friday,20160408215405-13-01
PM,Friday,20160408223457-14-00
PM,Friday,20160408224351-15-01
PM,Friday,20160408224434-16-00
PM,Friday,20160408225638-17-01
PM,Friday,20160408225706-18-01
PM,Friday,20160408225758-19-00
PM,Friday,20160408231530-20-00
PM,Friday,20160408231600-21-00
PM,Friday,20160408231636-22-00
PM,Friday,20160408231705-23-01
PM,Friday,20160408231834-24-00
PM,Friday,20160408231958-25-00
AM,Saturday,20160409031950-26-00
AM,Saturday,20160409032427-27-00
AM,Saturday,20160409032713-28-01
AM,Saturday,20160409033358-29-00
AM,Saturday,20160409033457-30-00
AM,Saturday,20160409051353-31-00
AM,Saturday,20160409051453-32-01
AM,Saturday,20160409052453-33-00
AM,Saturday,20160409053353-34-00
AM,Saturday,20160409053757-35-00
AM,Saturday,20160409064025-36-00
AM,Saturday,20160409064054-37-00
AM,Saturday,20160409064149-38-00
AM,Saturday,20160409064217-39-00
AM,Saturday,20160409065204-40-01
AM,Saturday,20160409065224-41-00
AM,Saturday,20160409072455-42-00
AM,Saturday,20160409072554-43-01
AM,Saturday,20160409072706-44-00
AM,Saturday,20160409072759-45-01
AM,Saturday,20160409072902-46-01
AM,Saturday,20160409073626-47-01
AM,Saturday,20160409073727-48-00
AM,Saturday,20160409073836-49-01
AM,Saturday,20160409074019-50-01
AM,Saturday,20160409074147-51-01
AM,Saturday,20160409074233-52-01
AM,Saturday,20160409074316-53-00
AM,Saturday,20160409075021-54-00
AM,Saturday,20160409075034-55-01
AM,Saturday,20160409080011-56-01
AM,Saturday,20160409080210-57-00
AM,Saturday,20160409080237-58-01
AM,Saturday,20160409080813-59-00
AM,Saturday,20160409080905-60-01
AM,Saturday,20160409080931-61-00
AM,Saturday,20160409080947-62-00
AM,Saturday,20160409081034-63-00
AM,Saturday,20160409081453-64-00
AM,Saturday,20160409082645-65-00
AM,Saturday,20160409082715-66-00
AM,Saturday,20160409082726-67-01
AM,Saturday,20160409082748-68-00
AM,Saturday,20160409082825-69-01
AM,Saturday,20160409082840-70-01
AM,Saturday,20160409083059-71-00
AM,Saturday,20160409083713-72-00
AM,Saturday,20160409083828-73-01
AM,Saturday,20160409090701-01-00
AM,Saturday,20160409090817-02-00
AM,Saturday,20160409090922-03-01
AM,Saturday,20160409092100-01-01
AM,Saturday,20160409092512-02-01
AM,Saturday,20160409092549-03-00
AM,Saturday,20160409093028-04-01
AM,Saturday,20160409093212-05-00
AM,Saturday,20160409093348-06-00
AM,Saturday,20160409094108-07-01
AM,Saturday,20160409094247-08-01
AM,Saturday,20160409094425-01-01
AM,Saturday,20160409094654-02-00
AM,Saturday,20160409095008-03-00
AM,Saturday,20160409095327-04-01
AM,Saturday,20160409095537-05-01
AM,Saturday,20160409095559-06-00
AM,Saturday,20160409095643-07-00
AM,Saturday,20160409100133-08-01
AM,Saturday,20160409100213-09-00
AM,Saturday,20160409100241-10-01
AM,Saturday,20160409100300-11-00
AM,Saturday,20160409100324-12-01
AM,Saturday,20160409100440-13-01
AM,Saturday,20160409100455-14-01
AM,Saturday,20160409100542-15-01
AM,Saturday,20160409100753-01-01
AM,Saturday,20160409100839-02-01
AM,Saturday,20160409101050-03-00
AM,Saturday,20160409101410-04-01
AM,Saturday,20160409101447-05-01
AM,Saturday,20160409101654-06-00
AM,Saturday,20160409101814-07-01
AM,Saturday,20160409101904-08-00
AM,Saturday,20160409102400-09-01
AM,Saturday,20160409102928-10-00
AM,Saturday,20160409104049-11-00
AM,Saturday,20160409104921-12-01
AM,Saturday,20160409105058-13-00
AM,Saturday,20160409105149-14-00
AM,Saturday,20160409105419-15-01
AM,Saturday,20160409105439-16-01
AM,Saturday,20160409105950-17-00
AM,Saturday,20160409110052-18-00
AM,Saturday,20160409110322-19-00
AM,Saturday,20160409110337-20-01
AM,Saturday,20160409110447-21-00
AM,Saturday,20160409110736-22-00
AM,Saturday,20160409110851-23-00
AM,Saturday,20160409110935-24-01
AM,Saturday,20160409111101-25-01
AM,Saturday,20160409111152-26-00
AM,Saturday,20160409111234-27-01
AM,Saturday,20160409111411-28-00
AM,Saturday,20160409111629-29-00
AM,Saturday,20160409111733-30-00
AM,Saturday,20160409111914-31-01
AM,Saturday,20160409112034-32-00
AM,Saturday,20160409112101-33-00
AM,Saturday,20160409112132-34-01
AM,Saturday,20160409112234-35-01
AM,Saturday,20160409112324-36-01
AM,Saturday,20160409112343-37-01
AM,Saturday,20160409112513-38-01
AM,Saturday,20160409112739-39-00
AM,Saturday,20160409112759-40-01
AM,Saturday,20160409112925-41-01
AM,Saturday,20160409113221-42-01
AM,Saturday,20160409113258-43-00
AM,Saturday,20160409113523-44-01
AM,Saturday,20160409113710-45-01
AM,Saturday,20160409113800-46-00
AM,Saturday,20160409114149-01-00
AM,Saturday,20160409114257-02-01
AM,Saturday,20160409114424-03-00
AM,Saturday,20160409114538-04-01
AM,Saturday,20160409114744-05-01
AM,Saturday,20160409114813-06-01
AM,Saturday,20160409115323-07-00
AM,Saturday,20160409115829-08-00
PM,Saturday,20160409120401-09-01
PM,Saturday,20160409120449-10-01
PM,Saturday,20160409120514-11-01
PM,Saturday,20160409120603-12-00
PM,Saturday,20160409120650-13-01
PM,Saturday,20160409120832-14-01
PM,Saturday,20160409121124-15-00
PM,Saturday,20160409121229-16-00
PM,Saturday,20160409121249-17-01
PM,Saturday,20160409121300-18-01
PM,Saturday,20160409121340-19-01
PM,Saturday,20160409121429-20-00
PM,Saturday,20160409121506-21-00
PM,Saturday,20160409121519-22-00
PM,Saturday,20160409121739-23-01
PM,Saturday,20160409121834-24-01
PM,Saturday,20160409122034-25-00
PM,Saturday,20160409123356-26-01
PM,Saturday,20160409123541-27-01
PM,Saturday,20160409123620-28-00
PM,Saturday,20160409123646-29-00
PM,Saturday,20160409123702-30-00
PM,Saturday,20160409123743-31-00
PM,Saturday,20160409123839-32-00
PM,Saturday,20160409123910-33-00
PM,Saturday,20160409123949-34-01
PM,Saturday,20160409124005-35-00
PM,Saturday,20160409124045-36-00
PM,Saturday,20160409124121-37-00
PM,Saturday,20160409124134-38-01
PM,Saturday,20160409124159-39-01
PM,Saturday,20160409124223-40-00
PM,Saturday,20160409124259-41-00
PM,Saturday,20160409124526-42-00
PM,Saturday,20160409124600-43-00
PM,Saturday,20160409124656-44-00
PM,Saturday,20160409124841-45-01
PM,Saturday,20160409124911-46-00
PM,Saturday,20160409125037-47-01
PM,Saturday,20160409125321-48-01
PM,Saturday,20160409125411-49-00
PM,Saturday,20160409125624-50-00
PM,Saturday,20160409125833-51-00
PM,Saturday,20160409125858-52-01
PM,Saturday,20160409125953-53-00
PM,Saturday,20160409130029-54-00
PM,Saturday,20160409130123-55-01
PM,Saturday,20160409130159-56-00
PM,Saturday,20160409130406-57-00
PM,Saturday,20160409130426-58-01
PM,Saturday,20160409130455-59-00
PM,Saturday,20160409130539-60-00
PM,Saturday,20160409130635-61-00
PM,Saturday,20160409130711-62-01
PM,Saturday,20160409131404-63-00
PM,Saturday,20160409131424-64-00
PM,Saturday,20160409131448-65-01
PM,Saturday,20160409131624-66-00
PM,Saturday,20160409131754-67-00
PM,Saturday,20160409132139-68-00
PM,Saturday,20160409132250-69-00
PM,Saturday,20160409133935-70-01
PM,Saturday,20160409134122-71-01
PM,Saturday,20160409134811-72-00
PM,Saturday,20160409140556-73-00
PM,Saturday,20160409141332-74-01
PM,Saturday,20160409142345-75-00
PM,Saturday,20160409143342-76-00
PM,Saturday,20160409143432-77-00
PM,Saturday,20160409143455-78-01
PM,Saturday,20160409143707-79-00
PM,Saturday,20160409143725-80-01
PM,Saturday,20160409143832-81-01
PM,Saturday,20160409143900-82-00
PM,Saturday,20160409143927-83-00
PM,Saturday,20160409144006-84-00
PM,Saturday,20160409144829-85-00
PM,Saturday,20160409144917-86-00
PM,Saturday,20160409144958-87-01
PM,Saturday,20160409145105-88-01
PM,Saturday,20160409150440-89-00
PM,Saturday,20160409150526-90-01
PM,Saturday,20160409150625-91-01
PM,Saturday,20160409150651-92-01
PM,Saturday,20160409150802-93-00
PM,Saturday,20160409150821-94-01
PM,Saturday,20160409150900-95-01
PM,Saturday,20160409150958-96-00
PM,Saturday,20160409151028-97-00
PM,Saturday,20160409151058-98-01
PM,Saturday,20160409151149-99-00
PM,Saturday,20160409151222-100-00
PM,Saturday,20160409151245-101-01
PM,Saturday,20160409151301-102-01
PM,Saturday,20160409151346-103-00
PM,Saturday,20160409151435-104-00
PM,Saturday,20160409151546-105-01
PM,Saturday,20160409151756-106-00
PM,Saturday,20160409151844-107-00
PM,Saturday,20160409152931-108-01
PM,Saturday,20160409153119-109-00
PM,Saturday,20160409153311-110-01
PM,Saturday,20160409153413-111-00
PM,Saturday,20160409153521-112-00
PM,Saturday,20160409161013-113-00
PM,Saturday,20160409161057-114-00
PM,Saturday,20160409162228-115-01
PM,Saturday,20160409162630-116-00
PM,Saturday,20160409162725-117-00
PM,Saturday,20160409162811-118-00
PM,Saturday,20160409162934-119-00
PM,Saturday,20160409163016-120-01
PM,Saturday,20160409163208-121-00
PM,Saturday,20160409163308-122-00
PM,Saturday,20160409163510-123-01
PM,Saturday,20160409163813-124-00
PM,Saturday,20160409163944-125-01
PM,Saturday,20160409164146-126-00
PM,Saturday,20160409164246-127-01
PM,Saturday,20160409164314-128-00
PM,Saturday,20160409164333-129-00
PM,Saturday,20160409164350-130-00
PM,Saturday,20160409164431-131-00
PM,Saturday,20160409164641-132-01
PM,Saturday,20160409165327-133-00
PM,Saturday,20160409165643-134-01
PM,Saturday,20160409165658-135-00
PM,Saturday,20160409165750-136-00
PM,Saturday,20160409165811-137-01
PM,Saturday,20160409165830-138-01
PM,Saturday,20160409170008-139-00
PM,Saturday,20160409170049-140-00
PM,Saturday,20160409170135-141-00
PM,Saturday,20160409170242-142-01
PM,Saturday,20160409170304-143-01
PM,Saturday,20160409170400-144-00
PM,Saturday,20160409170437-145-01
PM,Saturday,20160409170450-146-01
PM,Saturday,20160409170525-147-00
PM,Saturday,20160409170607-148-00
PM,Saturday,20160409170801-149-01
PM,Saturday,20160409170842-150-00
PM,Saturday,20160409171016-151-01
PM,Saturday,20160409171054-152-00
PM,Saturday,20160409171109-153-01
PM,Saturday,20160409171143-154-00
PM,Saturday,20160409171233-155-00
PM,Saturday,20160409171347-156-00
PM,Saturday,20160409171410-157-01
PM,Saturday,20160409171604-158-01
PM,Saturday,20160409171754-159-00
PM,Saturday,20160409171848-160-00
PM,Saturday,20160409171934-161-01
PM,Saturday,20160409172149-162-01
PM,Saturday,20160409172815-163-01
PM,Saturday,20160409172936-164-01
PM,Saturday,20160409173005-165-01
PM,Saturday,20160409173106-166-00
PM,Saturday,20160409173157-167-00
PM,Saturday,20160409173250-168-00
PM,Saturday,20160409173331-169-00
PM,Saturday,20160409173457-170-01
PM,Saturday,20160409174003-171-00
PM,Saturday,20160409174137-172-01
PM,Saturday,20160409174149-173-00
PM,Saturday,20160409174236-174-01
PM,Saturday,20160409174304-175-00
PM,Saturday,20160409174341-176-00
PM,Saturday,20160409174439-177-01
PM,Saturday,20160409174523-178-01
