id,key,value/rev,doc/_id,doc/_rev,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score
20160404182251-616-00,20160404182251-616-00,1-c95ef41103cfc6aa12faaa733b1ee753,20160404182251-616-00,1-c95ef41103cfc6aa12faaa733b1ee753,2016,4,4,18,22,51,7001-01-01,NO_TAGS,,20160404182251-616-00.jpg,Mixed_Color,Mixed_Color,0.971928,Stove,Stove,0.970934,Oven,Oven,0.941929,Dish_Washer,Dish_Washer,0.93956,Microwave,Microwave,0.916932,Library,Library,0.848621,Stockroom,Stockroom,0.821338,Control_Room,Control_Room,0.809548,Pubbing,Pubbing,0.77525,Courtroom,Courtroom,0.731282,Archery,Archery,0.70619,Living_Room,Living_Room,0.664551,Shopping,Shopping,0.648727,Table_Tennis,Table_Tennis,0.645785,Engine_or_Control_Room,Engine_or_Control_Room,0.617782,Conference_Room,Conference_Room,0.601716,Appliance,Appliance,0.516338,Sweet_Treat,Sweet_Treat,0.512475,,,,,,,,,,,,,,,,,,,,,,,,
20160404182320-617-00,20160404182320-617-00,1-8beaf668f79de6c4e0b84d44966c5dca,20160404182320-617-00,1-8beaf668f79de6c4e0b84d44966c5dca,2016,4,4,18,23,20,5401-01-01,NO_TAGS,,20160404182320-617-00.jpg,Mixed_Color,Mixed_Color,0.974109,Stove,Stove,0.968249,Oven,Oven,0.958827,Dish_Washer,Dish_Washer,0.948417,Microwave,Microwave,0.905754,Pubbing,Pubbing,0.846007,Stockroom,Stockroom,0.827638,Library,Library,0.805254,Dining_Hall,Dining_Hall,0.700339,Conference_Room,Conference_Room,0.698775,Control_Room,Control_Room,0.689233,Table_Tennis,Table_Tennis,0.659967,Shopping,Shopping,0.62744,Archery,Archery,0.627222,Living_Room,Living_Room,0.614242,Leisure_Activity,Leisure_Activity,0.595626,Big_Group,Big_Group,0.586624,Riot,Riot,0.515463,Appliance,Appliance,0.505587,,,,,,,,,,,,,,,,,,,,,
20160404182423-618-00,20160404182423-618-00,1-6924bc8c86bd7e3eb2bc949047f08e04,20160404182423-618-00,1-6924bc8c86bd7e3eb2bc949047f08e04,2016,4,4,18,24,23,5601-01-01,NO_TAGS,,20160404182423-618-00.jpg,Mixed_Color,Mixed_Color,0.973794,Stove,Stove,0.972093,Dish_Washer,Dish_Washer,0.947666,Oven,Oven,0.947154,Microwave,Microwave,0.933962,Pubbing,Pubbing,0.864683,Archery,Archery,0.855968,Stockroom,Stockroom,0.807053,Control_Room,Control_Room,0.774495,Dining_Hall,Dining_Hall,0.756274,Distillery,Distillery,0.728511,Conference_Room,Conference_Room,0.673977,Shopping,Shopping,0.639869,Leisure_Activity,Leisure_Activity,0.636705,Living_Room,Living_Room,0.629641,Big_Group,Big_Group,0.621163,Table_Tennis,Table_Tennis,0.586667,Riot,Riot,0.563621,Whiskey,Whiskey,0.544226,Appliance,Appliance,0.521496,,,,,,,,,,,,,,,,,,
20160404182514-619-00,20160404182514-619-00,1-9ff04f4db697ee7704228e7df0b59df2,20160404182514-619-00,1-9ff04f4db697ee7704228e7df0b59df2,2016,4,4,18,25,14,8601-01-01,NO_TAGS,,20160404182514-619-00.jpg,Mixed_Color,Mixed_Color,0.972227,Stove,Stove,0.969778,Oven,Oven,0.953444,Dish_Washer,Dish_Washer,0.950251,Microwave,Microwave,0.912939,Archery,Archery,0.862327,Beauty_Salon,Beauty_Salon,0.846252,Pubbing,Pubbing,0.845062,Stockroom,Stockroom,0.784178,Conference_Room,Conference_Room,0.777646,Control_Room,Control_Room,0.775821,Distillery,Distillery,0.759196,Big_Group,Big_Group,0.70533,Riot,Riot,0.657894,Engine_or_Control_Room,Engine_or_Control_Room,0.630037,Whiskey,Whiskey,0.597916,Restaurant,Restaurant,0.528378,Appliance,Appliance,0.522332,,,,,,,,,,,,,,,,,,,,,,,,
20160404182611-620-00,20160404182611-620-00,1-a15c7da69834a9d7c5e2a66fee1bd9da,20160404182611-620-00,1-a15c7da69834a9d7c5e2a66fee1bd9da,2016,4,4,18,26,11,5001-01-01,NO_TAGS,,20160404182611-620-00.jpg,Mixed_Color,Mixed_Color,0.972358,Stove,Stove,0.971955,Oven,Oven,0.94995,Dish_Washer,Dish_Washer,0.946546,Microwave,Microwave,0.926626,Pubbing,Pubbing,0.899752,Control_Room,Control_Room,0.87507,Stockroom,Stockroom,0.810228,Archery,Archery,0.803752,Library,Library,0.791676,Beauty_Salon,Beauty_Salon,0.770813,Conference_Room,Conference_Room,0.75754,Riot,Riot,0.586527,Engine_or_Control_Room,Engine_or_Control_Room,0.575258,Store,Store,0.509476,Disturbance,Disturbance,0.502724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404182730-621-00,20160404182730-621-00,1-adc7883c6d2dcdcc2557268d701317f0,20160404182730-621-00,1-adc7883c6d2dcdcc2557268d701317f0,2016,4,4,18,27,30,3201-01-01,NO_TAGS,,20160404182730-621-00.jpg,Mixed_Color,Mixed_Color,0.972745,Stove,Stove,0.964429,Dish_Washer,Dish_Washer,0.949906,Oven,Oven,0.915828,Microwave,Microwave,0.909528,Library,Library,0.867259,Stockroom,Stockroom,0.8534,Living_Room,Living_Room,0.7696,Pubbing,Pubbing,0.752082,Engine_or_Control_Room,Engine_or_Control_Room,0.743838,Car_Repair_Shop,Car_Repair_Shop,0.74234,Distillery,Distillery,0.687795,Archery,Archery,0.639277,Industrial_Space,Industrial_Space,0.627225,Appliance,Appliance,0.510341,Snooker,Snooker,0.501515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183218-622-00,20160404183218-622-00,1-52d3cfd2e8127463bc71928f0a5435c7,20160404183218-622-00,1-52d3cfd2e8127463bc71928f0a5435c7,2016,4,4,18,32,18,5501-01-01,person,0.970688,20160404183218-622-00.jpg,Mixed_Color,Mixed_Color,0.973607,Stove,Stove,0.966644,Oven,Oven,0.958023,Archery,Archery,0.898808,Control_Room,Control_Room,0.890061,Dish_Washer,Dish_Washer,0.882521,Food_Processor,Food_Processor,0.869556,Engine_or_Control_Room,Engine_or_Control_Room,0.856268,Pubbing,Pubbing,0.851877,Living_Room,Living_Room,0.822679,Beauty_Salon,Beauty_Salon,0.817231,Drugstore,Drugstore,0.810174,Big_Group,Big_Group,0.771816,Library,Library,0.762874,Bar,Bar,0.747099,Snooker,Snooker,0.648926,Classroom,Classroom,0.644651,Table_Tennis,Table_Tennis,0.609394,Whiskey,Whiskey,0.596112,Celebrating,Celebrating,0.54957,,,,,,,,,,,,,,,,,,
20160404183319-623-00,20160404183319-623-00,1-64039b9a7371c600fd09a86ca0d033a1,20160404183319-623-00,1-64039b9a7371c600fd09a86ca0d033a1,2016,4,4,18,33,19,3001-01-01,person,0.916827,20160404183319-623-00.jpg,Mixed_Color,Mixed_Color,0.972041,Stove,Stove,0.956547,Oven,Oven,0.950269,Archery,Archery,0.873719,Food_Processor,Food_Processor,0.85461,Distillery,Distillery,0.849483,Beauty_Salon,Beauty_Salon,0.841859,Public_Transportation_Space,Public_Transportation_Space,0.825519,Airport_Terminal,Airport_Terminal,0.764329,Pubbing,Pubbing,0.759222,Living_Room,Living_Room,0.746677,Toaster,Toaster,0.732664,Industrial_Space,Industrial_Space,0.6923,Leisure_Activity,Leisure_Activity,0.654832,Big_Group,Big_Group,0.640731,Restaurant,Restaurant,0.596126,Eatery_Space,Eatery_Space,0.576686,Snooker,Snooker,0.536086,Whiskey,Whiskey,0.532812,,,,,,,,,,,,,,,,,,,,,
20160404183346-624-01,20160404183346-624-01,1-914f20dff2925c9d9da216726badf67e,20160404183346-624-01,1-914f20dff2925c9d9da216726badf67e,2016,4,4,18,33,46,6201-01-01,person,0.916827,20160404183346-624-01.jpg,Mixed_Color,Mixed_Color,0.971175,Stove,Stove,0.961844,Oven,Oven,0.951156,Dish_Washer,Dish_Washer,0.936011,Microwave,Microwave,0.89934,Control_Room,Control_Room,0.890761,Pubbing,Pubbing,0.858562,Beauty_Salon,Beauty_Salon,0.804817,Big_Group,Big_Group,0.798717,Library,Library,0.791442,Barber_Shop,Barber_Shop,0.789243,Engine_or_Control_Room,Engine_or_Control_Room,0.731836,Bar,Bar,0.712992,Industrial_Space,Industrial_Space,0.618477,Archery,Archery,0.607822,Eatery_Space,Eatery_Space,0.585841,Male_Adult,Male_Adult,0.526257,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183536-625-00,20160404183536-625-00,1-124f6cffdf96d078fc4fb5aaad9867dc,20160404183536-625-00,1-124f6cffdf96d078fc4fb5aaad9867dc,2016,4,4,18,35,36,2601-01-01,person,0.937027,20160404183536-625-00.jpg,Mixed_Color,Mixed_Color,0.968843,Stove,Stove,0.967762,Oven,Oven,0.953662,Microwave,Microwave,0.924459,Dish_Washer,Dish_Washer,0.897714,Archery,Archery,0.875184,Pubbing,Pubbing,0.861026,Control_Room,Control_Room,0.842341,Beauty_Salon,Beauty_Salon,0.827255,Dining_Car,Dining_Car,0.827116,Library,Library,0.812672,Living_Room,Living_Room,0.78102,Table_Tennis,Table_Tennis,0.699912,Engine_or_Control_Room,Engine_or_Control_Room,0.682646,Snooker,Snooker,0.611843,Eatery_Space,Eatery_Space,0.578609,Restaurant,Restaurant,0.575993,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183731-626-01,20160404183731-626-01,1-44339de2203e7a8413d05f8cc7c481f3,20160404183731-626-01,1-44339de2203e7a8413d05f8cc7c481f3,2016,4,4,18,37,31,4001-01-01,person,0.524979,20160404183731-626-01.jpg,Mixed_Color,Mixed_Color,0.971988,Stove,Stove,0.966535,Oven,Oven,0.921135,Toaster,Toaster,0.875736,Pubbing,Pubbing,0.864013,Microwave,Microwave,0.85829,Big_Group,Big_Group,0.853965,Control_Room,Control_Room,0.844084,Casino,Casino,0.772315,Beauty_Salon,Beauty_Salon,0.750265,Food_Court,Food_Court,0.748784,Conference_Room,Conference_Room,0.645032,Archery,Archery,0.633349,Whiskey,Whiskey,0.615487,Eatery_Space,Eatery_Space,0.602941,Table_Tennis,Table_Tennis,0.567919,Store,Store,0.50615,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183955-627-01,20160404183955-627-01,1-eff4ec4511bc0af2d94018f05628272b,20160404183955-627-01,1-eff4ec4511bc0af2d94018f05628272b,2016,4,4,18,39,55,4301-01-01,NO_TAGS,,20160404183955-627-01.jpg,Mixed_Color,Mixed_Color,0.970926,Stove,Stove,0.963189,Oven,Oven,0.95304,Dish_Washer,Dish_Washer,0.937628,Microwave,Microwave,0.927494,Pubbing,Pubbing,0.925532,Control_Room,Control_Room,0.893275,Library,Library,0.78928,Beauty_Salon,Beauty_Salon,0.785248,Food_Court,Food_Court,0.778163,Engine_or_Control_Room,Engine_or_Control_Room,0.7057,Riot,Riot,0.608082,Archery,Archery,0.561724,Eatery_Space,Eatery_Space,0.532443,Appliance,Appliance,0.528078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404184032-628-00,20160404184032-628-00,1-55fb290ac78f4c2fe9b4118b973f5789,20160404184032-628-00,1-55fb290ac78f4c2fe9b4118b973f5789,2016,4,4,18,40,32,4101-01-01,person,0.942676,20160404184032-628-00.jpg,Mixed_Color,Mixed_Color,0.971849,Stove,Stove,0.953494,Oven,Oven,0.950819,Dish_Washer,Dish_Washer,0.935936,Microwave,Microwave,0.913411,Pubbing,Pubbing,0.893253,Beauty_Salon,Beauty_Salon,0.824416,Table_Tennis,Table_Tennis,0.820566,Distillery,Distillery,0.818802,Control_Room,Control_Room,0.793281,Stockroom,Stockroom,0.778007,Bar,Bar,0.762586,Industrial_Space,Industrial_Space,0.683873,Big_Group,Big_Group,0.665388,Classroom,Classroom,0.616312,Eatery_Space,Eatery_Space,0.601258,Clubbing,Clubbing,0.580423,Leisure_Activity,Leisure_Activity,0.528596,,,,,,,,,,,,,,,,,,,,,,,,
20160404184138-629-01,20160404184138-629-01,1-cc6d22b8145d2191fa7ffe25b04fef5c,20160404184138-629-01,1-cc6d22b8145d2191fa7ffe25b04fef5c,2016,4,4,18,41,38,3701-01-01,person,0.890903,20160404184138-629-01.jpg,Mixed_Color,Mixed_Color,0.974112,Oven,Oven,0.929679,Stove,Stove,0.888261,Pina_Colada,Pina_Colada,0.887069,Public_Transportation_Space,Public_Transportation_Space,0.86405,Beauty_Salon,Beauty_Salon,0.857195,Dish_Washer,Dish_Washer,0.850879,Stockroom,Stockroom,0.821857,Big_Group,Big_Group,0.814602,Pubbing,Pubbing,0.802735,Food_Court,Food_Court,0.795897,Industrial_Space,Industrial_Space,0.711281,Conference_Room,Conference_Room,0.710757,Living_Room,Living_Room,0.628236,Eatery_Space,Eatery_Space,0.607888,Riot,Riot,0.601764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404184309-630-01,20160404184309-630-01,1-732060ec8d6c6e05cb482b480b38a45f,20160404184309-630-01,1-732060ec8d6c6e05cb482b480b38a45f,2016,4,4,18,43,9,1501-01-01,NO_TAGS,,20160404184309-630-01.jpg,Mixed_Color,Mixed_Color,0.967044,Stove,Stove,0.959514,Oven,Oven,0.949151,Control_Room,Control_Room,0.914235,Dish_Washer,Dish_Washer,0.909156,Microwave,Microwave,0.882007,Pubbing,Pubbing,0.854773,Riot,Riot,0.809699,Engine_or_Control_Room,Engine_or_Control_Room,0.809615,Stockroom,Stockroom,0.808688,Library,Library,0.800961,Food_Court,Food_Court,0.797159,Big_Group,Big_Group,0.769612,Motor_Sport,Motor_Sport,0.555093,Synchronized_Swimming,Synchronized_Swimming,0.533937,Appliance,Appliance,0.521436,Classroom,Classroom,0.517825,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404184400-631-00,20160404184400-631-00,1-a404d8c4f1beb6a3d91e93e1d632d4af,20160404184400-631-00,1-a404d8c4f1beb6a3d91e93e1d632d4af,2016,4,4,18,44,0,5501-01-01,NO_TAGS,,20160404184400-631-00.jpg,Mixed_Color,Mixed_Color,0.969109,Stove,Stove,0.95952,Oven,Oven,0.945347,Control_Room,Control_Room,0.890091,Auto_Factory,Auto_Factory,0.881543,Library,Library,0.873918,Microwave,Microwave,0.871949,Car_Repair_Shop,Car_Repair_Shop,0.865488,Riot,Riot,0.854297,Dish_Washer,Dish_Washer,0.845432,Pubbing,Pubbing,0.665202,Motor_Sport,Motor_Sport,0.663973,Auto_Track_Racing,Auto_Track_Racing,0.656404,Conference_Room,Conference_Room,0.638355,Industrial_Space,Industrial_Space,0.607989,Engine_or_Control_Room,Engine_or_Control_Room,0.584585,Store,Store,0.568577,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404184432-632-00,20160404184432-632-00,1-5d4916c1458521aa9849a19091cf7ad5,20160404184432-632-00,1-5d4916c1458521aa9849a19091cf7ad5,2016,4,4,18,44,32,4801-01-01,NO_TAGS,,20160404184432-632-00.jpg,Mixed_Color,Mixed_Color,0.96582,Stove,Stove,0.96582,Oven,Oven,0.951416,Dish_Washer,Dish_Washer,0.923492,Control_Room,Control_Room,0.911908,Pubbing,Pubbing,0.883924,Library,Library,0.872167,Microwave,Microwave,0.8699,Auto_Factory,Auto_Factory,0.859402,Engine_or_Control_Room,Engine_or_Control_Room,0.852767,Riot,Riot,0.840127,Car_Repair_Shop,Car_Repair_Shop,0.793106,Industrial_Space,Industrial_Space,0.658741,Eatery_Space,Eatery_Space,0.565211,Auto_Racing,Auto_Racing,0.564956,Motor_Sport,Motor_Sport,0.534713,Conference_Room,Conference_Room,0.533298,Appliance,Appliance,0.521859,,,,,,,,,,,,,,,,,,,,,,,,
20160404184959-633-00,20160404184959-633-00,1-a1799fe9f60cc407cb415f1480dbde8e,20160404184959-633-00,1-a1799fe9f60cc407cb415f1480dbde8e,2016,4,4,18,49,59,2601-01-01,person,0.5,20160404184959-633-00.jpg,Mixed_Color,Mixed_Color,0.967891,Stove,Stove,0.947444,Oven,Oven,0.928286,Microwave,Microwave,0.923175,Engine_Room,Engine_Room,0.911406,Control_Room,Control_Room,0.906488,Pubbing,Pubbing,0.88462,Coffee_Maker,Coffee_Maker,0.841012,Auto_Factory,Auto_Factory,0.827446,Engine_or_Control_Room,Engine_or_Control_Room,0.82409,Archery,Archery,0.776552,Riot,Riot,0.760151,Public_Transportation_Space,Public_Transportation_Space,0.688238,Industrial_Space,Industrial_Space,0.68785,Leisure_Activity,Leisure_Activity,0.587809,Appliance,Appliance,0.506435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404185112-634-00,20160404185112-634-00,1-71660f1319870b2c93155c5d15bd1277,20160404185112-634-00,1-71660f1319870b2c93155c5d15bd1277,2016,4,4,18,51,12,1001-01-01,person,0.354344,20160404185112-634-00.jpg,Mixed_Color,Mixed_Color,0.968971,Stove,Stove,0.961193,Dish_Washer,Dish_Washer,0.931105,Pubbing,Pubbing,0.927778,Oven,Oven,0.926128,Auto_Factory,Auto_Factory,0.876493,Microwave,Microwave,0.843026,Riot,Riot,0.833896,Stockroom,Stockroom,0.829081,Control_Room,Control_Room,0.703696,Assembly_Plant,Assembly_Plant,0.700806,Engine_or_Control_Room,Engine_or_Control_Room,0.581712,Industrial_Space,Industrial_Space,0.566474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404185417-635-00,20160404185417-635-00,1-3f0ca3378d712dca469fcf0e34a17dc4,20160404185417-635-00,1-3f0ca3378d712dca469fcf0e34a17dc4,2016,4,4,18,54,17,3601-01-01,NO_TAGS,,20160404185417-635-00.jpg,Mixed_Color,Mixed_Color,0.967489,Oven,Oven,0.957051,Stove,Stove,0.941221,Dish_Washer,Dish_Washer,0.935918,Microwave,Microwave,0.913292,Pubbing,Pubbing,0.91012,Stockroom,Stockroom,0.846066,Warehouse,Warehouse,0.829178,Control_Room,Control_Room,0.819501,Food_Court,Food_Court,0.787952,Archery,Archery,0.707935,Engine_or_Control_Room,Engine_or_Control_Room,0.553376,Appliance,Appliance,0.502781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404185551-636-00,20160404185551-636-00,1-4d04853fb215f246dbd96c4c0f94c3f1,20160404185551-636-00,1-4d04853fb215f246dbd96c4c0f94c3f1,2016,4,4,18,55,51,7401-01-01,NO_TAGS,,20160404185551-636-00.jpg,Mixed_Color,Mixed_Color,0.959614,Stove,Stove,0.949762,Oven,Oven,0.936521,Dish_Washer,Dish_Washer,0.933533,Toaster,Toaster,0.912364,Pubbing,Pubbing,0.911996,Engine_Room,Engine_Room,0.901016,Auto_Factory,Auto_Factory,0.895285,Control_Room,Control_Room,0.872797,Conference_Room,Conference_Room,0.805976,Car_Repair_Shop,Car_Repair_Shop,0.796176,Engine_or_Control_Room,Engine_or_Control_Room,0.75042,Riot,Riot,0.654646,Industrial_Space,Industrial_Space,0.639967,Appliance,Appliance,0.519803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404185814-637-01,20160404185814-637-01,1-46beb1d0de0302b179b3292a3213fec8,20160404185814-637-01,1-46beb1d0de0302b179b3292a3213fec8,2016,4,4,18,58,14,3101-01-01,NO_TAGS,,20160404185814-637-01.jpg,Mixed_Color,Mixed_Color,0.969607,Oven,Oven,0.945031,Stove,Stove,0.927921,Microwave,Microwave,0.909962,Pubbing,Pubbing,0.892131,Toaster,Toaster,0.890766,Living_Room,Living_Room,0.823363,Industrial_Space,Industrial_Space,0.725594,Stockroom,Stockroom,0.699718,Beauty_Salon,Beauty_Salon,0.676873,Car_Repair_Shop,Car_Repair_Shop,0.655916,Big_Group,Big_Group,0.654824,Dining_Room,Dining_Room,0.648759,Archery,Archery,0.576702,Conference_Room,Conference_Room,0.561631,Bar,Bar,0.554471,Whiskey,Whiskey,0.535299,Appliance,Appliance,0.517581,,,,,,,,,,,,,,,,,,,,,,,,
20160404190206-638-00,20160404190206-638-00,1-c22b706d44bc7325f76f1e7e653d3ee5,20160404190206-638-00,1-c22b706d44bc7325f76f1e7e653d3ee5,2016,4,4,19,2,6,1901-01-01,person,0.998341,20160404190206-638-00.jpg,Mixed_Color,Mixed_Color,0.970893,Oven,Oven,0.91666,Full_Body,Full_Body,0.914303,Dish_Washer,Dish_Washer,0.911032,Pubbing,Pubbing,0.879405,Clothing_Store,Clothing_Store,0.8506,Food_Processor,Food_Processor,0.848815,Library,Library,0.802358,Public_Transportation_Space,Public_Transportation_Space,0.80185,Stockroom,Stockroom,0.768662,Conference_Room,Conference_Room,0.618403,Industrial_Space,Industrial_Space,0.579209,Male_Adult,Male_Adult,0.542674,People,People,0.516929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404192556-639-01,20160404192556-639-01,1-9eabdb3c854d8e15f5ceaabfde27c8bd,20160404192556-639-01,1-9eabdb3c854d8e15f5ceaabfde27c8bd,2016,4,4,19,25,56,3701-01-01,person,0.331812,20160404192556-639-01.jpg,Mixed_Color,Mixed_Color,0.970464,Stove,Stove,0.95674,Dish_Washer,Dish_Washer,0.953963,Pubbing,Pubbing,0.908654,Oven,Oven,0.905777,Food_Processor,Food_Processor,0.820431,Stockroom,Stockroom,0.817711,Big_Group,Big_Group,0.787257,Distillery,Distillery,0.711641,Riot,Riot,0.617781,Warehouse,Warehouse,0.58223,Control_Room,Control_Room,0.581658,Store,Store,0.559912,Engine_or_Control_Room,Engine_or_Control_Room,0.547874,Appliance,Appliance,0.525862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404192623-640-01,20160404192623-640-01,1-5c4883e10cad86cfe65689e2fb31b384,20160404192623-640-01,1-5c4883e10cad86cfe65689e2fb31b384,2016,4,4,19,26,23,5601-01-01,NO_TAGS,,20160404192623-640-01.jpg,Mixed_Color,Mixed_Color,0.958829,Stove,Stove,0.940552,Dish_Washer,Dish_Washer,0.938992,Oven,Oven,0.9148,Microwave,Microwave,0.899253,Pubbing,Pubbing,0.887207,Stockroom,Stockroom,0.826469,Warehouse,Warehouse,0.801955,Auto_Factory,Auto_Factory,0.740942,Food_Court,Food_Court,0.727365,Riot,Riot,0.570255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404193032-641-01,20160404193032-641-01,1-f49c94a65bf5e955c37abe1b84677da8,20160404193032-641-01,1-f49c94a65bf5e955c37abe1b84677da8,2016,4,4,19,30,32,5001-01-01,NO_TAGS,,20160404193032-641-01.jpg,Mixed_Color,Mixed_Color,0.955301,Dish_Washer,Dish_Washer,0.950092,Stove,Stove,0.946559,Pubbing,Pubbing,0.932799,Oven,Oven,0.928887,Microwave,Microwave,0.918345,Archery,Archery,0.770667,Stockroom,Stockroom,0.74953,Control_Room,Control_Room,0.675741,Riot,Riot,0.664788,Food_Court,Food_Court,0.662676,Engine_or_Control_Room,Engine_or_Control_Room,0.61851,Auto_Factory,Auto_Factory,0.601596,Appliance,Appliance,0.522712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404193923-642-00,20160404193923-642-00,1-64ed5d7bc7b3686c2a01df6b0d9693cf,20160404193923-642-00,1-64ed5d7bc7b3686c2a01df6b0d9693cf,2016,4,4,19,39,23,5001-01-01,NO_TAGS,,20160404193923-642-00.jpg,Stove,Stove,0.952378,Oven,Oven,0.918652,Microwave,Microwave,0.917283,Flood,Flood,0.883669,Dish_Washer,Dish_Washer,0.87085,Pubbing,Pubbing,0.837138,Prison,Prison,0.792199,Rest_Room,Rest_Room,0.774594,Riot,Riot,0.743189,Stockroom,Stockroom,0.713512,Living_Room,Living_Room,0.689115,Mixed_Color,Mixed_Color,0.68129,Storm,Storm,0.656382,Dining_Room,Dining_Room,0.542041,Water_Structure,Water_Structure,0.537576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404194434-643-00,20160404194434-643-00,1-4bb0b5e7a36944c55f3b5fd7b8df96d2,20160404194434-643-00,1-4bb0b5e7a36944c55f3b5fd7b8df96d2,2016,4,4,19,44,34,5001-01-01,NO_TAGS,,20160404194434-643-00.jpg,Stove,Stove,0.953929,Oven,Oven,0.91457,Microwave,Microwave,0.883088,Prison,Prison,0.816427,Flood,Flood,0.813136,Rest_Room,Rest_Room,0.787782,Mixed_Color,Mixed_Color,0.777207,Coffee_Maker,Coffee_Maker,0.776832,Water_Structure,Water_Structure,0.768439,Living_Room,Living_Room,0.745256,Earthquake,Earthquake,0.709004,Engine_or_Control_Room,Engine_or_Control_Room,0.67326,Stockroom,Stockroom,0.64297,Lobby,Lobby,0.564923,Snack_Food,Snack_Food,0.553819,Archery,Archery,0.515125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404194517-644-00,20160404194517-644-00,1-9aaf2a6a7355c8138f2977cd138558ae,20160404194517-644-00,1-9aaf2a6a7355c8138f2977cd138558ae,2016,4,4,19,45,17,4801-01-01,NO_TAGS,,20160404194517-644-00.jpg,Stove,Stove,0.948903,Microwave,Microwave,0.932308,Oven,Oven,0.853734,Refrigerator,Refrigerator,0.840887,Water_Structure,Water_Structure,0.840399,Prison,Prison,0.83727,Mixed_Color,Mixed_Color,0.823024,Flood,Flood,0.795547,Rest_Room,Rest_Room,0.790728,Living_Room,Living_Room,0.762331,Earthquake,Earthquake,0.728861,Archery,Archery,0.612646,Riot,Riot,0.607573,Snack_Food,Snack_Food,0.577571,Greenery,Greenery,0.557403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
