ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,_ID
5,Pubbing,Pubbing,0.85354,2016,03,31,20,12,40,110-00,20160331201240-110-00
4,Oven,Oven,0.899143,2016,03,31,20,12,40,110-00,20160331201240-110-00
3,Dish_Washer,Dish_Washer,0.934137,2016,03,31,20,12,40,110-00,20160331201240-110-00
2,Yellow,Yellow,0.941222,2016,03,31,20,12,40,110-00,20160331201240-110-00
1,Microwave,Microwave,0.946131,2016,03,31,20,12,40,110-00,20160331201240-110-00
0,Stove,Stove,0.961864,2016,03,31,20,12,40,110-00,20160331201240-110-00
17,Appliance,Appliance,0.503189,2016,03,31,20,12,57,111-00,20160331201257-111-00
16,Store,Store,0.531292,2016,03,31,20,12,57,111-00,20160331201257-111-00
15,White_Wine,White_Wine,0.545902,2016,03,31,20,12,57,111-00,20160331201257-111-00
14,Wedding,Wedding,0.562745,2016,03,31,20,12,57,111-00,20160331201257-111-00
13,Eatery_Space,Eatery_Space,0.574331,2016,03,31,20,12,57,111-00,20160331201257-111-00
12,Restaurant,Restaurant,0.580704,2016,03,31,20,12,57,111-00,20160331201257-111-00
11,Stockroom,Stockroom,0.639478,2016,03,31,20,12,57,111-00,20160331201257-111-00
10,Lobby,Lobby,0.662141,2016,03,31,20,12,57,111-00,20160331201257-111-00
9,Living_Room,Living_Room,0.734698,2016,03,31,20,12,57,111-00,20160331201257-111-00
8,Beauty_Salon,Beauty_Salon,0.748133,2016,03,31,20,12,57,111-00,20160331201257-111-00
7,Mixed_Color,Mixed_Color,0.811812,2016,03,31,20,12,57,111-00,20160331201257-111-00
6,Dining_Room,Dining_Room,0.831278,2016,03,31,20,12,57,111-00,20160331201257-111-00
5,Pubbing,Pubbing,0.838425,2016,03,31,20,12,57,111-00,20160331201257-111-00
4,Oven,Oven,0.900006,2016,03,31,20,12,57,111-00,20160331201257-111-00
3,Yellow,Yellow,0.931749,2016,03,31,20,12,57,111-00,20160331201257-111-00
2,Microwave,Microwave,0.938514,2016,03,31,20,12,57,111-00,20160331201257-111-00
1,Dish_Washer,Dish_Washer,0.939337,2016,03,31,20,12,57,111-00,20160331201257-111-00
0,Stove,Stove,0.957547,2016,03,31,20,12,57,111-00,20160331201257-111-00
15,Dog_Racing,Dog_Racing,0.546789,2016,03,31,20,14,52,112-01,20160331201452-112-01
14,Leisure_Activity,Leisure_Activity,0.580235,2016,03,31,20,14,52,112-01,20160331201452-112-01
13,Restaurant,Restaurant,0.600785,2016,03,31,20,14,52,112-01,20160331201452-112-01
12,Mixed_Color,Mixed_Color,0.613739,2016,03,31,20,14,52,112-01,20160331201452-112-01
11,Dining_Room,Dining_Room,0.629806,2016,03,31,20,14,52,112-01,20160331201452-112-01
10,Living_Room,Living_Room,0.64526,2016,03,31,20,14,52,112-01,20160331201452-112-01
9,Hotel_Building,Hotel_Building,0.674635,2016,03,31,20,14,52,112-01,20160331201452-112-01
8,Forest_Path,Forest_Path,0.675834,2016,03,31,20,14,52,112-01,20160331201452-112-01
7,Stockroom,Stockroom,0.687972,2016,03,31,20,14,52,112-01,20160331201452-112-01
6,Engine_or_Control_Room,Engine_or_Control_Room,0.758389,2016,03,31,20,14,52,112-01,20160331201452-112-01
5,Archery,Archery,0.842361,2016,03,31,20,14,52,112-01,20160331201452-112-01
4,Microwave,Microwave,0.88505,2016,03,31,20,14,52,112-01,20160331201452-112-01
3,Musical_Instrument,Musical_Instrument,0.886142,2016,03,31,20,14,52,112-01,20160331201452-112-01
2,Yellow,Yellow,0.907106,2016,03,31,20,14,52,112-01,20160331201452-112-01
1,Stove,Stove,0.943355,2016,03,31,20,14,52,112-01,20160331201452-112-01
0,Dish_Washer,Dish_Washer,0.945783,2016,03,31,20,14,52,112-01,20160331201452-112-01
15,Racquet_Sport,Racquet_Sport,0.515187,2016,03,31,20,16,08,113-01,20160331201608-113-01
14,Living_Room,Living_Room,0.543175,2016,03,31,20,16,08,113-01,20160331201608-113-01
13,Food_Court,Food_Court,0.573435,2016,03,31,20,16,08,113-01,20160331201608-113-01
12,Engine_Room,Engine_Room,0.592716,2016,03,31,20,16,08,113-01,20160331201608-113-01
11,Restaurant,Restaurant,0.596118,2016,03,31,20,16,08,113-01,20160331201608-113-01
10,Rest_Room,Rest_Room,0.644589,2016,03,31,20,16,08,113-01,20160331201608-113-01
9,Clubbing,Clubbing,0.657987,2016,03,31,20,16,08,113-01,20160331201608-113-01
8,Forest_Path,Forest_Path,0.682392,2016,03,31,20,16,08,113-01,20160331201608-113-01
7,Archery,Archery,0.748041,2016,03,31,20,16,08,113-01,20160331201608-113-01
6,Dog_Racing,Dog_Racing,0.792333,2016,03,31,20,16,08,113-01,20160331201608-113-01
5,Engine_or_Control_Room,Engine_or_Control_Room,0.849844,2016,03,31,20,16,08,113-01,20160331201608-113-01
4,Heavy_Truck,Heavy_Truck,0.869615,2016,03,31,20,16,08,113-01,20160331201608-113-01
3,Microwave,Microwave,0.92599,2016,03,31,20,16,08,113-01,20160331201608-113-01
2,Yellow,Yellow,0.932184,2016,03,31,20,16,08,113-01,20160331201608-113-01
1,Stove,Stove,0.955784,2016,03,31,20,16,08,113-01,20160331201608-113-01
0,Dish_Washer,Dish_Washer,0.956341,2016,03,31,20,16,08,113-01,20160331201608-113-01
15,Store,Store,0.523702,2016,03,31,20,16,57,114-00,20160331201657-114-00
14,Restaurant,Restaurant,0.609963,2016,03,31,20,16,57,114-00,20160331201657-114-00
13,Engine_Room,Engine_Room,0.622671,2016,03,31,20,16,57,114-00,20160331201657-114-00
12,Rest_Room,Rest_Room,0.63276,2016,03,31,20,16,57,114-00,20160331201657-114-00
11,Dog_Racing,Dog_Racing,0.643735,2016,03,31,20,16,57,114-00,20160331201657-114-00
10,Clubbing,Clubbing,0.653232,2016,03,31,20,16,57,114-00,20160331201657-114-00
9,Forest_Path,Forest_Path,0.663574,2016,03,31,20,16,57,114-00,20160331201657-114-00
8,Lobby,Lobby,0.667635,2016,03,31,20,16,57,114-00,20160331201657-114-00
7,Living_Room,Living_Room,0.704947,2016,03,31,20,16,57,114-00,20160331201657-114-00
6,Archery,Archery,0.861991,2016,03,31,20,16,57,114-00,20160331201657-114-00
5,Musical_Instrument,Musical_Instrument,0.89108,2016,03,31,20,16,57,114-00,20160331201657-114-00
4,Engine_or_Control_Room,Engine_or_Control_Room,0.894401,2016,03,31,20,16,57,114-00,20160331201657-114-00
3,Microwave,Microwave,0.905966,2016,03,31,20,16,57,114-00,20160331201657-114-00
2,Yellow,Yellow,0.919444,2016,03,31,20,16,57,114-00,20160331201657-114-00
1,Dish_Washer,Dish_Washer,0.943904,2016,03,31,20,16,57,114-00,20160331201657-114-00
0,Stove,Stove,0.959935,2016,03,31,20,16,57,114-00,20160331201657-114-00
16,Green,Green,0.573249,2016,03,31,20,17,13,115-01,20160331201713-115-01
15,Golf,Golf,0.579371,2016,03,31,20,17,13,115-01,20160331201713-115-01
14,Mixed_Color,Mixed_Color,0.604065,2016,03,31,20,17,13,115-01,20160331201713-115-01
13,Clubbing,Clubbing,0.604476,2016,03,31,20,17,13,115-01,20160331201713-115-01
12,Restaurant,Restaurant,0.612201,2016,03,31,20,17,13,115-01,20160331201713-115-01
11,Public_Transportation_Space,Public_Transportation_Space,0.636577,2016,03,31,20,17,13,115-01,20160331201713-115-01
10,Lobby,Lobby,0.661819,2016,03,31,20,17,13,115-01,20160331201713-115-01
9,Hotel_Building,Hotel_Building,0.668717,2016,03,31,20,17,13,115-01,20160331201713-115-01
8,Living_Room,Living_Room,0.668883,2016,03,31,20,17,13,115-01,20160331201713-115-01
7,Library,Library,0.691527,2016,03,31,20,17,13,115-01,20160331201713-115-01
6,Archery,Archery,0.834164,2016,03,31,20,17,13,115-01,20160331201713-115-01
5,Musical_Instrument,Musical_Instrument,0.834313,2016,03,31,20,17,13,115-01,20160331201713-115-01
4,Engine_or_Control_Room,Engine_or_Control_Room,0.886264,2016,03,31,20,17,13,115-01,20160331201713-115-01
3,Dish_Washer,Dish_Washer,0.917826,2016,03,31,20,17,13,115-01,20160331201713-115-01
2,Yellow,Yellow,0.934131,2016,03,31,20,17,13,115-01,20160331201713-115-01
1,Microwave,Microwave,0.934582,2016,03,31,20,17,13,115-01,20160331201713-115-01
0,Stove,Stove,0.947887,2016,03,31,20,17,13,115-01,20160331201713-115-01
15,Dog_Racing,Dog_Racing,0.507706,2016,03,31,20,17,32,116-00,20160331201732-116-00
14,Clubbing,Clubbing,0.615122,2016,03,31,20,17,32,116-00,20160331201732-116-00
13,Mixed_Color,Mixed_Color,0.618116,2016,03,31,20,17,32,116-00,20160331201732-116-00
12,Restaurant,Restaurant,0.618502,2016,03,31,20,17,32,116-00,20160331201732-116-00
11,Engine_Room,Engine_Room,0.630545,2016,03,31,20,17,32,116-00,20160331201732-116-00
10,Lobby,Lobby,0.648069,2016,03,31,20,17,32,116-00,20160331201732-116-00
9,Hotel_Building,Hotel_Building,0.683002,2016,03,31,20,17,32,116-00,20160331201732-116-00
8,Forest_Path,Forest_Path,0.727984,2016,03,31,20,17,32,116-00,20160331201732-116-00
7,Living_Room,Living_Room,0.733824,2016,03,31,20,17,32,116-00,20160331201732-116-00
6,Archery,Archery,0.834513,2016,03,31,20,17,32,116-00,20160331201732-116-00
5,Engine_or_Control_Room,Engine_or_Control_Room,0.853463,2016,03,31,20,17,32,116-00,20160331201732-116-00
4,Musical_Instrument,Musical_Instrument,0.86874,2016,03,31,20,17,32,116-00,20160331201732-116-00
3,Microwave,Microwave,0.910889,2016,03,31,20,17,32,116-00,20160331201732-116-00
2,Yellow,Yellow,0.936864,2016,03,31,20,17,32,116-00,20160331201732-116-00
1,Stove,Stove,0.946104,2016,03,31,20,17,32,116-00,20160331201732-116-00
0,Dish_Washer,Dish_Washer,0.953838,2016,03,31,20,17,32,116-00,20160331201732-116-00
19,Brandy,Brandy,0.535935,2016,03,31,20,17,46,117-00,20160331201746-117-00
18,Sweet_Treat,Sweet_Treat,0.547523,2016,03,31,20,17,46,117-00,20160331201746-117-00
17,Pubbing,Pubbing,0.559903,2016,03,31,20,17,46,117-00,20160331201746-117-00
16,Riot,Riot,0.574971,2016,03,31,20,17,46,117-00,20160331201746-117-00
15,Classroom,Classroom,0.582977,2016,03,31,20,17,46,117-00,20160331201746-117-00
14,Hotel_Building,Hotel_Building,0.594634,2016,03,31,20,17,46,117-00,20160331201746-117-00
13,Rest_Room,Rest_Room,0.614671,2016,03,31,20,17,46,117-00,20160331201746-117-00
12,Restaurant,Restaurant,0.617079,2016,03,31,20,17,46,117-00,20160331201746-117-00
11,Lobby,Lobby,0.670665,2016,03,31,20,17,46,117-00,20160331201746-117-00
10,Mixed_Color,Mixed_Color,0.689607,2016,03,31,20,17,46,117-00,20160331201746-117-00
9,Forest_Path,Forest_Path,0.712182,2016,03,31,20,17,46,117-00,20160331201746-117-00
8,Clubbing,Clubbing,0.735168,2016,03,31,20,17,46,117-00,20160331201746-117-00
7,Living_Room,Living_Room,0.755721,2016,03,31,20,17,46,117-00,20160331201746-117-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.844585,2016,03,31,20,17,46,117-00,20160331201746-117-00
5,Archery,Archery,0.871231,2016,03,31,20,17,46,117-00,20160331201746-117-00
4,Musical_Instrument,Musical_Instrument,0.878924,2016,03,31,20,17,46,117-00,20160331201746-117-00
3,Microwave,Microwave,0.908346,2016,03,31,20,17,46,117-00,20160331201746-117-00
2,Yellow,Yellow,0.913999,2016,03,31,20,17,46,117-00,20160331201746-117-00
1,Dish_Washer,Dish_Washer,0.930285,2016,03,31,20,17,46,117-00,20160331201746-117-00
0,Stove,Stove,0.95302,2016,03,31,20,17,46,117-00,20160331201746-117-00
19,Store,Store,0.510717,2016,03,31,20,17,56,118-01,20160331201756-118-01
18,Mixed_Color,Mixed_Color,0.516897,2016,03,31,20,17,56,118-01,20160331201756-118-01
17,Whiskey,Whiskey,0.526604,2016,03,31,20,17,56,118-01,20160331201756-118-01
16,Rest_Room,Rest_Room,0.536287,2016,03,31,20,17,56,118-01,20160331201756-118-01
15,Pubbing,Pubbing,0.545512,2016,03,31,20,17,56,118-01,20160331201756-118-01
14,Prison,Prison,0.556734,2016,03,31,20,17,56,118-01,20160331201756-118-01
13,Hotel_Building,Hotel_Building,0.566062,2016,03,31,20,17,56,118-01,20160331201756-118-01
12,Restaurant,Restaurant,0.585092,2016,03,31,20,17,56,118-01,20160331201756-118-01
11,Green,Green,0.622201,2016,03,31,20,17,56,118-01,20160331201756-118-01
10,Dog_Racing,Dog_Racing,0.634443,2016,03,31,20,17,56,118-01,20160331201756-118-01
9,Forest_Path,Forest_Path,0.647979,2016,03,31,20,17,56,118-01,20160331201756-118-01
8,Clubbing,Clubbing,0.667244,2016,03,31,20,17,56,118-01,20160331201756-118-01
7,Living_Room,Living_Room,0.714408,2016,03,31,20,17,56,118-01,20160331201756-118-01
6,Toaster,Toaster,0.782994,2016,03,31,20,17,56,118-01,20160331201756-118-01
5,Engine_or_Control_Room,Engine_or_Control_Room,0.799315,2016,03,31,20,17,56,118-01,20160331201756-118-01
4,Archery,Archery,0.818187,2016,03,31,20,17,56,118-01,20160331201756-118-01
3,Microwave,Microwave,0.934622,2016,03,31,20,17,56,118-01,20160331201756-118-01
2,Yellow,Yellow,0.936533,2016,03,31,20,17,56,118-01,20160331201756-118-01
1,Dish_Washer,Dish_Washer,0.954009,2016,03,31,20,17,56,118-01,20160331201756-118-01
0,Stove,Stove,0.955062,2016,03,31,20,17,56,118-01,20160331201756-118-01
17,Brandy,Brandy,0.539173,2016,03,31,20,18,30,119-01,20160331201830-119-01
16,Restaurant,Restaurant,0.580345,2016,03,31,20,18,30,119-01,20160331201830-119-01
15,Industrial_Space,Industrial_Space,0.5944,2016,03,31,20,18,30,119-01,20160331201830-119-01
14,Green,Green,0.623931,2016,03,31,20,18,30,119-01,20160331201830-119-01
13,Clubbing,Clubbing,0.632244,2016,03,31,20,18,30,119-01,20160331201830-119-01
12,Rest_Room,Rest_Room,0.706298,2016,03,31,20,18,30,119-01,20160331201830-119-01
11,Emergency_Room,Emergency_Room,0.72549,2016,03,31,20,18,30,119-01,20160331201830-119-01
10,Mixed_Color,Mixed_Color,0.747468,2016,03,31,20,18,30,119-01,20160331201830-119-01
9,Living_Room,Living_Room,0.770077,2016,03,31,20,18,30,119-01,20160331201830-119-01
8,Distillery,Distillery,0.827689,2016,03,31,20,18,30,119-01,20160331201830-119-01
7,Musical_Instrument,Musical_Instrument,0.831144,2016,03,31,20,18,30,119-01,20160331201830-119-01
6,Archery,Archery,0.863796,2016,03,31,20,18,30,119-01,20160331201830-119-01
5,Engine_Room,Engine_Room,0.877552,2016,03,31,20,18,30,119-01,20160331201830-119-01
4,Engine_or_Control_Room,Engine_or_Control_Room,0.887382,2016,03,31,20,18,30,119-01,20160331201830-119-01
3,Dish_Washer,Dish_Washer,0.909088,2016,03,31,20,18,30,119-01,20160331201830-119-01
2,Yellow,Yellow,0.922676,2016,03,31,20,18,30,119-01,20160331201830-119-01
1,Microwave,Microwave,0.9371,2016,03,31,20,18,30,119-01,20160331201830-119-01
0,Stove,Stove,0.950053,2016,03,31,20,18,30,119-01,20160331201830-119-01
18,Industrial_Space,Industrial_Space,0.542465,2016,03,31,20,19,18,120-01,20160331201918-120-01
17,Restaurant,Restaurant,0.560133,2016,03,31,20,19,18,120-01,20160331201918-120-01
16,Kayaking,Kayaking,0.580255,2016,03,31,20,19,18,120-01,20160331201918-120-01
15,Mixed_Color,Mixed_Color,0.584605,2016,03,31,20,19,18,120-01,20160331201918-120-01
14,Green,Green,0.587414,2016,03,31,20,19,18,120-01,20160331201918-120-01
13,Living_Room,Living_Room,0.588466,2016,03,31,20,19,18,120-01,20160331201918-120-01
12,Dog_Racing,Dog_Racing,0.607655,2016,03,31,20,19,18,120-01,20160331201918-120-01
11,Clubbing,Clubbing,0.628284,2016,03,31,20,19,18,120-01,20160331201918-120-01
10,Hotel_Building,Hotel_Building,0.647947,2016,03,31,20,19,18,120-01,20160331201918-120-01
9,Emergency_Room,Emergency_Room,0.708285,2016,03,31,20,19,18,120-01,20160331201918-120-01
8,Rest_Room,Rest_Room,0.782328,2016,03,31,20,19,18,120-01,20160331201918-120-01
7,Musical_Instrument,Musical_Instrument,0.860758,2016,03,31,20,19,18,120-01,20160331201918-120-01
6,Archery,Archery,0.867277,2016,03,31,20,19,18,120-01,20160331201918-120-01
5,Engine_Room,Engine_Room,0.872267,2016,03,31,20,19,18,120-01,20160331201918-120-01
4,Microwave,Microwave,0.88022,2016,03,31,20,19,18,120-01,20160331201918-120-01
3,Yellow,Yellow,0.9122,2016,03,31,20,19,18,120-01,20160331201918-120-01
2,Engine_or_Control_Room,Engine_or_Control_Room,0.921048,2016,03,31,20,19,18,120-01,20160331201918-120-01
1,Dish_Washer,Dish_Washer,0.945152,2016,03,31,20,19,18,120-01,20160331201918-120-01
0,Stove,Stove,0.952921,2016,03,31,20,19,18,120-01,20160331201918-120-01
16,Green,Green,0.505801,2016,03,31,20,22,03,121-00,20160331202203-121-00
15,Auto_Track_Racing,Auto_Track_Racing,0.567911,2016,03,31,20,22,03,121-00,20160331202203-121-00
14,Mixed_Color,Mixed_Color,0.5838,2016,03,31,20,22,03,121-00,20160331202203-121-00
13,Engine_Room,Engine_Room,0.610371,2016,03,31,20,22,03,121-00,20160331202203-121-00
12,Restaurant,Restaurant,0.612544,2016,03,31,20,22,03,121-00,20160331202203-121-00
11,Clubbing,Clubbing,0.616825,2016,03,31,20,22,03,121-00,20160331202203-121-00
10,Forest_Path,Forest_Path,0.652916,2016,03,31,20,22,03,121-00,20160331202203-121-00
9,Living_Room,Living_Room,0.66969,2016,03,31,20,22,03,121-00,20160331202203-121-00
8,Public_Transportation_Space,Public_Transportation_Space,0.676842,2016,03,31,20,22,03,121-00,20160331202203-121-00
7,Rest_Room,Rest_Room,0.700949,2016,03,31,20,22,03,121-00,20160331202203-121-00
6,Musical_Instrument,Musical_Instrument,0.808042,2016,03,31,20,22,03,121-00,20160331202203-121-00
5,Engine_or_Control_Room,Engine_or_Control_Room,0.813617,2016,03,31,20,22,03,121-00,20160331202203-121-00
4,Archery,Archery,0.823409,2016,03,31,20,22,03,121-00,20160331202203-121-00
3,Yellow,Yellow,0.925896,2016,03,31,20,22,03,121-00,20160331202203-121-00
2,Dish_Washer,Dish_Washer,0.930139,2016,04,02,09,29,38,495-00,20160402092938-495-00
1,Stove,Stove,0.955444,2016,04,02,09,29,38,495-00,20160402092938-495-00
0,Mixed_Color,Mixed_Color,0.971766,2016,04,02,09,29,38,495-00,20160402092938-495-00
14,Big_Group,Big_Group,0.535073,2016,04,02,09,30,19,496-00,20160402093019-496-00
13,Shopping,Shopping,0.563998,2016,04,02,09,30,19,496-00,20160402093019-496-00
12,Engine_or_Control_Room,Engine_or_Control_Room,0.648492,2016,04,02,09,30,19,496-00,20160402093019-496-00
11,Living_Room,Living_Room,0.678825,2016,04,02,09,30,19,496-00,20160402093019-496-00
10,Classroom,Classroom,0.726132,2016,04,02,09,30,19,496-00,20160402093019-496-00
9,Dining_Car,Dining_Car,0.741088,2016,04,02,09,30,19,496-00,20160402093019-496-00
8,Car_Repair_Shop,Car_Repair_Shop,0.80281,2016,04,02,09,30,19,496-00,20160402093019-496-00
7,Beauty_Salon,Beauty_Salon,0.848403,2016,04,02,09,30,19,496-00,20160402093019-496-00
6,Pubbing,Pubbing,0.848601,2016,04,02,09,30,19,496-00,20160402093019-496-00
5,Stockroom,Stockroom,0.856256,2016,04,02,09,30,19,496-00,20160402093019-496-00
4,Oven,Oven,0.913312,2016,04,02,09,30,19,496-00,20160402093019-496-00
3,Microwave,Microwave,0.928835,2016,04,02,09,30,19,496-00,20160402093019-496-00
2,Dish_Washer,Dish_Washer,0.933696,2016,04,02,09,30,19,496-00,20160402093019-496-00
1,Stove,Stove,0.954349,2016,04,02,09,30,19,496-00,20160402093019-496-00
0,Mixed_Color,Mixed_Color,0.971994,2016,04,02,09,30,19,496-00,20160402093019-496-00
12,Male_Adult,Male_Adult,0.630057,2016,04,02,09,33,14,497-00,20160402093314-497-00
11,Big_Group,Big_Group,0.666378,2016,04,02,09,33,14,497-00,20160402093314-497-00
10,Stockroom,Stockroom,0.81551,2016,04,02,09,33,14,497-00,20160402093314-497-00
9,Control_Room,Control_Room,0.821999,2016,04,02,09,33,14,497-00,20160402093314-497-00
8,Beauty_Salon,Beauty_Salon,0.827325,2016,04,02,09,33,14,497-00,20160402093314-497-00
7,Barber_Shop,Barber_Shop,0.84138,2016,04,02,09,33,14,497-00,20160402093314-497-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.860448,2016,04,02,09,33,14,497-00,20160402093314-497-00
5,Microwave,Microwave,0.879274,2016,04,02,09,33,14,497-00,20160402093314-497-00
4,Pubbing,Pubbing,0.906613,2016,04,02,09,33,14,497-00,20160402093314-497-00
3,Stove,Stove,0.918851,2016,04,02,09,33,14,497-00,20160402093314-497-00
2,Oven,Oven,0.921529,2016,04,02,09,33,14,497-00,20160402093314-497-00
1,Dish_Washer,Dish_Washer,0.935828,2016,04,02,09,33,14,497-00,20160402093314-497-00
0,Mixed_Color,Mixed_Color,0.967624,2016,04,02,09,33,14,497-00,20160402093314-497-00
18,Eatery_Space,Eatery_Space,0.507572,2016,04,02,09,36,12,498-01,20160402093612-498-01
17,Industrial_Space,Industrial_Space,0.533481,2016,04,02,09,36,12,498-01,20160402093612-498-01
16,Riot,Riot,0.544415,2016,04,02,09,36,12,498-01,20160402093612-498-01
15,Conference_Room,Conference_Room,0.551684,2016,04,02,09,36,12,498-01,20160402093612-498-01
14,Whiskey,Whiskey,0.575937,2016,04,02,09,36,12,498-01,20160402093612-498-01
13,Crowd,Crowd,0.604261,2016,04,02,09,36,12,498-01,20160402093612-498-01
12,Disturbance,Disturbance,0.646189,2016,04,02,09,36,12,498-01,20160402093612-498-01
11,Demonstration,Demonstration,0.656227,2016,04,02,09,36,12,498-01,20160402093612-498-01
10,Beauty_Salon,Beauty_Salon,0.808403,2016,04,02,09,36,12,498-01,20160402093612-498-01
9,Stockroom,Stockroom,0.820922,2016,04,02,09,36,12,498-01,20160402093612-498-01
8,Pubbing,Pubbing,0.84487,2016,04,02,09,36,12,498-01,20160402093612-498-01
7,Engine_Room,Engine_Room,0.888318,2016,04,02,09,36,12,498-01,20160402093612-498-01
6,Microwave,Microwave,0.906202,2016,04,02,09,36,12,498-01,20160402093612-498-01
5,Control_Room,Control_Room,0.90924,2016,04,02,09,36,12,498-01,20160402093612-498-01
4,Dish_Washer,Dish_Washer,0.915196,2016,04,02,09,36,12,498-01,20160402093612-498-01
3,Stove,Stove,0.919247,2016,04,02,09,36,12,498-01,20160402093612-498-01
2,Engine_or_Control_Room,Engine_or_Control_Room,0.92193,2016,04,02,09,36,12,498-01,20160402093612-498-01
1,Oven,Oven,0.937,2016,04,02,09,36,12,498-01,20160402093612-498-01
0,Mixed_Color,Mixed_Color,0.971329,2016,04,02,09,36,12,498-01,20160402093612-498-01
17,Appliance,Appliance,0.524591,2016,04,02,09,38,00,499-01,20160402093800-499-01
16,Classroom,Classroom,0.539638,2016,04,02,09,38,00,499-01,20160402093800-499-01
15,Whiskey,Whiskey,0.540999,2016,04,02,09,38,00,499-01,20160402093800-499-01
14,Eatery_Space,Eatery_Space,0.542208,2016,04,02,09,38,00,499-01,20160402093800-499-01
13,Big_Group,Big_Group,0.555498,2016,04,02,09,38,00,499-01,20160402093800-499-01
12,Crowd,Crowd,0.633399,2016,04,02,09,38,00,499-01,20160402093800-499-01
11,Living_Room,Living_Room,0.644591,2016,04,02,09,38,00,499-01,20160402093800-499-01
10,Beauty_Salon,Beauty_Salon,0.80251,2016,04,02,09,38,00,499-01,20160402093800-499-01
9,Stockroom,Stockroom,0.836586,2016,04,02,09,38,00,499-01,20160402093800-499-01
8,Engine_or_Control_Room,Engine_or_Control_Room,0.880372,2016,04,02,09,38,00,499-01,20160402093800-499-01
7,Control_Room,Control_Room,0.906976,2016,04,02,09,38,00,499-01,20160402093800-499-01
6,Barber_Shop,Barber_Shop,0.907852,2016,04,02,09,38,00,499-01,20160402093800-499-01
5,Microwave,Microwave,0.918542,2016,04,02,09,38,00,499-01,20160402093800-499-01
4,Pubbing,Pubbing,0.925065,2016,04,02,09,38,00,499-01,20160402093800-499-01
3,Dish_Washer,Dish_Washer,0.939272,2016,04,02,09,38,00,499-01,20160402093800-499-01
2,Stove,Stove,0.944412,2016,04,02,09,38,00,499-01,20160402093800-499-01
1,Oven,Oven,0.946042,2016,04,02,09,38,00,499-01,20160402093800-499-01
0,Mixed_Color,Mixed_Color,0.971684,2016,04,02,09,38,00,499-01,20160402093800-499-01
20,Male_Adult,Male_Adult,0.538089,2016,04,02,09,38,54,500-01,20160402093854-500-01
19,Industrial_Space,Industrial_Space,0.550748,2016,04,02,09,38,54,500-01,20160402093854-500-01
18,Store,Store,0.579015,2016,04,02,09,38,54,500-01,20160402093854-500-01
17,Eatery_Space,Eatery_Space,0.579656,2016,04,02,09,38,54,500-01,20160402093854-500-01
16,Coffee,Coffee,0.58908,2016,04,02,09,38,54,500-01,20160402093854-500-01
15,Demonstration,Demonstration,0.624538,2016,04,02,09,38,54,500-01,20160402093854-500-01
14,Shopping,Shopping,0.649272,2016,04,02,09,38,54,500-01,20160402093854-500-01
13,Disturbance,Disturbance,0.659947,2016,04,02,09,38,54,500-01,20160402093854-500-01
12,Classroom,Classroom,0.728228,2016,04,02,09,38,54,500-01,20160402093854-500-01
11,Celebrating,Celebrating,0.728713,2016,04,02,09,38,54,500-01,20160402093854-500-01
10,Riot,Riot,0.741502,2016,04,02,09,38,54,500-01,20160402093854-500-01
9,Stove,Stove,0.786999,2016,04,02,09,38,54,500-01,20160402093854-500-01
8,Public_Transportation_Space,Public_Transportation_Space,0.803367,2016,04,02,09,38,54,500-01,20160402093854-500-01
7,Irish_Coffee,Irish_Coffee,0.815934,2016,04,02,09,38,54,500-01,20160402093854-500-01
6,Pubbing,Pubbing,0.817149,2016,04,02,09,38,54,500-01,20160402093854-500-01
5,Barber_Shop,Barber_Shop,0.835916,2016,04,02,09,38,54,500-01,20160402093854-500-01
4,Drugstore,Drugstore,0.853714,2016,04,02,09,38,54,500-01,20160402093854-500-01
3,Bottled_Water,Bottled_Water,0.882164,2016,04,02,09,38,54,500-01,20160402093854-500-01
2,Dining_Car,Dining_Car,0.918418,2016,04,02,09,38,54,500-01,20160402093854-500-01
1,Dish_Washer,Dish_Washer,0.92551,2016,04,02,09,38,54,500-01,20160402093854-500-01
0,Mixed_Color,Mixed_Color,0.969057,2016,04,02,09,38,54,500-01,20160402093854-500-01
19,Coffee,Coffee,0.507801,2016,04,02,09,39,56,501-00,20160402093956-501-00
18,Whiskey,Whiskey,0.510002,2016,04,02,09,39,56,501-00,20160402093956-501-00
17,Industrial_Scene,Industrial_Scene,0.529632,2016,04,02,09,39,56,501-00,20160402093956-501-00
16,Eatery_Space,Eatery_Space,0.547872,2016,04,02,09,39,56,501-00,20160402093956-501-00
15,Crowd,Crowd,0.579183,2016,04,02,09,39,56,501-00,20160402093956-501-00
14,Sweet_Treat,Sweet_Treat,0.604784,2016,04,02,09,39,56,501-00,20160402093956-501-00
13,Celebrating,Celebrating,0.62391,2016,04,02,09,39,56,501-00,20160402093956-501-00
12,Male_Adult,Male_Adult,0.710205,2016,04,02,09,39,56,501-00,20160402093956-501-00
11,Clothing_Store,Clothing_Store,0.73469,2016,04,02,09,39,56,501-00,20160402093956-501-00
10,Industrial_Space,Industrial_Space,0.751736,2016,04,02,09,39,56,501-00,20160402093956-501-00
