ALCHEMY_SCORE,ALCHEMY_TEXT,HOUR,CLASSIFIER_ID,SCORE
0.956893,person,19,Bar,0.654329
0.956893,person,19,Living_Room,0.705174
0.956893,person,19,Barber_Shop,0.725146
0.956893,person,19,Piano,0.759511
0.956893,person,19,Yellow,0.774028
0.956893,person,19,Sparkling_Wine,0.774562
0.956893,person,19,Stockroom,0.782631
0.956893,person,19,Distillery,0.8065
0.956893,person,19,Wine_Cellar,0.815806
0.956893,person,19,Riot,0.84742
0.956893,person,19,Pubbing,0.854569
0.956893,person,19,Mixed_Color,0.953253
0.956893,person,19,Stove,0.961402
0.937027,person,19,Musical_Instrument,0.55685
0.937027,person,19,Snack_Food,0.564982
0.937027,person,19,Archery,0.581608
0.937027,person,19,Restaurant,0.614164
0.937027,person,19,Engine_Room,0.633888
0.937027,person,19,Pubbing,0.637301
0.937027,person,19,Oven,0.647504
0.937027,person,19,Living_Room,0.67233
0.937027,person,19,Prison,0.679417
0.937027,person,19,Primate,0.702182
0.937027,person,19,Engine_or_Control_Room,0.771536
0.937027,person,19,Stockroom,0.81599
0.937027,person,19,Wine_Cellar,0.832176
0.937027,person,19,Riot,0.87705
0.937027,person,19,Stove,0.955904
0.937027,person,19,Mixed_Color,0.961802
0.964429,person,19,Restaurant,0.507565
0.964429,person,19,Yellow,0.530803
0.964429,person,19,Snack_Food,0.620408
0.964429,person,19,Oven,0.670536
0.964429,person,19,Sparkling_Wine,0.704917
0.964429,person,19,Wedding,0.706997
0.964429,person,19,Engine_Room,0.759564
0.964429,person,19,Microwave,0.769327
0.964429,person,19,Wine_Cellar,0.770659
0.964429,person,19,Public_Transportation_Space,0.773333
0.964429,person,19,Pubbing,0.808843
0.964429,person,19,Archery,0.821145
0.964429,person,19,Riot,0.841945
0.964429,person,19,Rest_Room,0.842558
0.964429,person,19,Engine_or_Control_Room,0.842998
0.964429,person,19,Mixed_Color,0.950185
0.964429,person,19,Stove,0.964043
0.983697,person,19,Big_Group,0.515192
0.983697,person,19,Snack_Food,0.52214
0.983697,person,19,White_Wine,0.542909
0.983697,person,19,Tool,0.545828
0.983697,person,19,Living_Room,0.556284
0.983697,person,19,Yellow,0.572352
0.983697,person,19,Restaurant,0.59101
0.983697,person,19,Sparkling_Wine,0.647982
0.983697,person,19,Musical_Instrument,0.699192
0.983697,person,19,Coffee_Maker,0.705223
0.983697,person,19,Engine_or_Control_Room,0.720117
0.983697,person,19,Archery,0.721626
0.983697,person,19,Pubbing,0.724939
0.983697,person,19,Public_Transportation_Space,0.746035
0.983697,person,19,Stockroom,0.761505
0.983697,person,19,Prison,0.765401
0.983697,person,19,Wine_Cellar,0.854933
0.983697,person,19,Riot,0.901862
0.983697,person,19,Stove,0.947244
0.983697,person,19,Mixed_Color,0.965752
0.956893,person,19,Light_Truck,0.542888
0.956893,person,19,Living_Room,0.607052
0.956893,person,19,Tool,0.616838
0.956893,person,19,Snack_Food,0.665977
0.956893,person,19,Archery,0.69159
0.956893,person,19,Earthquake,0.701164
0.956893,person,19,Engine_or_Control_Room,0.763053
0.956893,person,19,Engine_Room,0.766335
0.956893,person,19,Wine_Cellar,0.769753
0.956893,person,19,Popcorn,0.771752
0.956893,person,19,Stockroom,0.775085
0.956893,person,19,Musical_Instrument,0.794908
0.956893,person,19,Prison,0.837126
0.956893,person,19,Pubbing,0.844251
0.956893,person,19,Piano,0.8874
0.956893,person,19,Riot,0.901835
0.956893,person,19,Mixed_Color,0.937435
0.956893,person,19,Stove,0.944401
0.731059,person,19,Store,0.570502
0.731059,person,19,Male_Adult,0.642657
0.731059,person,19,Wedding,0.648716
0.731059,person,19,Black,0.661521
0.731059,person,19,Snack_Food,0.675097
0.731059,person,19,Engine_Room,0.690913
0.731059,person,19,Control_Room,0.692192
0.731059,person,19,Living_Room,0.732098
0.731059,person,19,Engine_or_Control_Room,0.739159
0.731059,person,19,Stockroom,0.773953
0.731059,person,19,Archery,0.779181
0.731059,person,19,Musical_Instrument,0.803653
0.731059,person,19,Oven,0.805865
0.731059,person,19,Mixed_Color,0.855846
0.731059,person,19,Pubbing,0.872226
0.731059,person,19,Prison,0.878547
0.731059,person,19,Piano,0.881197
0.731059,person,19,Riot,0.893154
0.731059,person,19,Stove,0.95264
0.710949,person,19,Brandy,0.512096
0.710949,person,19,White_Wine,0.542651
0.710949,person,19,Green,0.57643
0.710949,person,19,Oven,0.594709
0.710949,person,19,Engine_or_Control_Room,0.598718
0.710949,person,19,Walrus,0.601299
0.710949,person,19,Musical_Instrument,0.614512
0.710949,person,19,Living_Room,0.630737
0.710949,person,19,Riot,0.711217
0.710949,person,19,Stockroom,0.753821
0.710949,person,19,Archery,0.784447
0.710949,person,19,Earthquake,0.789012
0.710949,person,19,Rest_Room,0.800079
0.710949,person,19,Wine_Cellar,0.805615
0.710949,person,19,Prison,0.824555
0.710949,person,19,Mixed_Color,0.877808
0.710949,person,19,Pubbing,0.922463
0.710949,person,19,Stove,0.934536
0.967705,person,19,White_Wine,0.513305
0.967705,person,19,Black,0.526842
0.967705,person,19,Tool,0.594587
0.967705,person,19,Restaurant,0.599487
0.967705,person,19,Sparkling_Wine,0.641312
0.967705,person,19,Industrial_Space,0.643749
0.967705,person,19,Primate,0.663897
0.967705,person,19,Monkey,0.72977
0.967705,person,19,Engine_or_Control_Room,0.767267
0.967705,person,19,Rest_Room,0.815901
0.967705,person,19,Engine_Room,0.819097
0.967705,person,19,Archery,0.851831
0.967705,person,19,Prison,0.85308
0.967705,person,19,Riot,0.867586
0.967705,person,19,Wine_Cellar,0.867676
0.967705,person,19,Mixed_Color,0.900652
0.967705,person,19,Stove,0.963474
0.858149,person,19,Store,0.550132
0.858149,person,19,Archery,0.554274
0.858149,person,19,Lobby,0.594266
0.858149,person,19,Piano,0.599721
0.858149,person,19,Primate,0.644853
0.858149,person,19,Gray,0.646393
0.858149,person,19,Crowd,0.655103
0.858149,person,19,Black,0.656864
0.858149,person,19,Musical_Instrument,0.664685
0.858149,person,19,Big_Group,0.696547
0.858149,person,19,Airport_Terminal,0.731182
0.858149,person,19,Disturbance,0.798016
0.858149,person,19,Public_Transportation_Space,0.799464
0.858149,person,19,Engine_or_Control_Room,0.801586
0.858149,person,19,Stove,0.826569
0.858149,person,19,Mixed_Color,0.872966
0.858149,person,19,Prison,0.882702
0.858149,person,19,Riot,0.927393
0.990048,person,19,Restaurant,0.535778
0.990048,person,19,Monkey,0.653132
0.990048,person,19,Engine_or_Control_Room,0.653185
0.990048,person,19,Primate,0.671408
0.990048,person,19,Black,0.721694
0.990048,person,19,Tool,0.742417
0.990048,person,19,Wine_Cellar,0.778903
0.990048,person,19,Public_Transportation_Space,0.833923
0.990048,person,19,Prison,0.872268
0.990048,person,19,Musical_Instrument,0.873375
0.990048,person,19,Mixed_Color,0.882621
0.990048,person,19,Engine_Room,0.885793
0.990048,person,19,Riot,0.921486
0.990048,person,19,Stove,0.947735
0.354344,person,19,Rollerskating,0.518779
0.354344,person,19,Black,0.526289
0.354344,person,19,Clubbing,0.533455
0.354344,person,19,Beer,0.556329
0.354344,person,19,Industrial_Space,0.635819
0.354344,person,19,Bar,0.662344
0.354344,person,19,Living_Room,0.676819
0.354344,person,19,Engine_or_Control_Room,0.691699
0.354344,person,19,Prison,0.71058
0.354344,person,19,Yellow,0.731056
0.354344,person,19,Pubbing,0.776086
0.354344,person,19,Wine_Cellar,0.782111
0.354344,person,19,Public_Transportation_Space,0.804094
0.354344,person,19,Distillery,0.804624
0.354344,person,19,Oven,0.825355
0.354344,person,19,Dish_Washer,0.849663
0.354344,person,19,Riot,0.90424
0.354344,person,19,Piano,0.906188
0.354344,person,19,Stove,0.944741
0.354344,person,19,Snack_Food,0.517348
0.450166,person,19,Lobby,0.518226
0.450166,person,19,Tool,0.52725
0.450166,person,19,Brandy,0.533492
0.450166,person,19,Eatery_Space,0.544546
0.450166,person,19,Light_Truck,0.549089
0.450166,person,19,Prison,0.559598
0.450166,person,19,Wine_Cellar,0.567607
0.450166,person,19,Public_Transportation_Space,0.585836
0.450166,person,19,Golf,0.590305
0.450166,person,19,Storm,0.602957
0.450166,person,19,Mixed_Color,0.611076
0.450166,person,19,Green,0.62148
0.450166,person,19,Flood,0.639805
0.450166,person,19,Snack_Food,0.689555
0.450166,person,19,Yellow,0.746797
0.450166,person,19,Musical_Instrument,0.751634
0.450166,person,19,Oven,0.908106
0.450166,person,19,Riot,0.929132
0.450166,person,19,Piano,0.933745
0.450166,person,19,Stove,0.943726
0.574443,person,19,Brandy,0.524619
0.574443,person,19,Shopping,0.550503
0.574443,person,19,Whiskey,0.553497
0.574443,person,19,Store,0.560984
0.574443,person,19,Tool,0.622637
0.574443,person,19,Big_Group,0.668769
0.574443,person,19,Archery,0.678718
0.574443,person,19,Barber_Shop,0.782192
0.574443,person,19,Auto_Factory,0.794262
0.574443,person,19,Control_Room,0.811938
0.574443,person,19,Musical_Instrument,0.812696
0.574443,person,19,Riot,0.813682
0.574443,person,19,Coffee_Maker,0.82126
0.574443,person,19,Mixed_Color,0.844968
0.574443,person,19,Engine_or_Control_Room,0.861794
0.574443,person,19,Engine_Room,0.884038
0.574443,person,19,Yellow,0.911281
0.574443,person,19,Microwave,0.931418
0.574443,person,19,Stove,0.94255
0.999176,person,19,Graduation,0.508255
0.999176,person,19,Big_Group,0.52129
0.999176,person,19,Breaded_and_Fried,0.521409
0.999176,person,19,Sweet_Treat,0.538164
0.999176,person,19,Barber_Shop,0.640206
0.999176,person,19,Riot,0.667182
0.999176,person,19,Beauty_Salon,0.733951
0.999176,person,19,Shoe_Store,0.790847
0.999176,person,19,Food_Processor,0.791551
0.999176,person,19,Pubbing,0.817115
0.999176,person,19,Food_Court,0.860559
0.999176,person,19,Engine_or_Control_Room,0.862481
0.999176,person,19,Tamale,0.869326
0.999176,person,19,Stove,0.874578
0.999176,person,19,Microwave,0.880175
0.999176,person,19,Mixed_Color,0.883948
0.999176,person,19,Yellow,0.901669
0.425557,person,20,Shopping,0.505195
0.425557,person,20,Restaurant,0.5831
0.425557,person,20,Eatery_Space,0.592093
0.425557,person,20,Auto_Factory,0.604072
0.425557,person,20,Living_Room,0.604143
0.425557,person,20,Archery,0.634225
0.425557,person,20,Riot,0.786286
0.425557,person,20,Clothing_Store,0.81473
0.425557,person,20,Engine_or_Control_Room,0.854052
0.425557,person,20,Pubbing,0.872443
0.425557,person,20,Food_Court,0.873146
0.425557,person,20,Control_Room,0.874602
0.425557,person,20,Mixed_Color,0.87511
0.425557,person,20,Oven,0.878329
0.425557,person,20,Yellow,0.897111
0.425557,person,20,Dish_Washer,0.947974
0.425557,person,20,Stove,0.96573
0.425557,person,20,Microwave,0.966365
0.377541,person,20,Appliance,0.52231
0.377541,person,20,Eatery_Space,0.545856
0.377541,person,20,Store,0.567001
0.377541,person,20,Sweet_Treat,0.58419
0.377541,person,20,Statue_of_Liberty,0.634067
0.377541,person,20,Riot,0.665834
0.377541,person,20,Living_Room,0.687941
0.377541,person,20,Stockroom,0.749531
0.377541,person,20,Food_Court,0.755515
0.377541,person,20,Beauty_Salon,0.776286
0.377541,person,20,Toaster_Oven,0.850229
0.377541,person,20,Pubbing,0.857221
0.377541,person,20,Yellow,0.884101
0.377541,person,20,Control_Room,0.896738
0.377541,person,20,Engine_or_Control_Room,0.907689
0.377541,person,20,Mixed_Color,0.934622
0.377541,person,20,Oven,0.954579
0.377541,person,20,Microwave,0.960177
0.377541,person,20,Stove,0.967491
0.450166,person,20,White_Wine,0.509182
0.450166,person,20,Tool,0.545384
0.450166,person,20,Big_Group,0.56037
0.450166,person,20,Graduation,0.563611
0.450166,person,20,Restaurant,0.580035
0.450166,person,20,Sweet_Treat,0.619316
0.450166,person,20,Archery,0.632225
0.450166,person,20,Classroom,0.68624
0.450166,person,20,Brandy,0.713847
0.450166,person,20,Conference_Room,0.737036
0.450166,person,20,Beauty_Salon,0.783975
0.450166,person,20,Dining_Room,0.794827
0.450166,person,20,Shopping,0.799924
0.450166,person,20,Engine_or_Control_Room,0.806352
0.450166,person,20,Riot,0.817177
0.450166,person,20,Food_Court,0.821231
0.450166,person,20,Pubbing,0.846306
0.450166,person,20,Control_Room,0.857482
0.450166,person,20,Mixed_Color,0.889098
0.450166,person,20,Dish_Washer,0.902741
0.450166,person,20,Musical_Instrument,0.90786
0.450166,person,20,Yellow,0.923874
0.450166,person,20,Stove,0.931761
0.450166,person,20,Microwave,0.96666
0.967705,person,20,Leisure_Activity,0.510838
0.967705,person,20,Sweet_Treat,0.516638
0.967705,person,20,Snooker,0.521795
0.967705,person,20,Classroom,0.543108
0.967705,person,20,Store,0.569752
0.967705,person,20,Beer,0.616952
0.967705,person,20,Male_Adult,0.662409
0.967705,person,20,Shopping,0.679292
0.967705,person,20,Pubbing,0.682773
0.967705,person,20,Industrial_Space,0.747912
0.967705,person,20,Tool,0.766538
0.967705,person,20,Archery,0.808672
0.967705,person,20,Graduation,0.824213
0.967705,person,20,Mixed_Color,0.835135
0.967705,person,20,Clothing_Store,0.842843
0.967705,person,20,Yellow,0.848293
0.967705,person,20,Control_Room,0.852618
0.967705,person,20,Bookstore,0.873262
0.967705,person,20,Piano,0.902694
0.967705,person,20,Musical_Instrument,0.909775
0.967705,person,20,Engine_Room,0.92053
0.967705,person,20,Engine_or_Control_Room,0.924279
0.967705,person,20,Dish_Washer,0.928428
0.967705,person,20,Stove,0.956699
0.268941,person,20,Restaurant,0.509937
0.268941,person,20,Riot,0.51333
0.268941,person,20,Store,0.526618
0.268941,person,20,White_Wine,0.538989
0.268941,person,20,Shopping,0.577623
0.268941,person,20,Engine_or_Control_Room,0.659001
0.268941,person,20,Closet,0.663026
0.268941,person,20,Beauty_Salon,0.691593
0.268941,person,20,Food_Court,0.698066
0.268941,person,20,Mixed_Color,0.751588
0.268941,person,20,Pubbing,0.827872
0.268941,person,20,Archery,0.841682
0.268941,person,20,Control_Room,0.851072
0.268941,person,20,Oven,0.885969
0.28905,person,22,Snack_Food,0.548885
0.28905,person,22,Snooker,0.603109
0.28905,person,22,Archery,0.766735
0.28905,person,22,Stove,0.796564
0.28905,person,22,Covered_Bridge,0.82679
0.28905,person,22,Coffee_Maker,0.837275
0.28905,person,22,Refrigerator,0.855773
0.28905,person,22,Musical_Instrument,0.868702
0.28905,person,22,Prison,0.869189
0.28905,person,22,Black,0.885297
0.28905,person,22,Rest_Room,0.888674
0.28905,person,22,Overpass,0.925311
0.622459,person,07,Pubbing,0.57399
0.622459,person,07,Classroom,0.605229
0.622459,person,07,Industrial_Space,0.623277
0.622459,person,07,Living_Room,0.706673
0.622459,person,07,Statue_of_Liberty,0.715176
0.622459,person,07,Control_Room,0.741233
0.622459,person,07,Distillery,0.810829
0.622459,person,07,Dining_Room,0.811402
0.622459,person,07,Yellow,0.839923
0.622459,person,07,Archery,0.877247
0.622459,person,07,Engine_or_Control_Room,0.903807
0.622459,person,07,Table_Tennis,0.90637
0.622459,person,07,Engine_Room,0.907898
0.622459,person,07,Dish_Washer,0.946891
0.622459,person,07,Oven,0.951374
0.622459,person,07,Stove,0.964177
0.622459,person,07,Mixed_Color,0.969195
0.622459,person,07,Microwave,0.969244
0.450166,person,07,Pubbing,0.554202
0.450166,person,07,Conference_Room,0.602341
0.450166,person,07,Statue_of_Liberty,0.616281
0.450166,person,07,Industrial_Space,0.626146
0.450166,person,07,Living_Room,0.644646
0.450166,person,07,Engine_or_Control_Room,0.682266
0.450166,person,07,Riot,0.707071
0.450166,person,07,Archery,0.763685
0.450166,person,07,Lobby,0.792041
0.450166,person,07,Engine_Room,0.796441
0.450166,person,07,Yellow,0.807896
0.450166,person,07,Auto_Factory,0.820087
0.450166,person,07,Control_Room,0.851929
0.450166,person,07,Table_Tennis,0.872413
0.450166,person,07,Dish_Washer,0.920392
0.450166,person,07,Microwave,0.939029
0.450166,person,07,Oven,0.943057
0.450166,person,07,Mixed_Color,0.957126
0.450166,person,07,Stove,0.95926
0.845535,person,07,Tool,0.506301
0.845535,person,07,Store,0.53018
0.845535,person,07,Barber_Shop,0.583994
0.845535,person,07,Big_Group,0.649742
0.845535,person,07,Archery,0.656917
0.845535,person,07,Engine_or_Control_Room,0.703975
0.845535,person,07,Beauty_Salon,0.717386
0.845535,person,07,Lobby,0.724558
0.845535,person,07,Yellow,0.726963
0.845535,person,07,Table_Tennis,0.7367
0.845535,person,07,Control_Room,0.738593
0.845535,person,07,Refrigerator,0.864716
0.845535,person,07,Oven,0.908285
0.845535,person,07,Microwave,0.937866
0.845535,person,07,Stove,0.959437
0.845535,person,07,Mixed_Color,0.96861
0.574443,person,07,Living_Room,0.50298
0.574443,person,07,Classroom,0.562151
0.574443,person,07,Cycling,0.585422
0.574443,person,07,Statue_of_Liberty,0.637045
0.574443,person,07,Food_Court,0.643571
0.574443,person,07,Lobby,0.68576
0.574443,person,07,Yellow,0.710782
0.574443,person,07,Racquet_Sport,0.718275
0.574443,person,07,Stockroom,0.719401
0.574443,person,07,Engine_or_Control_Room,0.766313
0.574443,person,07,Table_Tennis,0.836874
0.574443,person,07,Control_Room,0.847131
0.574443,person,07,Archery,0.869417
0.574443,person,07,Dish_Washer,0.925881
0.574443,person,07,Oven,0.95336
0.574443,person,07,Mixed_Color,0.962379
0.574443,person,07,Stove,0.962874
0.574443,person,07,Microwave,0.966856
0.960834,person,07,Tool,0.50081
0.960834,person,07,Yellow,0.502076
0.960834,person,07,White_Wine,0.530392
0.960834,person,07,Graduation,0.531385
0.960834,person,07,Store,0.538238
0.960834,person,07,Shopping,0.538482
0.960834,person,07,Beer,0.575455
0.960834,person,07,Whiskey,0.587243
0.960834,person,07,Celebrating,0.640983
0.960834,person,07,Engine_or_Control_Room,0.655404
0.960834,person,07,Food_Court,0.691865
0.960834,person,07,Riot,0.709512
0.960834,person,07,Clothing_Store,0.727183
0.960834,person,07,Archery,0.730894
0.960834,person,07,Pubbing,0.778194
0.960834,person,07,Control_Room,0.793355
0.960834,person,07,Big_Group,0.811543
0.960834,person,07,Barber_Shop,0.820913
0.960834,person,07,Oven,0.860206
0.960834,person,07,Dish_Washer,0.88848
0.960834,person,07,Microwave,0.926452
0.960834,person,07,Stove,0.94697
0.960834,person,07,Mixed_Color,0.972456
0.310026,person,07,Yellow,0.508689
0.310026,person,07,Appliance,0.51166
0.310026,person,07,Store,0.514438
0.310026,person,07,Tool,0.530757
0.310026,person,07,Statue_of_Liberty,0.532493
0.310026,person,07,Archery,0.532622
0.310026,person,07,Whiskey,0.536349
0.310026,person,07,Big_Group,0.649719
0.310026,person,07,Control_Room,0.720873
0.310026,person,07,Barber_Shop,0.742092
0.310026,person,07,Stockroom,0.777501
0.310026,person,07,Bakery_Shop,0.815515
0.310026,person,07,Pubbing,0.821715
0.310026,person,07,Table_Tennis,0.838588
0.310026,person,07,Food_Processor,0.878449
0.310026,person,07,Coffee_Maker,0.898259
0.310026,person,07,Oven,0.93254
0.310026,person,07,Stove,0.959939
0.310026,person,07,Mixed_Color,0.97138
0.331812,person,08,Restaurant,0.536339
0.331812,person,08,Riot,0.567677
0.331812,person,08,Big_Group,0.659298
0.331812,person,08,Pubbing,0.700713
0.331812,person,08,Stockroom,0.714097
0.331812,person,08,Beauty_Salon,0.742001
0.331812,person,08,Engine_or_Control_Room,0.760565
0.331812,person,08,Control_Room,0.816649
0.331812,person,08,Food_Court,0.819682
0.331812,person,08,Dish_Washer,0.889044
0.331812,person,08,Microwave,0.913925
0.331812,person,08,Oven,0.922153
0.331812,person,08,Stove,0.963283
0.331812,person,08,Mixed_Color,0.974744
0.425557,person,10,Restaurant,0.530758
0.425557,person,10,Flood,0.583665
0.425557,person,10,Engine_or_Control_Room,0.595901
0.425557,person,10,Shopping,0.598186
0.425557,person,10,Beauty_Salon,0.684469
0.425557,person,10,Riot,0.691055
0.425557,person,10,Stockroom,0.753489
0.425557,person,10,Voting_Booth,0.778767
0.425557,person,10,Food_Court,0.796144
0.425557,person,10,Dish_Washer,0.862282
0.425557,person,10,Coffee_Maker,0.887174
0.425557,person,10,Oven,0.938509
0.425557,person,10,Stove,0.946069
0.425557,person,10,Mixed_Color,0.970101
0.377541,person,11,Shopping,0.676055
0.377541,person,11,Beauty_Salon,0.729249
0.377541,person,11,Coffee_Maker,0.729903
0.377541,person,11,Microwave,0.740064
0.377541,person,11,Distillery,0.802359
0.377541,person,11,Pantry,0.825118
0.377541,person,11,Pubbing,0.838699
0.377541,person,11,Riot,0.846126
0.377541,person,11,Stockroom,0.866817
0.377541,person,11,Stove,0.95215
0.377541,person,11,Oven,0.955446
0.377541,person,11,Mixed_Color,0.967224
0.768525,person,11,Whiskey,0.504913
0.768525,person,11,Rollerskating,0.538046
0.768525,person,11,Crowd,0.613589
0.768525,person,11,Industrial_Space,0.615708
0.768525,person,11,Disturbance,0.635537
0.768525,person,11,Engine_or_Control_Room,0.652654
0.768525,person,11,Shopping,0.654229
0.768525,person,11,Big_Group,0.684251
0.768525,person,11,Airport_Terminal,0.78702
0.768525,person,11,Coffee_Maker,0.796989
0.768525,person,11,Stockroom,0.801925
0.768525,person,11,Toaster,0.815329
0.768525,person,11,Distillery,0.826866
0.768525,person,11,Riot,0.861785
0.768525,person,11,Pubbing,0.882322
0.768525,person,11,Control_Room,0.896026
0.768525,person,11,Oven,0.939081
0.768525,person,11,Stove,0.961016
0.768525,person,11,Mixed_Color,0.972124
0.689974,person,11,Store,0.51432
0.689974,person,11,Small_Group,0.559983
0.689974,person,11,Pubbing,0.610659
0.689974,person,11,Cycling,0.62083
0.689974,person,11,Market,0.698082
0.689974,person,11,Crowd,0.716714
0.689974,person,11,Car_Repair_Shop,0.736461
0.689974,person,11,Big_Group,0.765264
0.689974,person,11,Shopping,0.771473
0.689974,person,11,Bottled_Water,0.774319
0.689974,person,11,Beauty_Salon,0.803544
0.689974,person,11,Riot,0.83729
0.689974,person,11,Stockroom,0.840213
0.689974,person,11,Coffee_Maker,0.854928
0.689974,person,11,Oven,0.922437
0.689974,person,11,Stove,0.946
0.689974,person,11,Mixed_Color,0.971026
0.75026,person,11,Engine_or_Control_Room,0.506062
0.75026,person,11,Cycling,0.56981
0.75026,person,11,Pubbing,0.621616
0.75026,person,11,Big_Group,0.629384
0.75026,person,11,Riot,0.6572
0.75026,person,11,Distillery,0.680834
0.75026,person,11,Coffee_Maker,0.712199
0.75026,person,11,Control_Room,0.804406
0.75026,person,11,Beauty_Salon,0.812496
0.75026,person,11,Stockroom,0.834739
0.75026,person,11,Microwave,0.864736
0.75026,person,11,Oven,0.920998
0.75026,person,11,Stove,0.95077
0.75026,person,11,Mixed_Color,0.970644
0.268941,person,11,Whiskey,0.547359
0.268941,person,11,Library,0.566035
0.268941,person,11,Crowd,0.606682
0.268941,person,11,Shopping,0.656884
0.268941,person,11,Big_Group,0.691908
0.268941,person,11,Coffee_Maker,0.718106
0.268941,person,11,Beauty_Salon,0.779828
0.268941,person,11,Control_Room,0.801919
0.268941,person,11,Stockroom,0.808401
0.268941,person,11,Riot,0.842472
0.268941,person,11,Pubbing,0.846581
0.268941,person,11,Oven,0.892405
0.268941,person,11,Microwave,0.91686
0.268941,person,11,Stove,0.959521
0.268941,person,11,Mixed_Color,0.968445
0.377541,person,11,Appliance,0.513648
0.377541,person,11,Crowd,0.520179
0.377541,person,11,Engine_or_Control_Room,0.533321
0.377541,person,11,Big_Group,0.654094
0.377541,person,11,Barber_Shop,0.792048
0.377541,person,11,Beauty_Salon,0.800823
0.377541,person,11,Riot,0.842992
0.377541,person,11,Stockroom,0.848153
0.377541,person,11,Coffee_Maker,0.85892
0.377541,person,11,Control_Room,0.899994
0.377541,person,11,Microwave,0.933851
0.377541,person,11,Oven,0.95758
0.377541,person,11,Stove,0.962055
0.377541,person,11,Mixed_Color,0.970603
0.858149,person,11,Archery,0.624895
0.858149,person,11,Airport_Terminal,0.631954
0.858149,person,11,Engine_or_Control_Room,0.691904
0.858149,person,11,Crowd,0.697328
0.858149,person,11,Beauty_Salon,0.802347
0.858149,person,11,Pubbing,0.815313
0.858149,person,11,Table_Tennis,0.816577
0.858149,person,11,Big_Group,0.836049
0.858149,person,11,Riot,0.842858
0.858149,person,11,Dish_Washer,0.851316
0.858149,person,11,Stockroom,0.854906
0.858149,person,11,Microwave,0.888191
0.858149,person,11,Control_Room,0.899872
0.858149,person,11,Oven,0.952445
0.858149,person,11,Stove,0.96232
0.858149,person,11,Mixed_Color,0.971422
0.268941,person,11,Appliance,0.51502
0.268941,person,11,Archery,0.51985
0.268941,person,11,Disturbance,0.545721
0.268941,person,11,Engine_or_Control_Room,0.602626
0.268941,person,11,Big_Group,0.756089
0.268941,person,11,Distillery,0.796351
0.268941,person,11,Pubbing,0.79806
0.268941,person,11,Microwave,0.818044
0.268941,person,11,Control_Room,0.832306
0.268941,person,11,Beauty_Salon,0.835295
0.268941,person,11,Stockroom,0.849813
0.268941,person,11,Coffee_Maker,0.861376
0.268941,person,11,Riot,0.892727
0.268941,person,11,Oven,0.949431
0.268941,person,11,Stove,0.954708
0.268941,person,11,Mixed_Color,0.969271
0.401312,person,11,Crowd,0.522488
0.401312,person,11,Appliance,0.523079
0.401312,person,11,Synchronized_Swimming,0.578121
0.401312,person,11,Celebrating,0.582523
0.401312,person,11,Disturbance,0.658749
0.401312,person,11,Beauty_Salon,0.718888
0.401312,person,11,Big_Group,0.736478
0.401312,person,11,Engine_or_Control_Room,0.75178
0.401312,person,11,Library,0.767462
0.401312,person,11,Pubbing,0.782202
0.401312,person,11,Coffee_Maker,0.842667
0.401312,person,11,Stockroom,0.850587
0.401312,person,11,Microwave,0.876036
0.401312,person,11,Riot,0.895108
0.401312,person,11,Control_Room,0.912655
0.401312,person,11,Oven,0.952779
0.401312,person,11,Stove,0.964241
0.401312,person,11,Mixed_Color,0.968889
0.916827,person,11,Appliance,0.503333
0.916827,person,11,Engine_or_Control_Room,0.525555
0.916827,person,11,Gymnastics,0.536849
0.916827,person,11,Celebrating,0.630183
0.916827,person,11,Barber_Shop,0.692945
0.916827,person,11,Crowd,0.752448
0.916827,person,11,Beauty_Salon,0.756527
0.916827,person,11,Control_Room,0.761167
0.916827,person,11,Table_Tennis,0.790581
0.916827,person,11,Pubbing,0.790772
0.916827,person,11,Big_Group,0.826363
0.916827,person,11,Stockroom,0.831563
0.916827,person,11,Coffee_Maker,0.845182
0.916827,person,11,Riot,0.871095
0.916827,person,11,Microwave,0.922118
0.916827,person,11,Oven,0.951547
0.916827,person,11,Stove,0.964938
0.916827,person,11,Mixed_Color,0.965717
0.817574,person,11,Appliance,0.516708
0.817574,person,11,Cycling,0.55964
0.817574,person,11,Disturbance,0.588309
0.817574,person,11,Pubbing,0.673094
0.817574,person,11,Barber_Shop,0.708724
0.817574,person,11,Engine_or_Control_Room,0.724347
0.817574,person,11,Toaster,0.798034
0.817574,person,11,Big_Group,0.805766
0.817574,person,11,Beauty_Salon,0.816167
0.817574,person,11,Microwave,0.82084
0.817574,person,11,Stockroom,0.85141
0.817574,person,11,Riot,0.894343
0.817574,person,11,Control_Room,0.902688
0.817574,person,11,Oven,0.94651
0.817574,person,11,Stove,0.960935
0.817574,person,11,Mixed_Color,0.965201
0.5,person,11,Indoor_Volleyball,0.532907
0.5,person,11,Table_Tennis,0.551351
0.5,person,11,Classroom,0.566408
0.5,person,11,Pubbing,0.622431
0.5,person,11,Shopping,0.627942
0.5,person,11,Riot,0.647504
0.5,person,11,Engine_or_Control_Room,0.679223
0.5,person,11,Library,0.688633
0.5,person,11,Crowd,0.753252
0.5,person,11,Refrigerator,0.755814
0.574443,person,11,Beer,0.504085
0.574443,person,11,Appliance,0.513009
0.574443,person,11,Big_Group,0.515028
0.574443,person,11,Crowd,0.551255
0.574443,person,11,Whiskey,0.583331
